Name,Position,Country,Rookie,Age,Weight,Height,Contract,Salary,Stats 1,Stats 2,Stats 3,Stats 4,Stats 5,Stats 6,Stats 7,Stats 8,Stats 9,Stats 10,Stats 11,Stats 12,Stats 13,Stats 14
Scott Hartnell,2,CAN,N,27,210,74,1,1840000,76,63,53,82,80,88,76,44,76,79,70,71,69,40
Rob Davison,4,CAN,N,29,220,75,1,650000,75,94,42,60,85,68,60,40,63,59,53,70,65,35
Jeff Taffe,1,USA,N,28,207,75,3,1250000,54,42,74,66,78,71,66,52,68,61,57,68,65,50
Joel Rechlicz,3,USA,Y,22,220,76,3,550000,80,99,31,64,85,64,60,40,61,59,49,47,47,45
Jamie Lundmark,1,CAN,N,29,195,72,3,800000,63,42,78,76,72,68,65,73,69,65,57,57,57,1
Ryan Vesce,3,USA,N,27,165,68,2,585000,59,40,71,69,45,74,60,43,58,59,56,47,47,85
Phil Oreskovic,4,CAN,Y,22,217,76,3,550000,92,58,48,66,83,78,60,40,64,65,69,47,47,35
Jamie Fritsch,4,USA,Y,25,195,74,2,550000,70,40,79,54,72,61,60,40,58,59,51,47,47,40
David Sloane,4,USA,Y,25,220,76,2,625000,50,40,79,66,85,68,60,40,58,59,47,47,47,10
Geoff Kinrade,4,CAN,Y,24,207,72,3,550000,70,40,89,77,78,87,60,40,58,59,55,47,47,20
Sean Bentivoglio,2,CAN,Y,24,190,70,2,950000,70,40,44,71,70,77,60,40,58,59,57,52,52,5
Jamie Fraser,4,CAN,Y,24,200,73,1,650000,50,40,84,61,75,70,60,40,58,59,59,47,47,40
Troy Bodie,2,CAN,N,25,219,76,2,475000,75,52,59,60,84,68,59,40,58,58,54,47,47,35
Aaron Boogaard,3,CAN,N,23,215,73,1,600000,73,61,39,50,82,63,51,40,51,51,51,65,69,55
Aaron Clarke,1,CAN,N,27,185,69,1,600000,58,40,81,59,65,63,53,40,54,53,50,63,63,5
Aaron Gagnon,1,CAN,Y,24,189,72,3,700000,60,40,80,60,69,64,55,48,55,56,56,66,60,99
Aaron MacKenzie,4,CAN,N,28,195,73,1,600000,74,40,84,64,72,75,60,40,58,59,66,70,69,55
Aaron Palushaj,3,USA,Y,20,185,72,1,600000,58,40,69,66,65,66,58,40,54,63,48,60,56,35
Aaron Rome,4,CAN,Y,26,223,73,3,500000,80,72,89,65,86,77,62,40,63,60,63,76,71,15
Aaron Slattengren,1,CAN,N,28,195,73,1,600000,63,40,76,59,72,64,55,40,55,56,52,69,64,45
Adam Cracknell,3,CAN,N,24,211,74,1,600000,71,40,80,55,80,64,55,40,55,56,50,61,60,75
Adam Henrich,2,CAN,N,26,225,76,1,600000,78,40,76,50,87,71,67,45,61,57,49,68,62,60
Adam Hobson,1,CAN,N,23,206,72,1,600000,69,40,59,56,78,63,55,40,56,55,53,62,59,1
Adam Huxley,2,CAN,N,26,200,72,1,600000,66,40,38,50,75,63,50,40,50,50,46,66,62,70
Adam Keefe,3,CAN,N,26,200,70,1,600000,66,85,40,50,75,64,51,40,51,51,54,69,63,45
Adam McQuaid,4,CAN,N,23,197,75,1,600000,64,58,53,54,73,68,53,40,53,52,54,64,68,65
Adam Miller,1,USA,N,25,179,72,1,600000,55,40,72,57,59,63,51,41,51,53,47,64,61,65
Adam Perry,2,CAN,N,23,185,71,1,600000,58,40,52,59,65,63,54,42,54,53,47,63,59,30
Adam Pineault,3,USA,N,23,201,73,1,600000,76,40,80,63,75,71,68,40,56,60,53,63,62,55
Adrian Veideman,4,CAN,N,27,190,74,1,600000,61,40,72,63,70,66,56,40,58,55,54,65,63,25
Ajay Baines,1,CAN,N,32,178,70,1,600000,55,40,76,65,58,66,56,50,57,54,54,79,69,40
Aki Seitsonen,1,FIN,N,24,206,75,1,600000,69,40,85,50,78,64,52,46,52,53,50,65,60,20
Akim Aliu,3,CAN,Y,21,205,75,1,600000,68,40,78,73,77,63,59,40,58,59,47,62,57,50
Alec Martinez,4,USA,N,22,207,73,3,500000,69,40,83,56,78,72,55,40,55,54,53,59,58,60
Alex Berry,3,USA,N,23,212,74,1,600000,72,40,46,50,81,63,50,40,50,50,46,59,59,45
Alex Bourret,3,CAN,N,23,205,70,1,600000,68,40,71,60,77,68,54,40,55,52,52,65,59,60
Alex Brooks,4,USA,N,33,195,73,1,600000,63,41,66,56,72,65,53,40,54,51,53,70,69,1
Alex Foster,2,USA,N,25,200,72,1,600000,66,44,67,60,75,68,57,44,57,56,53,65,61,55
Alex Goligoski,4,USA,Y,23,180,71,3,875000,59,40,82,75,60,79,79,40,79,68,58,62,61,65
Alex Henry,4,CAN,N,29,220,78,1,600000,76,58,57,56,85,66,60,40,60,59,57,73,75,30
Alexander Hellstrom,4,SWE,N,23,207,74,1,600000,69,40,71,50,78,65,50,40,50,50,53,59,59,50
Alexander Nikulin,1,RUS,Y,23,198,73,1,600000,50,40,79,65,74,65,60,40,58,59,51,64,61,45
Alexander Sulzer,4,DEU,Y,25,207,73,1,600000,50,40,79,56,78,59,60,40,58,59,55,69,65,50
Alexander Vasyunov,2,RUS,N,22,189,72,1,600000,60,40,86,62,69,68,56,40,56,58,52,59,58,1
Alexandre Giroux,2,CAN,N,27,201,75,1,600000,87,47,67,70,75,75,67,40,64,66,57,78,77,90
Alexandre Imbeault,1,CAN,N,23,148,72,1,600000,50,40,84,68,48,63,55,41,53,60,48,65,59,40
Andreas Jamtin,3,SWE,N,27,192,72,1,600000,62,40,47,50,71,64,50,41,50,50,47,66,63,5
Andreas Nodl,3,AUT,Y,22,196,73,1,600000,71,40,83,71,73,75,60,40,62,61,55,61,60,35
Andreas Thuresson,3,SWE,N,22,200,73,1,600000,66,40,81,59,75,68,56,40,56,57,55,60,58,10
Andrei Plekhanov,4,RUS,N,23,187,73,1,600000,59,40,71,62,67,66,55,40,57,53,54,61,59,60
Andrew Archer,4,CAN,N,26,213,76,1,600000,72,55,44,50,81,65,53,40,54,52,52,69,63,35
Andrew Bodnarchuk,4,CAN,Y,21,190,72,1,600000,61,40,84,61,70,72,52,40,54,50,53,62,57,60
Andrew Campbell,4,CAN,Y,22,201,77,1,600000,66,46,69,50,75,65,51,40,52,51,50,61,58,65
Andrew Conboy,2,USA,Y,21,200,76,1,600000,66,40,76,50,75,63,51,40,51,50,48,59,57,15
Andrew Desjardins,1,CAN,N,23,197,72,1,600000,64,52,57,57,73,63,54,49,55,54,52,64,64,60
Andrew Joudrey,1,CAN,N,25,187,72,1,600000,59,40,83,63,67,64,56,49,57,55,54,64,61,5
Andrew Kozek,3,CAN,N,23,185,71,1,600000,58,40,76,63,65,63,56,40,53,62,50,60,59,40
Andrew MacDonald,4,CAN,Y,23,188,73,1,600000,50,40,71,60,68,68,60,40,58,59,58,65,63,50
Andrew Martens,4,CAN,N,28,205,73,1,600000,68,40,78,59,77,65,57,40,60,52,50,69,64,20
Andrew Sarauer,2,CAN,N,25,205,76,1,600000,68,40,74,50,77,63,52,40,52,52,47,61,61,65
Andrew Sweetland,1,CAN,N,23,180,72,1,600000,56,40,79,55,60,61,51,40,51,51,50,60,59,45
Andrew Thomas,4,USA,N,24,220,74,1,600000,76,40,69,50,85,65,52,40,53,51,50,62,60,50
Andy Rogers,4,CAN,N,23,206,78,1,600000,69,40,89,50,78,66,50,40,50,50,50,61,59,70
Andy Schneider,4,USA,N,28,215,73,1,600000,73,40,63,50,82,65,52,40,54,50,53,68,64,25
Andy Sertich,4,USA,N,26,183,72,1,600000,57,40,89,50,63,69,50,40,50,50,50,64,62,35
Anton Stralman,4,SWE,Y,22,180,73,3,800000,70,40,79,70,60,77,65,40,67,64,60,66,62,55
Artem Anisimov,1,RUS,Y,21,194,76,1,600000,55,40,79,69,72,73,60,50,60,59,54,68,63,5
Arturs Kulda,4,LVA,N,21,194,74,1,600000,63,43,69,57,72,65,54,40,55,51,56,59,57,60
Ashton Rome,3,CAN,N,23,202,73,1,600000,67,40,75,50,76,63,51,40,53,50,50,63,59,45
Ben Maxwell,1,CAN,Y,21,177,72,1,600000,54,43,85,76,57,75,62,51,63,61,54,65,61,45
Benn Olson,4,CAN,N,22,215,76,1,600000,73,73,42,50,82,65,51,40,52,50,51,62,68,50
Benoit Doucet,1,CAN,N,24,185,69,1,600000,58,40,44,50,65,63,50,40,50,50,47,66,60,30
Benoit Mondou,3,CAN,N,25,175,69,1,600000,53,40,74,57,55,63,51,42,51,52,50,67,61,10
Billy Ryan,1,CAN,N,24,175,73,1,600000,53,40,82,50,55,63,50,42,50,50,48,61,60,1
Blair Yaworski,1,CAN,N,24,195,74,1,600000,63,40,75,50,72,63,50,40,50,50,48,61,60,45
Bob Sanguinetti,4,USA,N,22,183,74,1,600000,57,40,89,68,63,75,58,40,60,54,50,65,58,75
Bobby Hughes,1,CAN,N,22,170,71,1,600000,50,40,78,62,50,63,54,43,54,55,49,62,58,40
Bracken Kearns,1,CAN,N,28,195,72,1,600000,63,43,65,61,72,68,56,47,56,58,52,66,64,40
Brad Brown,4,CAN,N,34,180,72,1,600000,56,55,49,54,60,65,50,40,50,51,53,70,80,1
Brad Cole,4,CAN,N,23,185,75,1,600000,58,40,75,56,65,66,52,40,53,52,56,62,59,45
Brad Farynuk,4,CAN,N,28,210,72,1,600000,71,40,75,50,80,65,52,40,53,52,50,67,64,20
Brad Herauf,2,CAN,N,27,195,71,1,600000,63,64,38,53,72,63,51,40,51,51,49,66,73,85
Brad Marchand,3,CAN,Y,21,190,70,1,600000,61,43,72,71,70,68,62,40,64,59,55,63,59,55
Brad Mills,1,CAN,N,27,200,72,1,600000,66,52,60,56,75,64,54,49,55,52,49,63,68,35
Brad Schell,1,CAN,N,25,190,72,1,600000,61,40,44,50,70,63,50,40,50,50,47,69,61,25
Brad Zanon,4,CAN,N,26,203,74,1,600000,67,40,89,50,76,65,50,40,50,50,50,68,62,30
Bradley Snetsinger,2,CAN,N,23,175,72,1,600000,53,40,69,58,55,63,52,40,51,55,48,64,59,25
Brady Calla,3,CAN,N,22,205,73,1,600000,68,40,61,50,77,61,52,40,53,50,46,62,58,55
Brady Leavold,3,CAN,N,22,190,71,1,600000,61,40,74,50,70,63,50,40,50,50,45,62,58,15
Brandon Biggers,2,CAN,N,21,191,73,1,600000,61,40,36,56,70,63,52,40,51,55,47,61,57,5
Brandon Buck,2,CAN,N,21,191,73,1,600000,61,40,71,60,70,63,55,40,55,56,48,60,57,25
Brandon Crombeen,3,USA,Y,23,212,74,1,600000,72,99,46,72,81,80,67,41,66,66,59,71,70,85
Brandon Roach,4,CAN,N,24,188,74,1,600000,60,40,81,63,68,65,56,40,58,53,50,66,60,40
Brandon Rogers,4,USA,N,28,198,73,1,600000,65,46,72,61,74,70,57,40,59,53,50,68,64,30
Brandon Segal,3,CAN,Y,24,214,74,1,600000,90,49,84,73,82,82,60,40,58,59,56,72,71,55
Brandon Straub,4,USA,N,27,223,76,1,600000,77,40,59,50,86,65,50,40,50,50,50,65,63,25
Brandon Sugden,3,CAN,N,31,233,76,1,600000,82,64,40,50,91,63,50,40,50,50,50,73,77,5
Brandon Sutter,1,CAN,Y,21,180,72,1,600000,60,40,89,71,60,71,60,57,62,60,72,64,65,25
Brendan Buckley,4,USA,N,32,205,72,1,600000,68,49,61,50,77,65,52,40,53,50,54,76,68,5
Brendan Mikkelson,4,CAN,Y,22,202,74,3,700000,67,40,83,63,76,70,55,40,59,57,61,64,63,70
Brennan Evans,4,CAN,N,28,220,75,1,600000,76,70,44,50,85,66,53,40,54,51,53,72,74,20
Brennan Turner,4,CAN,N,23,220,75,1,600000,76,40,56,50,85,65,55,40,59,50,50,60,59,50
Brent Aubin,3,CAN,N,23,181,70,1,600000,56,40,70,62,61,64,55,40,56,55,53,65,60,45
Brent Henley,4,CAN,N,29,250,79,1,600000,82,85,41,50,99,65,52,46,53,51,50,71,75,15
Brent Raedeke,2,CAN,Y,19,190,72,1,600000,61,40,84,50,70,63,50,40,50,50,50,56,55,80
Brett Bellemore,4,CAN,Y,21,194,74,1,600000,63,40,76,50,72,65,50,40,50,50,50,62,58,60
Brett Carson,4,CAN,Y,23,220,76,1,600000,74,40,73,65,85,77,60,40,59,59,59,70,66,55
Brett MacLean,2,CAN,N,21,188,74,1,600000,60,40,85,67,68,71,69,40,63,64,51,60,57,30
Brett Motherwell,4,USA,N,23,195,72,1,600000,63,40,89,50,72,65,50,40,50,50,50,60,58,45
Brett Palin,4,CAN,N,25,203,74,1,600000,67,40,75,55,76,66,54,40,54,53,53,66,62,35
Brett Parnham,1,CAN,N,21,180,69,1,600000,56,40,84,50,60,61,50,41,50,50,47,59,57,60
Brett Peterson,4,USA,N,28,199,71,1,600000,65,40,85,51,74,65,50,40,51,50,50,67,64,20
Brett Sutter,1,CAN,N,22,195,72,1,600000,63,40,75,64,72,68,60,40,57,62,54,63,60,20
Brett Westgarth,4,CAN,N,27,215,74,1,600000,73,58,53,50,82,65,51,40,52,51,56,64,73,25
Brian Connelly,4,USA,N,23,170,72,1,600000,50,40,76,64,50,65,55,40,56,54,50,59,59,45
Brian Fahey,4,USA,N,29,213,73,1,600000,72,43,74,56,81,70,55,40,57,53,54,71,66,25
Brian Lashoff,2,USA,Y,19,185,74,1,600000,58,40,84,75,65,63,63,40,65,58,50,58,55,30
Brian McGuirk,2,USA,N,24,190,71,1,600000,61,40,71,54,70,63,51,40,51,51,54,60,60,50
Brian Salcido,4,USA,N,25,188,74,1,600000,70,52,71,67,68,75,76,40,62,61,52,63,62,40
Brian Sipotz,4,USA,N,28,248,79,1,600000,79,40,78,50,98,65,51,40,52,51,53,67,65,30
Brock Hooton,3,CAN,N,27,205,74,1,600000,68,40,78,53,77,63,53,40,54,52,46,65,63,60
Brock McBride,1,CAN,N,23,192,71,1,600000,62,40,61,65,71,63,58,41,61,52,48,60,59,50
Brock Trotter,1,CAN,Y,21,165,70,1,600000,50,40,81,74,45,68,60,50,61,59,54,59,57,75
Brodie Dupont,2,CAN,N,23,210,74,1,600000,71,52,61,61,80,68,58,40,58,58,54,64,64,85
Bryan Ewing,1,USA,N,25,175,71,1,600000,53,40,57,50,55,63,50,40,50,50,47,62,61,30
Bryan Lerg,1,USA,N,24,175,70,1,600000,53,40,73,65,55,63,56,45,55,58,48,60,60,40
Bryan Lundbohm,1,USA,N,32,185,71,1,600000,58,40,82,59,65,64,53,46,53,54,53,74,68,45
Bryan Marshall,1,USA,N,27,170,72,1,600000,50,40,75,63,50,63,54,46,54,55,53,64,63,40
Bryan McGregor,3,CAN,N,25,195,71,1,600000,63,40,84,68,72,63,60,40,60,61,46,62,61,70
Bryan Miller,4,USA,N,26,190,71,1,600000,61,40,80,57,70,65,53,40,56,50,50,62,62,30
Cal O'Reilly,1,CAN,Y,23,187,72,3,750000,50,40,81,77,67,79,74,53,71,72,58,70,64,20
Cam Cunning,2,CAN,N,24,213,73,1,600000,72,40,77,55,81,64,55,40,56,55,53,64,60,30
Cam Paddock,1,CAN,Y,26,178,72,1,600000,55,49,84,73,58,76,63,69,63,65,65,76,71,70
Carl Corazzini,3,USA,N,31,176,70,1,600000,54,40,83,67,56,66,57,40,58,56,51,72,67,80
Chad Anderson,4,USA,N,27,217,76,1,600000,74,40,70,50,83,65,52,40,51,53,58,67,63,25
Chad Denny,4,CAN,N,23,227,75,1,600000,79,40,77,50,88,66,54,40,54,54,52,64,59,65
Chad Kolarik,1,USA,N,24,175,71,1,600000,53,40,82,72,55,71,60,50,60,60,49,61,60,20
Chad Painchaud,3,CAN,N,23,184,73,1,600000,58,40,84,62,64,63,56,40,56,57,49,63,59,60
Chad Wiseman,2,CAN,N,29,209,73,1,600000,70,40,69,69,79,64,63,40,62,63,48,71,65,75
Charles Linglet,2,CAN,N,27,212,74,1,600000,72,40,79,58,81,65,56,40,57,55,52,70,63,50
Charlie Kronschnabel,1,USA,N,27,209,76,1,600000,70,40,76,50,79,63,52,40,53,52,52,65,63,15
Chase Trull,3,CAN,N,25,210,75,1,600000,71,40,84,50,80,63,53,40,53,54,46,63,61,45
Chaz Johnson,3,CAN,N,26,205,73,1,600000,68,43,61,50,77,63,52,40,52,52,51,70,67,95
Chris Bourque,2,USA,Y,23,181,67,1,600000,70,42,79,79,61,74,66,40,68,65,54,67,63,50
Chris Butler,4,USA,Y,23,185,73,3,850000,65,40,79,64,65,74,60,40,61,59,70,64,61,55
Chris Frank,4,USA,N,24,230,73,1,600000,81,40,44,50,90,65,51,40,52,50,50,61,60,45
Chris Korchinski,1,CAN,N,24,185,72,1,600000,58,40,84,50,65,63,50,40,50,50,45,63,60,60
Chris Lawrence,1,CAN,N,23,199,76,1,600000,65,40,69,54,74,63,52,40,52,54,52,61,59,60
Chris Lee,4,CAN,N,29,185,72,1,600000,58,40,83,64,65,70,57,40,58,54,53,70,65,15
Chris Mueller,1,USA,N,24,180,70,1,600000,56,40,77,61,60,63,54,40,55,53,53,60,60,1
Chris Murray,4,USA,N,25,185,74,1,600000,58,40,57,58,65,66,53,40,55,51,50,62,61,35
Chris St. Croix,4,USA,N,31,200,75,1,600000,66,40,69,50,75,65,50,40,50,50,50,77,67,15
Chris Stewart,3,CAN,Y,21,228,74,1,600000,81,67,63,72,89,79,67,42,67,68,51,62,66,30
Chris Zarb,4,USA,N,25,197,76,1,600000,64,40,69,50,73,65,50,40,50,50,50,62,61,40
Christian Hanson,1,USA,Y,23,202,75,1,600000,57,40,81,77,76,85,63,42,66,67,46,62,61,60
Claude Giroux,3,CAN,Y,22,172,71,3,900000,70,40,83,85,52,81,76,64,77,71,66,65,65,40
Clayton Stoner,4,CAN,N,25,205,75,1,600000,68,49,68,62,77,72,68,40,64,56,54,66,66,50
Cleve Kinley,4,CAN,N,26,190,72,1,600000,61,40,89,50,70,65,50,40,50,50,50,64,62,30
Cliff Loya,4,CAN,N,28,190,74,1,600000,61,40,78,57,70,65,53,40,55,51,50,66,64,25
Codey Burki,1,CAN,N,22,195,73,1,600000,63,40,78,60,72,68,55,47,55,56,54,63,58,10
Cody Franson,4,CAN,N,22,205,76,1,600000,68,40,88,66,77,75,61,40,63,57,52,63,61,65
Cody Wild,4,USA,N,22,205,73,1,600000,68,40,75,55,77,65,54,40,56,52,50,58,58,55
Colin Hemingway,1,CAN,N,29,195,72,1,600000,63,40,89,57,72,64,54,40,56,50,50,68,65,55
Colin McDonald,3,USA,N,25,205,75,1,600000,68,43,67,55,77,61,54,40,54,55,52,61,61,45
Colin Murphy,3,CAN,N,30,195,72,1,600000,63,40,69,66,72,64,59,40,59,60,52,70,66,30
Colin Nicholson,1,CAN,N,27,200,71,1,600000,66,40,84,62,75,63,58,40,61,52,46,66,63,80
Colin Stuart,2,USA,N,27,205,74,1,600000,68,40,71,67,77,64,55,41,61,63,74,67,71,55
Colton Fretter,1,CAN,N,28,187,71,1,600000,59,40,79,66,67,64,58,40,57,60,53,66,64,35
Connor James,2,CAN,N,26,180,70,1,600000,50,40,79,68,60,71,60,40,58,59,54,70,67,1
Corey Locke,1,CAN,N,25,168,70,1,600000,50,41,85,84,48,75,66,44,67,63,50,67,63,10
Corey Potter,4,USA,N,26,195,74,1,600000,63,46,69,66,72,74,68,40,68,65,59,65,62,40
Corey Quirk,1,USA,N,23,180,70,1,600000,56,40,77,70,60,63,60,41,58,64,48,59,59,15
Cory Emmerton,2,CAN,Y,21,190,72,1,600000,61,40,84,65,70,68,58,49,59,56,52,62,57,40
Cory Larose,1,CAN,N,34,190,72,1,600000,61,40,75,71,70,68,62,47,60,63,53,77,70,1
Cory Urquhart,1,CAN,N,25,196,75,1,600000,64,40,84,54,73,61,52,42,52,53,50,70,61,1
Craig Switzer,4,CAN,N,25,200,73,1,600000,66,40,89,50,75,65,50,40,50,50,50,63,61,40
Craig Weller,3,CAN,N,28,220,76,1,600000,84,88,52,66,85,66,60,41,61,61,56,75,76,55
Curtis Fraser,1,CAN,N,28,200,74,1,600000,66,49,61,52,75,64,52,48,52,52,50,67,74,30
D.J. King,2,CAN,N,25,228,74,1,600000,98,75,79,74,89,67,60,40,61,59,53,66,69,75
Dale Weise,3,CAN,Y,21,206,74,1,600000,69,43,72,56,78,64,55,40,55,56,54,60,62,95
Dan Bertram,3,CAN,N,23,175,72,1,600000,53,43,66,59,55,64,52,40,53,53,55,59,64,65
Dan Charleston,1,USA,N,25,180,68,1,600000,56,40,57,50,60,63,50,40,50,50,47,64,61,50
Dan Collins,3,USA,N,23,195,74,1,600000,63,40,75,54,72,61,52,40,51,53,52,63,59,65
Dan DaSilva,3,CAN,N,24,195,73,1,600000,63,40,64,64,72,63,58,40,57,59,52,64,60,5
Dan Gendur,3,CAN,N,22,190,71,1,600000,61,40,80,54,70,63,51,40,51,53,47,61,58,50
Dan Lacouture,2,USA,N,32,215,74,1,600000,63,44,61,64,82,63,63,42,60,64,51,79,78,30
Dan Ryder,1,CAN,N,22,193,71,1,600000,62,40,82,63,71,64,67,45,56,53,50,62,61,30
Dan Smith,4,CAN,N,33,215,75,1,600000,73,49,66,50,82,66,51,40,51,51,55,77,69,1
Dan Spang,4,USA,N,26,205,72,1,600000,68,40,84,62,77,66,58,40,60,56,50,63,62,50
Dane Crowley,4,CAN,N,23,210,74,1,600000,71,40,69,60,80,65,58,40,57,59,50,63,59,45
Danick Paquette,3,CAN,N,19,210,72,1,600000,71,40,37,68,80,63,57,40,57,58,47,58,66,40
Daniel Rahimi,4,SWE,N,23,220,74,1,600000,76,40,72,50,85,68,65,40,59,55,55,60,59,60
Daniel Tjarnqvist,4,SWE,N,33,207,73,1,600000,53,40,80,74,78,71,60,40,62,62,66,93,92,10
Danny Groulx,4,CAN,N,28,203,72,1,600000,67,43,80,62,76,70,58,40,61,53,56,75,66,20
Danny Irmen,3,USA,N,25,190,72,1,600000,61,40,78,58,70,64,54,40,54,54,54,66,61,65
Danny Richmond,4,USA,Y,25,194,72,3,700000,63,63,54,58,72,66,54,40,55,52,56,67,61,55
Darryl Smith,1,CAN,N,23,190,73,1,600000,61,40,69,50,70,68,50,41,50,50,47,63,60,20
Daryl Boyle,4,CAN,N,23,191,73,1,600000,61,40,80,57,70,70,53,40,54,52,52,63,59,45
David Desharnais,1,CAN,N,22,177,67,3,750000,54,40,84,74,57,68,62,50,61,61,54,64,58,1
David Kolomatis,4,USA,Y,20,186,72,1,600000,59,40,89,50,66,65,50,40,50,50,50,59,56,60
David Laliberte,3,CAN,N,24,206,73,1,600000,69,40,77,66,78,68,61,40,59,63,50,65,60,25
David Marshall,1,USA,N,25,185,71,1,600000,58,40,67,67,65,63,58,40,59,58,48,63,61,40
David Meckler,1,USA,N,22,184,72,1,600000,58,40,82,63,64,66,56,40,55,57,51,62,58,65
David Schulz,4,CAN,N,24,210,76,1,600000,71,40,61,50,80,65,52,40,53,51,50,65,60,45
David Spina,2,USA,N,26,185,70,1,600000,58,40,77,75,65,71,64,40,65,61,52,63,62,25
David Stich,4,CZE,Y,21,215,74,1,600000,73,40,75,59,82,66,54,40,55,54,50,60,57,55
David Urquhart,4,CAN,N,25,190,72,1,600000,61,40,77,58,70,65,53,40,53,54,56,62,61,35
David Van Der Gulik,3,CAN,Y,26,185,71,3,500000,66,43,73,70,65,66,62,40,64,60,59,64,63,40
Dean Arsene,4,CAN,N,29,210,74,3,625000,71,55,48,50,80,66,53,40,54,52,55,74,70,15
Denis Reul,4,GER,Y,20,226,76,1,600000,79,40,65,50,88,65,53,40,55,50,50,58,56,65
Dennis Packard,2,CAN,N,28,233,78,1,600000,82,40,73,50,91,63,51,40,52,50,52,67,64,70
Dennis Persson,4,SWE,Y,21,181,73,1,600000,56,40,74,60,61,65,54,40,55,51,50,58,57,80
Dennis Seidenberg,4,DEU,N,29,210,73,1,600000,91,42,84,73,80,82,79,40,79,70,75,86,87,20
Denny Johnston,3,CAN,N,28,202,72,1,600000,67,40,38,54,76,63,53,41,52,54,45,67,64,1
Derek Couture,3,CAN,N,26,205,73,1,600000,68,40,61,55,77,63,54,40,54,54,50,67,62,50
Derek Dorsett,3,CAN,Y,23,187,71,3,500000,82,99,34,68,67,68,60,41,64,61,62,67,74,1
Derek Joslin,4,CAN,Y,22,205,73,3,650000,67,40,74,61,77,70,60,40,58,59,56,64,61,55
Derek Nesbitt,3,CAN,N,28,185,72,1,600000,58,40,87,62,65,64,55,40,56,55,53,68,64,55
Derek Peltier,4,USA,Y,24,190,71,3,500000,51,40,81,63,70,73,60,40,58,59,56,63,62,45
Derek Smith,4,CAN,N,25,180,72,1,600000,56,40,76,62,60,66,55,40,56,54,54,61,61,35
Derek Whitmore,1,USA,N,25,185,72,1,600000,58,40,85,60,65,64,54,40,54,55,51,62,61,50
Derick Brassard,1,CAN,Y,22,190,73,3,850000,76,47,73,84,70,80,80,71,78,74,57,64,68,55
Derick Martin,4,CAN,N,28,185,72,1,600000,58,40,72,50,65,65,50,40,50,50,50,71,63,20
Deryk Engelland,4,CAN,N,28,200,74,3,700000,66,58,53,53,75,66,52,40,53,52,55,73,75,25
Devin DiDiomete,2,CAN,Y,21,200,72,1,600000,66,82,38,52,75,63,52,40,52,52,50,62,67,5
Dinos Stamoulis,4,USA,N,26,190,72,1,600000,61,40,42,56,70,65,52,40,54,50,50,61,61,30
Dirk Southern,1,CAN,N,26,185,72,1,600000,58,40,70,59,65,63,53,42,52,56,49,65,62,85
Dominic D'Amour,4,CAN,N,26,221,75,1,600000,76,40,75,50,85,65,50,40,50,52,50,68,62,45
Doug O'Brien,4,CAN,N,26,200,73,1,600000,66,40,76,53,75,65,52,40,54,50,50,67,62,35
Drew Bagnall,4,CAN,N,26,215,75,1,600000,73,61,51,50,82,66,51,40,52,50,52,63,62,35
Drew Fata,4,CAN,N,26,215,73,1,600000,73,55,51,55,82,65,53,40,53,54,58,68,72,45
Drew Paris,4,CAN,N,21,200,76,1,600000,66,40,89,50,75,65,50,40,50,50,50,62,57,55
Dustin Jeffrey,1,CAN,N,22,199,75,1,600000,65,40,80,65,74,66,59,63,60,58,62,63,58,5
Dustin Kohn,4,CAN,N,23,195,73,1,600000,63,40,74,58,72,68,54,40,55,53,56,64,59,65
Dusty Collins,1,USA,N,25,210,75,1,600000,71,40,64,50,80,63,53,42,52,57,49,63,61,25
Dylan Hunter,3,CAN,N,24,190,72,1,600000,61,40,79,61,70,64,55,46,56,53,50,66,61,15
Dylan Reese,4,USA,N,25,205,73,1,600000,68,43,72,57,77,68,56,40,58,52,52,63,61,40
Dylan Yeo,4,CAN,N,23,210,71,1,600000,71,40,75,56,80,65,55,40,56,54,50,63,59,45
Eric Boguniecki,1,USA,N,34,195,68,1,600000,63,40,74,63,72,68,57,43,57,59,51,79,70,45
Eric Castonguay,3,CAN,N,22,192,71,1,600000,62,40,84,60,71,63,55,40,57,52,48,62,59,40
Eric Neilson,3,CAN,N,25,201,73,1,600000,66,85,41,50,75,64,51,40,51,51,51,61,71,55
Eric Regan,4,CAN,Y,21,201,75,1,600000,66,40,77,52,75,66,52,40,53,51,51,60,57,55
Eric Walsky,1,USA,N,25,194,71,1,600000,63,40,84,61,72,63,56,40,58,52,47,62,61,65
Eric Werner,4,USA,N,27,185,70,1,600000,58,40,76,58,65,65,53,40,53,52,50,68,63,25
Ethan Graham,4,CAN,N,27,185,74,1,600000,58,40,76,53,65,65,50,40,51,50,54,67,63,25
Evan Brophey,1,CAN,N,23,205,73,1,600000,68,43,80,60,77,75,68,50,57,58,55,66,60,10
Evan McGrath,1,CAN,N,24,195,72,1,600000,63,40,82,69,72,68,61,49,61,60,55,65,61,50
Felix Schutz,1,GER,Y,22,187,72,1,600000,59,43,74,67,67,66,58,50,59,57,54,61,58,60
Francis Lemieux,1,CAN,N,26,185,72,1,600000,58,40,68,66,65,63,58,40,58,58,56,67,62,70
Francis Lessard,3,CAN,N,30,224,75,1,600000,78,99,39,50,87,64,51,40,51,51,49,71,66,40
