"Name","Number","Team","Country","Age","Weight","Height","Position","Contract","Rookie","Protected","Available for Trade","No Apply Rerate","No Trade","Salary","Injury","Number Of Injury","Condition","Suspension","Status","CK","FG","DI","SK","ST","DU","PH","FO","PA","SC","DF","EX","LD","MO","PO","OV","Pro GP","Pro Shots","Pro G","Pro A","Pro Point","Pro PlusMinus","Pro Pim","Pro Shots Block","Pro Hits","Pro Hit Took","Pro PP","Pro SH","Pro GW","Pro GT","Pro Face Off Won","Pro Face Off Total","Pro Penalty Shots Score","Pro Penalty ShotsTotal","Pro Empty Net Goal","Pro Minutes Played","Pro Hat Trick","Farm GP","Farm Shots","Farm G","Farm A","Farm Point","Farm PlusMinus","Farm Pim","Farm Shots Block","Farm Hits"," Farm Hit Took","Farm PP","Farm SH","Farm GW","Farm GT","Farm Face Off Won","Farm Face Off Total","Farm Penalty Shots Score","Farm Penalty ShotsTotal","Farm Empty Net Goal","Farm Minutes Played","Farm Hat Trick","Game in Row with a Goal","Game in Row with a Point","Game in Row without a Goal","Game in Row without a Point"
"Nolan Yonkman",1395," ","CAN",29,247,79,4,1,"False","False","False","False","False",600000,,0,100,0,0,82,49,68,55,98,72,52,40,53,52,54,73,65,50,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olivier Labelle",1396," ","CAN",24,190,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,61,40,47,60,70,63,55,40,57,52,47,66,60,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olivier Latendresse",1397," ","CAN",23,195,71,1,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,83,78,72,66,60,43,66,52,50,63,59,50,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Olivier Magnan",1398," ","CAN",24,200,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,66,43,72,52,75,65,52,40,52,52,54,64,65,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oren Eizenman",1399," ","CAN",25,180,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,84,60,60,63,54,41,54,54,47,63,61,50,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Oscar Moller",1400,"Islanders","SWE",20,180,71,1,3,"True","False","False","False","False",815000,,0,100,0,0,73,40,76,78,60,79,66,59,67,67,54,64,62,69,40,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,246,31,23,54,7,22,12,53,101,19,0,0,2,338,615,0,2,0,639,2,3,12,0,0
"Oskars Bartulis",1401," ","LAT",23,184,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,58,43,80,57,64,70,52,40,53,52,54,65,61,50,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P.J. Atherton",1402," ","CAN",27,205,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,74,52,77,66,53,43,53,52,77,67,63,50,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P.J. Fenton",1403," ","USA",24,185,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,76,60,65,63,54,47,54,54,52,60,60,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pascal Morency",1404," ","CAN",28,196,71,3,1,"False","False","False","False","False",600000,,0,100,0,0,64,67,37,53,73,63,51,40,51,51,50,71,74,50,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pascal Rheaume",1405," ","CAN",36,220,73,1,1,"False","False","False","False","False",600000,,0,100,0,0,76,40,74,53,85,68,58,47,59,58,51,70,70,50,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pat Dwyer",1406," ","USA",26,185,71,3,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,80,70,65,66,60,41,59,62,67,65,62,50,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick Bordeleau",1407," ","CAN",24,220,78,2,1,"False","False","False","False","False",600000,,0,100,0,0,76,40,39,50,85,63,53,40,55,50,46,62,60,50,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick Davis",1408," ","USA",23,188,74,1,1,"True","False","False","False","False",600000,,0,100,0,0,70,40,79,64,68,63,60,49,58,59,53,64,62,50,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick Maroon",1409," ","USA",22,225,76,2,1,"False","False","False","False","False",600000,,0,100,0,0,78,43,74,62,87,66,60,40,60,61,50,60,58,50,50,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick McNeill",1410," ","CAN",23,195,72,4,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,81,61,72,66,56,40,57,53,58,63,59,50,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick Traverse",1411," ","CAN",35,207,76,4,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,87,62,78,72,58,40,61,54,52,81,71,50,15,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrick Wellar",1412," ","CAN",26,210,75,4,1,"False","False","False","False","False",600000,,0,100,0,0,71,40,54,50,80,65,52,40,52,52,50,71,67,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Patrik Berglund",1413,"Sharks","SWE",21,187,76,2,3,"True","False","False","False","False",900000,,0,100,0,0,61,40,80,82,67,76,77,58,76,74,63,62,60,56,60,68,30,59,8,7,15,-9,16,3,22,41,0,0,2,0,122,278,0,0,0,422,0,1,4,0,0,0,-1,0,0,0,5,0,0,0,0,7,15,0,0,0,19,0,0,0,1,1
"Patrik Hersley",1414," ","SWE",23,205,75,4,1,"True","False","False","False","False",600000,,0,100,0,0,68,40,81,50,77,65,50,40,50,50,50,60,59,50,80,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Albers",1415," ","CAN",24,188,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,60,40,75,56,68,66,52,40,52,52,53,68,61,50,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Baier",1416," ","USA",25,225,76,4,1,"False","False","False","False","False",600000,,0,100,0,0,78,43,67,50,87,66,66,40,60,56,52,62,66,50,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Bissonnette",1417," ","CAN",24,211,74,2,1,"True","False","False","False","False",600000,,0,100,0,0,70,82,49,63,80,62,60,40,61,59,57,66,68,50,55,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Crosty",1418," ","CAN",27,220,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,76,61,46,50,85,65,51,40,51,51,50,64,63,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul Crowder",1419," ","CAN",25,180,74,1,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,78,61,60,64,54,41,56,51,47,63,61,50,35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Paul McIlveen",1420," ","CAN",24,170,71,3,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,64,50,50,63,50,40,50,50,47,64,60,50,30,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pavel Valentenko",1421," ","RUS",21,202,74,4,1,"True","False","False","False","False",600000,,0,100,0,0,67,40,79,62,76,65,58,40,63,50,50,58,57,50,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peder Skinner",1422," ","CAN",23,160,68,1,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,71,66,40,63,55,40,53,60,49,62,59,50,95,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Aston",1424," ","CAN",24,205,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,80,52,77,65,53,40,54,51,52,64,60,50,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peter Olvecky",1425," ","SVK",24,185,74,2,1,"True","False","False","False","False",600000,,0,100,0,0,55,40,71,69,65,72,61,54,64,61,59,66,63,50,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petr Kalus",1426," ","CAN",22,180,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,98,50,60,75,65,40,58,55,52,61,58,50,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petr Pohl",1427," ","CZE",23,188,71,3,1,"False","False","False","False","False",600000,,0,100,0,0,60,40,84,66,68,63,58,40,59,56,51,64,59,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Petteri Nokelainen",1428,"Lightning","FIN",23,191,73,1,3,"True","False","False","False","False",725000,,0,100,0,2,67,42,78,71,70,71,60,78,62,62,68,71,65,47,5,62,35,15,1,1,2,-3,10,5,11,45,0,0,0,0,273,565,0,0,0,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8
"Pierre-Alexandre Parenteau",1429," ","CAN",27,195,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,63,48,63,78,72,75,66,40,67,64,51,71,63,50,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Cedric Labrie",1430," ","CAN",23,212,74,2,1,"False","False","False","False","False",600000,,0,100,0,0,72,46,64,50,81,64,53,40,53,54,51,63,64,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Luc Faubert",1431," ","CAN",24,172,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,52,40,44,50,52,63,50,40,50,50,48,64,60,50,10,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pierre-Luc O'Brien",1432," ","CAN",27,180,69,1,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,84,59,60,63,53,41,54,51,50,65,63,50,60,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Quintin Laing",1433,"Blackhawks","CAN",29,210,74,2,2,"False","False","False","False","False",500000,,0,100,0,0,90,40,84,70,80,73,60,40,58,59,68,63,81,40,55,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R.J. Anderson",1434," ","USA",23,190,72,4,1,"False","False","False","False","False",600000,,0,100,0,0,61,40,69,50,70,67,50,40,50,50,50,59,59,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Radek Smolenak",1435," ","CZE",23,180,75,2,1,"True","False","False","False","False",600000,,0,100,0,0,56,67,45,69,60,71,64,40,66,60,54,62,66,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Randall Gelech",1436," ","CAN",26,212,74,3,1,"False","False","False","False","False",600000,,0,100,0,0,72,40,73,55,81,63,55,40,54,56,48,66,62,50,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Randy Rowe",1437," ","CAN",29,180,71,2,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,79,63,60,63,55,40,55,56,51,73,65,50,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raymond Macias",1438," ","USA",23,195,74,4,1,"True","False","False","False","False",600000,,0,100,0,0,53,40,89,66,72,80,60,40,65,57,60,65,63,50,70,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Raymond Sawada",1439," ","CAN",24,205,74,3,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,72,58,77,63,56,40,57,55,55,63,66,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reid Cashman",1440," ","USA",27,205,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,68,40,76,56,77,65,55,40,56,55,50,67,63,50,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Richard Clune",1441," ","CAN",23,195,71,2,1,"False","False","False","False","False",600000,,0,100,0,0,63,55,45,57,72,64,54,40,54,53,53,61,59,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Emmerson",1442," ","CAN",24,248,80,2,1,"False","False","False","False","False",600000,,0,100,0,0,85,58,39,50,98,63,50,40,50,50,50,63,60,50,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Riley Holzapfel",1443," ","CAN",21,170,71,1,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,79,67,50,66,57,49,57,57,53,60,57,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Bellamy",1444," ","USA",24,195,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,77,53,72,63,51,40,51,51,48,60,60,50,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Hennigar",1445," ","CAN",27,194,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,79,61,72,64,56,44,57,54,51,68,63,50,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob LaLonde",1446," ","USA",27,210,76,4,1,"False","False","False","False","False",600000,,0,100,0,0,71,40,76,50,80,68,50,40,50,50,50,64,63,50,5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rob Sirianni",1447," ","CAN",26,185,72,3,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,77,65,65,64,57,40,56,59,50,65,62,50,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robbie Earl",1448," ","USA",24,195,72,2,1,"False","False","False","False","False",600000,,0,100,0,0,63,40,74,58,72,66,54,40,55,53,53,62,60,50,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Dietrich",1449," ","GER",23,172,71,4,1,"False","False","False","False","False",600000,,0,100,0,0,52,40,84,63,52,70,54,40,55,52,55,62,59,50,45,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robert Snowball",1450," ","CAN",28,235,75,3,1,"False","False","False","False","False",600000,,0,100,0,0,83,40,43,50,92,63,54,40,54,55,47,70,64,50,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Robin Figren",1451," ","CAN",22,176,71,2,1,"True","False","False","False","False",600000,,0,100,0,0,54,40,71,63,56,63,55,40,57,52,47,58,58,50,50,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rosario Ruggeri",1452," ","CAN",25,216,71,4,1,"False","False","False","False","False",600000,,0,100,0,0,74,40,69,50,83,65,51,40,51,51,50,65,61,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ross Carlson",1453," ","USA",28,185,71,1,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,84,70,65,63,60,40,59,62,47,68,64,50,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Constant",1454," ","CAN",25,200,71,4,1,"False","False","False","False","False",600000,,0,100,0,0,66,40,72,54,75,65,53,40,56,50,50,64,61,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Cruthers",1455," ","USA",25,175,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,53,40,44,50,55,63,50,40,50,50,47,62,61,50,65,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Del Monte",1456," ","CAN",26,170,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,68,66,50,63,56,40,58,52,47,64,62,50,25,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Dingle",1457," ","USA",26,190,70,1,1,"False","False","False","False","False",600000,,0,100,0,0,61,40,83,58,70,64,54,40,53,55,52,67,62,50,25,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Donally",1458," ","CAN",25,227,76,2,1,"False","False","False","False","False",600000,,0,100,0,0,79,64,47,50,88,66,52,40,52,53,49,67,71,50,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Duncan",1459," ","CAN",24,165,66,1,1,"False","False","False","False","False",600000,,0,100,0,0,50,40,44,50,45,63,50,40,50,50,47,60,60,50,30,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Flinn",1460," ","CAN",29,230,78,2,1,"False","False","False","False","False",600000,,0,100,0,0,81,61,46,50,90,64,51,40,51,51,52,73,76,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Garlock",1461," ","CAN",24,202,72,1,1,"False","False","False","False","False",600000,,0,100,0,0,67,40,74,52,76,63,52,44,51,54,50,65,60,50,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Hamilton",1462," ","CAN",24,219,74,2,1,"False","False","False","False","False",600000,,0,100,0,0,75,40,67,56,84,63,56,40,54,59,50,68,60,50,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Huddy",1463," ","CAN",26,180,69,1,1,"False","False","False","False","False",600000,,0,100,0,0,56,40,84,59,60,63,53,41,55,50,47,63,62,50,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Kinasewich",1464," ","CAN",26,202,74,2,1,"False","False","False","False","False",600000,,0,100,0,0,67,40,79,56,76,63,54,40,53,55,47,68,62,50,65,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Lang",1465," ","CAN",29,175,70,1,1,"False","False","False","False","False",600000,,0,100,0,0,53,40,89,50,55,65,50,40,50,50,46,69,65,50,25,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Lannon",1466," ","USA",27,200,73,4,1,"False","False","False","False","False",600000,,0,100,0,0,66,40,79,50,75,65,51,40,52,50,51,66,63,50,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Maki",1467," ","USA",25,208,73,3,1,"False","False","False","False","False",600000,,0,100,0,0,70,40,78,58,79,66,56,40,56,57,55,65,61,50,40,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan McGinnis",1468," ","USA",23,206,74,4,1,"False","False","False","False","False",600000,,0,100,0,0,69,40,76,52,78,66,53,40,54,51,50,64,60,50,15,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan O'Marra",1469," ","CAN",22,210,74,1,1,"False","False","False","False","False",600000,,0,100,0,0,71,40,69,50,80,63,52,48,54,50,52,63,58,50,15,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Oulahen",1470," ","CAN",25,185,72,2,1,"False","False","False","False","False",600000,,0,100,0,0,58,40,81,64,65,68,56,40,55,59,55,66,61,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ryan Parent",1471," ","CAN",22,183,75,4,1,"True","False","False","False","False",600000,,0,100,0,0,71,40,83,69,63,75,60,40,65,59,72,74,69,50,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
