Number,Team,Transaction
25252,26,[2019-01-27 3:11:32 PM] - TRADE : From Calgary Flames to San Jose Sharks : Craig Smith (71)- Ryan Spooner (69).
25253,6,[2019-01-28 4:27:58 PM] - Carolina Hurricanes show interest in Greg McKegg from waiver.
25254,1,[2019-01-28 4:28:47 PM] - New Record for Team's Most Hits (37) in 1 Game for Anaheim Ducks!
25255,6,[2019-01-28 4:28:48 PM] - Carolina Hurricanes claimed Greg McKegg from waivers by Winnipeg Jets for $1-000-000.
25256,6,[2019-01-28 4:28:48 PM] - Greg McKegg was added to Carolina Hurricanes.
25257,5,[2019-01-28 10:11:33 PM] - TRADE : From Calgary Flames to Florida Panthers : Daniel O'Regan (59)- Y:2019-RND:4-CGY.
25258,13,[2019-01-28 10:11:33 PM] - TRADE : From Calgary Flames to Florida Panthers : Daniel O'Regan (59)- Y:2019-RND:4-CGY.
25259,13,[2019-01-28 10:11:33 PM] - TRADE : From Florida Panthers to Calgary Flames : Andrew Ladd (71).
25260,5,[2019-01-28 10:11:33 PM] - TRADE : From Florida Panthers to Calgary Flames : Andrew Ladd (71).
25261,7,[2019-01-28 10:12:03 PM] - TRADE : From Chicago Blackhawks to Carolina Hurricanes : Milan Lucic (69).
25262,6,[2019-01-28 10:12:03 PM] - TRADE : From Chicago Blackhawks to Carolina Hurricanes : Milan Lucic (69).
25263,6,[2019-01-28 10:12:03 PM] - TRADE : From Carolina Hurricanes to Chicago Blackhawks : Y:2019-RND:6-ARI.
25264,7,[2019-01-28 10:12:03 PM] - TRADE : From Carolina Hurricanes to Chicago Blackhawks : Y:2019-RND:6-ARI.
25265,29,[2019-01-28 10:12:24 PM] - TRADE : From Vancouver Canucks to Minnesota Wild : Dan Girardi (70)- Y:2019-RND:4-MIN.
25266,15,[2019-01-28 10:12:24 PM] - TRADE : From Vancouver Canucks to Minnesota Wild : Dan Girardi (70)- Y:2019-RND:4-MIN.
25267,15,[2019-01-28 10:12:24 PM] - TRADE : From Minnesota Wild to Vancouver Canucks : Stephen Johns (70).
25268,29,[2019-01-28 10:12:24 PM] - TRADE : From Minnesota Wild to Vancouver Canucks : Stephen Johns (70).
25269,13,[2019-01-29 4:02:29 PM] - TRADE : From Florida Panthers to Dallas Stars : Derek MacKenzie (66).
25270,10,[2019-01-29 4:02:29 PM] - TRADE : From Florida Panthers to Dallas Stars : Derek MacKenzie (66).
25271,10,[2019-01-29 4:02:29 PM] - TRADE : From Dallas Stars to Florida Panthers : Y:2019-RND:4-SJS- Y:2019-RND:5-TOR.
25272,13,[2019-01-29 4:02:29 PM] - TRADE : From Dallas Stars to Florida Panthers : Y:2019-RND:4-SJS- Y:2019-RND:5-TOR.
25273,7,[2019-01-29 4:13:17 PM] - TRADE : From Chicago Blackhawks to Dallas Stars : Dustin Tokarski (61).
25274,10,[2019-01-29 4:13:17 PM] - TRADE : From Chicago Blackhawks to Dallas Stars : Dustin Tokarski (61).
25275,10,[2019-01-29 4:13:17 PM] - TRADE : From Dallas Stars to Chicago Blackhawks : $1-000-000 (Money).
25276,7,[2019-01-29 4:13:17 PM] - TRADE : From Dallas Stars to Chicago Blackhawks : $1-000-000 (Money).
25277,13,[2019-01-30 4:02:12 PM] - Unknown Player is no longer as assistant for Florida Panthers.
25278,13,[2019-01-30 4:02:12 PM] - Marcus Johansson has been selected as assistant for Florida Panthers.
25279,13,[2019-01-30 4:02:12 PM] - Marcus Johansson is no longer as assistant for Florida Panthers.
25280,13,[2019-01-30 4:02:12 PM] - Carl Soderberg has been selected as assistant for Florida Panthers.
25281,17,[2019-01-31 4:21:28 PM] - Admirals fired Ken Hitchcock.
25282,17,[2019-01-31 4:21:29 PM] - Admirals hired Brent Sutter for $750-000 for 1 year(s).
25283,18,[2019-01-31 4:22:03 PM] - New Jersey Devils fired Darryl Sutter.
25284,18,[2019-01-31 4:22:04 PM] - New Jersey Devils hired Ken Hitchcock for $1-500-000 for 2 year(s).
25285,26,[2019-02-03 6:51:08 PM] - Barracuda fired Bob Boughner.
25286,26,[2019-02-03 6:51:09 PM] - Barracuda hired Kirk Muller for $900-000 for 1 year(s).
25287,4,[2019-02-03 6:51:28 PM] - Buffalo Sabres fired Lindy Ruff.
25288,4,[2019-02-03 6:52:08 PM] - Buffalo Sabres hired Bob Boughner for $2-000-000 for 3 year(s).
25289,28,[2019-02-04 4:29:37 PM] - TRADE : From Toronto Maple Leafs to St. Louis Blues : Brendan Perlini (68)- Nazem Kadri (73).
25290,25,[2019-02-04 4:29:37 PM] - TRADE : From Toronto Maple Leafs to St. Louis Blues : Brendan Perlini (68)- Nazem Kadri (73).
25291,25,[2019-02-04 4:29:37 PM] - TRADE : From St. Louis Blues to Toronto Maple Leafs : Casey Cizikas (68)- Y:2019-RND:3-STL.
25292,28,[2019-02-04 4:29:37 PM] - TRADE : From St. Louis Blues to Toronto Maple Leafs : Casey Cizikas (68)- Y:2019-RND:3-STL.
25293,9,[2019-02-07 4:07:08 PM] - TRADE : From Columbus Blue Jackets to Montreal Canadiens : Curtis McKenzie (64)- Lucas Johansen (P).
25294,16,[2019-02-07 4:07:08 PM] - TRADE : From Columbus Blue Jackets to Montreal Canadiens : Curtis McKenzie (64)- Lucas Johansen (P).
25295,16,[2019-02-07 4:07:08 PM] - TRADE : From Montreal Canadiens to Columbus Blue Jackets : David Krejci (71).
25296,9,[2019-02-07 4:07:08 PM] - TRADE : From Montreal Canadiens to Columbus Blue Jackets : David Krejci (71).
25297,11,[2019-02-08 4:16:16 PM] - Unknown Player is no longer as assistant for Detroit Red Wings.
25298,11,[2019-02-08 4:16:16 PM] - Connor McDavid has been selected as assistant for Detroit Red Wings.
25299,28,[2019-02-08 4:18:00 PM] - TRADE : From Toronto Maple Leafs to Vegas Golden Knights : Y:2019-RND:4-VAN- Y:2020-RND:5-TOR.
25300,31,[2019-02-08 4:18:00 PM] - TRADE : From Toronto Maple Leafs to Vegas Golden Knights : Y:2019-RND:4-VAN- Y:2020-RND:5-TOR.
25301,31,[2019-02-08 4:18:00 PM] - TRADE : From Vegas Golden Knights to Toronto Maple Leafs : Mark Borowiecki (68).
25302,28,[2019-02-08 4:18:00 PM] - TRADE : From Vegas Golden Knights to Toronto Maple Leafs : Mark Borowiecki (68).
25303,3,[2019-02-08 4:18:32 PM] - TRADE : From Boston Bruins to Vegas Golden Knights : David Schlemko (66).
25304,31,[2019-02-08 4:18:32 PM] - TRADE : From Boston Bruins to Vegas Golden Knights : David Schlemko (66).
25305,31,[2019-02-08 4:18:32 PM] - TRADE : From Vegas Golden Knights to Boston Bruins : Y:2019-RND:6-VGK.
25306,3,[2019-02-08 4:18:32 PM] - TRADE : From Vegas Golden Knights to Boston Bruins : Y:2019-RND:6-VGK.
25307,10,[2019-02-08 4:19:55 PM] - TRADE : From Dallas Stars to Edmonton Oilers : Y:2019-RND:2-CAR- Y:2020-RND:4-DAL- Y:2020-RND:6-DAL- Y:2020-RND:7-DAL.
25308,12,[2019-02-08 4:19:55 PM] - TRADE : From Dallas Stars to Edmonton Oilers : Y:2019-RND:2-CAR- Y:2020-RND:4-DAL- Y:2020-RND:6-DAL- Y:2020-RND:7-DAL.
25309,12,[2019-02-08 4:19:55 PM] - TRADE : From Edmonton Oilers to Dallas Stars : Mike Reilly (62)- Nick Jensen (67).
25310,10,[2019-02-08 4:19:55 PM] - TRADE : From Edmonton Oilers to Dallas Stars : Mike Reilly (62)- Nick Jensen (67).
25311,22,[2019-02-09 12:33:55 PM] - TRADE : From Philadelphia Flyers to Edmonton Oilers : Erik Burgdoerfer (61).
25312,12,[2019-02-09 12:33:55 PM] - TRADE : From Philadelphia Flyers to Edmonton Oilers : Erik Burgdoerfer (61).
25313,12,[2019-02-09 12:33:55 PM] - TRADE : From Edmonton Oilers to Philadelphia Flyers : Nathan Clurman (P).
25314,22,[2019-02-09 12:33:55 PM] - TRADE : From Edmonton Oilers to Philadelphia Flyers : Nathan Clurman (P).
25315,4,[2019-02-09 12:34:22 PM] - TRADE : From Buffalo Sabres to Edmonton Oilers : Taylor Fedun (60)- Y:2019-RND:6-ANH.
25316,12,[2019-02-09 12:34:22 PM] - TRADE : From Buffalo Sabres to Edmonton Oilers : Taylor Fedun (60)- Y:2019-RND:6-ANH.
25317,12,[2019-02-09 12:34:22 PM] - TRADE : From Edmonton Oilers to Buffalo Sabres : Y:2019-RND:5-EDM.
25318,4,[2019-02-09 12:34:22 PM] - TRADE : From Edmonton Oilers to Buffalo Sabres : Y:2019-RND:5-EDM.
25319,16,[2019-02-10 6:41:05 PM] - TRADE : From Montreal Canadiens to Chicago Blackhawks : Jason Zucker (74).
25320,7,[2019-02-10 6:41:05 PM] - TRADE : From Montreal Canadiens to Chicago Blackhawks : Jason Zucker (74).
25321,7,[2019-02-10 6:41:05 PM] - TRADE : From Chicago Blackhawks to Montreal Canadiens : Daniel Sprong (63)- Matthew Phillips (P)- $1-000-000 (Money)- Y:2019-RND:3-NYR.
25322,16,[2019-02-10 6:41:05 PM] - TRADE : From Chicago Blackhawks to Montreal Canadiens : Daniel Sprong (63)- Matthew Phillips (P)- $1-000-000 (Money)- Y:2019-RND:3-NYR.
25323,16,[2019-02-10 6:41:41 PM] - TRADE : From Montreal Canadiens to Buffalo Sabres : Trevor Lewis (68)- Y:2021-RND:5-MTL.
25324,4,[2019-02-10 6:41:41 PM] - TRADE : From Montreal Canadiens to Buffalo Sabres : Trevor Lewis (68)- Y:2021-RND:5-MTL.
25325,4,[2019-02-10 6:41:41 PM] - TRADE : From Buffalo Sabres to Montreal Canadiens : Tom Kostopoulos (59)- Felix Sandstrom (P).
25326,16,[2019-02-10 6:41:41 PM] - TRADE : From Buffalo Sabres to Montreal Canadiens : Tom Kostopoulos (59)- Felix Sandstrom (P).
25327,22,[2019-02-10 6:42:16 PM] - TRADE : From Philadelphia Flyers to Vancouver Canucks : Tomas Plekanec (69).
25328,29,[2019-02-10 6:42:16 PM] - TRADE : From Philadelphia Flyers to Vancouver Canucks : Tomas Plekanec (69).
25329,29,[2019-02-10 6:42:16 PM] - TRADE : From Vancouver Canucks to Philadelphia Flyers : Marian Gaborik (67)- Y:2020-RND:7-VAN.
25330,22,[2019-02-10 6:42:16 PM] - TRADE : From Vancouver Canucks to Philadelphia Flyers : Marian Gaborik (67)- Y:2020-RND:7-VAN.
25331,25,[2019-02-10 6:42:55 PM] - TRADE : From St. Louis Blues to New York Rangers : Claude Giroux (80)- Nicolas Deslauriers (64).
25332,20,[2019-02-10 6:42:55 PM] - TRADE : From St. Louis Blues to New York Rangers : Claude Giroux (80)- Nicolas Deslauriers (64).
25333,20,[2019-02-10 6:42:55 PM] - TRADE : From New York Rangers to St. Louis Blues : Jonathan Drouin (71)- Denis Guryanov (P)- Saku Maenalanen (P)- Y:2021-RND:1-NYR.
25334,25,[2019-02-10 6:42:55 PM] - TRADE : From New York Rangers to St. Louis Blues : Jonathan Drouin (71)- Denis Guryanov (P)- Saku Maenalanen (P)- Y:2021-RND:1-NYR.
25335,7,[2019-02-11 4:18:02 PM] - Unknown Player is no longer as assistant for Chicago Blackhawks.
25336,7,[2019-02-11 4:18:02 PM] - Matt Cullen has been selected as assistant for Chicago Blackhawks.
25337,16,[2019-02-11 4:20:47 PM] - TRADE : From Montreal Canadiens to Minnesota Wild : Dennis Seidenberg (70).
25338,15,[2019-02-11 4:20:47 PM] - TRADE : From Montreal Canadiens to Minnesota Wild : Dennis Seidenberg (70).
25339,15,[2019-02-11 4:20:47 PM] - TRADE : From Minnesota Wild to Montreal Canadiens : Andrew MacWilliam (57)- $1-000-000 (Money)- Y:2019-RND:3-WPG.
25340,16,[2019-02-11 4:20:47 PM] - TRADE : From Minnesota Wild to Montreal Canadiens : Andrew MacWilliam (57)- $1-000-000 (Money)- Y:2019-RND:3-WPG.
25341,30,[2019-02-11 4:21:21 PM] - TRADE : From Washington Capitals to New Jersey Devils : Y:2019-RND:4-FLA.
25342,18,[2019-02-11 4:21:21 PM] - TRADE : From Washington Capitals to New Jersey Devils : Y:2019-RND:4-FLA.
25343,18,[2019-02-11 4:21:21 PM] - TRADE : From New Jersey Devils to Washington Capitals : Patrik Berglund (71).
25344,30,[2019-02-11 4:21:21 PM] - TRADE : From New Jersey Devils to Washington Capitals : Patrik Berglund (71).
25345,20,[2019-02-12 4:29:39 PM] - TRADE : From New York Rangers to Vancouver Canucks : Patrick Maroon (69).
25346,29,[2019-02-12 4:29:39 PM] - TRADE : From New York Rangers to Vancouver Canucks : Patrick Maroon (69).
25347,29,[2019-02-12 4:29:39 PM] - TRADE : From Vancouver Canucks to New York Rangers : Matt Hendricks (66).
25348,20,[2019-02-12 4:29:39 PM] - TRADE : From Vancouver Canucks to New York Rangers : Matt Hendricks (66).
25349,16,[2019-02-12 4:30:03 PM] - TRADE : From Montreal Canadiens to Colorado Avalanche : Jake Allen (75)- Samuel Montembeault (P).
25350,8,[2019-02-12 4:30:03 PM] - TRADE : From Montreal Canadiens to Colorado Avalanche : Jake Allen (75)- Samuel Montembeault (P).
25351,8,[2019-02-12 4:30:03 PM] - TRADE : From Colorado Avalanche to Montreal Canadiens : Ben Bishop (77).
25352,16,[2019-02-12 4:30:03 PM] - TRADE : From Colorado Avalanche to Montreal Canadiens : Ben Bishop (77).
25353,17,[2019-02-13 4:16:01 PM] - TRADE : From Nashville Predators to Vancouver Canucks : Scottie Upshall (66).
25354,29,[2019-02-13 4:16:01 PM] - TRADE : From Nashville Predators to Vancouver Canucks : Scottie Upshall (66).
25355,29,[2019-02-13 4:16:01 PM] - TRADE : From Vancouver Canucks to Nashville Predators : Justin Dowling (62)- Y:2019-RND:5-VAN.
25356,17,[2019-02-13 4:16:01 PM] - TRADE : From Vancouver Canucks to Nashville Predators : Justin Dowling (62)- Y:2019-RND:5-VAN.
25357,8,[2019-02-14 4:53:41 PM] - Jordan Samuels-Thomas has been deleted from Colorado Avalanche.
25358,9,[2019-02-14 4:53:53 PM] - Robert Baillargeon has been deleted from Columbus Blue Jackets.
25359,8,[2019-02-14 4:54:00 PM] - Mattias Backman has been deleted from Colorado Avalanche.
25360,8,[2019-02-14 4:54:07 PM] - Cody Ferriero has been deleted from Colorado Avalanche.
25361,9,[2019-02-15 4:02:04 PM] - Anton Stralman is no longer as assistant for Columbus Blue Jackets.
25362,9,[2019-02-15 4:02:06 PM] - Danny DeKeyser has been selected as assistant for Columbus Blue Jackets.
25363,25,[2019-02-16 7:54:54 PM] - St. Louis Blues show interest in Jori Lehtera from waiver.
25364,25,[2019-02-16 7:55:10 PM] - St. Louis Blues claimed Jori Lehtera from waivers by Winnipeg Jets for $1-000-000.
25365,25,[2019-02-16 7:55:10 PM] - Jori Lehtera was added to St. Louis Blues.
25366,7,[2019-02-18 4:29:35 PM] - TRADE : From Chicago Blackhawks to Los Angeles Kings : Matt Cullen (67).
25367,14,[2019-02-18 4:29:35 PM] - TRADE : From Chicago Blackhawks to Los Angeles Kings : Matt Cullen (67).
25368,14,[2019-02-18 4:29:35 PM] - TRADE : From Los Angeles Kings to Chicago Blackhawks : Y:2019-RND:6-LAK.
25369,7,[2019-02-18 4:29:35 PM] - TRADE : From Los Angeles Kings to Chicago Blackhawks : Y:2019-RND:6-LAK.
25370,2,[2019-02-18 4:30:37 PM] - TRADE : From Winnipeg Jets to Boston Bruins : Antoine Vermette (68)- Joonas Korpisalo (57).
25371,3,[2019-02-18 4:30:37 PM] - TRADE : From Winnipeg Jets to Boston Bruins : Antoine Vermette (68)- Joonas Korpisalo (57).
25372,3,[2019-02-18 4:30:37 PM] - TRADE : From Boston Bruins to Winnipeg Jets : Connor Ingram (P)- Petrus Palmu (P)- Y:2020-RND:6-BOS.
25373,2,[2019-02-18 4:30:37 PM] - TRADE : From Boston Bruins to Winnipeg Jets : Connor Ingram (P)- Petrus Palmu (P)- Y:2020-RND:6-BOS.
25374,25,[2019-02-18 4:31:02 PM] - TRADE : From St. Louis Blues to New York Rangers : Matt Irwin (65).
25375,20,[2019-02-18 4:31:02 PM] - TRADE : From St. Louis Blues to New York Rangers : Matt Irwin (65).
25376,20,[2019-02-18 4:31:02 PM] - TRADE : From New York Rangers to St. Louis Blues : Y:2021-RND:5-NYR.
25377,25,[2019-02-18 4:31:02 PM] - TRADE : From New York Rangers to St. Louis Blues : Y:2021-RND:5-NYR.
25378,29,[2019-02-21 7:03:37 PM] - Unknown Player is no longer as assistant for Vancouver Canucks.
25379,29,[2019-02-21 7:03:37 PM] - Dan Hamhuis has been selected as assistant for Vancouver Canucks.
25380,29,[2019-02-21 7:03:37 PM] - Unknown Player is no longer as assistant for Vancouver Canucks.
25381,29,[2019-02-21 7:03:37 PM] - Zack Smith has been selected as assistant for Vancouver Canucks.
25382,6,[2019-02-21 7:04:04 PM] - Carolina Hurricanes show interest in Nikita Soshnikov from waiver.
25383,6,[2019-02-22 2:44:24 PM] - Carolina Hurricanes claimed Nikita Soshnikov from waivers by Los Angeles Kings for $1-000-000.
25384,6,[2019-02-22 2:44:24 PM] - Nikita Soshnikov was added to Carolina Hurricanes.
25385,22,[2019-02-25 4:09:26 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Martin Necas (P).
25386,13,[2019-02-25 4:09:26 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Martin Necas (P).
25387,13,[2019-02-25 4:09:26 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Nick Bjugstad (70)- Jonas Brodin (71).
25388,22,[2019-02-25 4:09:26 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Nick Bjugstad (70)- Jonas Brodin (71).
25389,15,[2019-02-26 5:07:46 PM] - TRADE : From Minnesota Wild to Vegas Golden Knights : Mike Cammalleri (67).
25390,31,[2019-02-26 5:07:46 PM] - TRADE : From Minnesota Wild to Vegas Golden Knights : Mike Cammalleri (67).
25391,31,[2019-02-26 5:07:46 PM] - TRADE : From Vegas Golden Knights to Minnesota Wild : Y:2020-RND:6-VGK.
25392,15,[2019-02-26 5:07:46 PM] - TRADE : From Vegas Golden Knights to Minnesota Wild : Y:2020-RND:6-VGK.
25393,22,[2019-02-26 5:08:13 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Sam Gagner (69).
25394,31,[2019-02-26 5:08:13 PM] - TRADE : From Philadelphia Flyers to Vegas Golden Knights : Sam Gagner (69).
25395,31,[2019-02-26 5:08:13 PM] - TRADE : From Vegas Golden Knights to Philadelphia Flyers : Logan Shaw (64)- Y:2020-RND:5-TOR.
25396,22,[2019-02-26 5:08:13 PM] - TRADE : From Vegas Golden Knights to Philadelphia Flyers : Logan Shaw (64)- Y:2020-RND:5-TOR.
25397,22,[2019-02-26 5:08:47 PM] - TRADE : From Philadelphia Flyers to Anaheim Ducks : Andrej Sekera (67).
25398,1,[2019-02-26 5:08:47 PM] - TRADE : From Philadelphia Flyers to Anaheim Ducks : Andrej Sekera (67).
25399,1,[2019-02-26 5:08:47 PM] - TRADE : From Anaheim Ducks to Philadelphia Flyers : Y:2020-RND:6-PHL.
25400,22,[2019-02-26 5:08:47 PM] - TRADE : From Anaheim Ducks to Philadelphia Flyers : Y:2020-RND:6-PHL.
25401,22,[2019-02-26 5:09:26 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Tyler Bozak (69).
25402,13,[2019-02-26 5:09:26 PM] - TRADE : From Philadelphia Flyers to Florida Panthers : Tyler Bozak (69).
25403,13,[2019-02-26 5:09:26 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Mathieu Perreault (69)- Y:2019-RND:5-TOR- Y:2019-RND:6-WSH- Y:2023-RND:7-FLA.
25404,22,[2019-02-26 5:09:26 PM] - TRADE : From Florida Panthers to Philadelphia Flyers : Mathieu Perreault (69)- Y:2019-RND:5-TOR- Y:2019-RND:6-WSH- Y:2023-RND:7-FLA.
25405,22,[2019-02-26 5:09:44 PM] - TRADE : From Philadelphia Flyers to Calgary Flames : Mathieu Perreault (69).
25406,5,[2019-02-26 5:09:44 PM] - TRADE : From Philadelphia Flyers to Calgary Flames : Mathieu Perreault (69).
25407,5,[2019-02-26 5:09:44 PM] - TRADE : From Calgary Flames to Philadelphia Flyers : Austin Czarnik (61).
25408,22,[2019-02-26 5:09:44 PM] - TRADE : From Calgary Flames to Philadelphia Flyers : Austin Czarnik (61).
25409,20,[2019-02-27 4:12:51 PM] - TRADE : From New York Rangers to Colorado Avalanche : Brock McGinn (65)- James Greenway (P).
25410,8,[2019-02-27 4:12:51 PM] - TRADE : From New York Rangers to Colorado Avalanche : Brock McGinn (65)- James Greenway (P).
25411,8,[2019-02-27 4:12:51 PM] - TRADE : From Colorado Avalanche to New York Rangers : Luke Schenn (73)- Y:2019-RND:4-COL.
25412,20,[2019-02-27 4:12:51 PM] - TRADE : From Colorado Avalanche to New York Rangers : Luke Schenn (73)- Y:2019-RND:4-COL.
25413,6,[2019-02-27 4:13:26 PM] - TRADE : From Carolina Hurricanes to Ottawa Senators : Jamie Oleksiak (69).
25414,21,[2019-02-27 4:13:26 PM] - TRADE : From Carolina Hurricanes to Ottawa Senators : Jamie Oleksiak (69).
25415,21,[2019-02-27 4:13:26 PM] - TRADE : From Ottawa Senators to Carolina Hurricanes : Riley Stillman (P)- Y:2020-RND:4-PHL- Y:2020-RND:5-BOS.
25416,6,[2019-02-27 4:13:26 PM] - TRADE : From Ottawa Senators to Carolina Hurricanes : Riley Stillman (P)- Y:2020-RND:4-PHL- Y:2020-RND:5-BOS.
25417,17,[2019-02-28 4:29:48 PM] - TRADE : From Nashville Predators to Buffalo Sabres : Y:2020-RND:3-BUF.
25418,4,[2019-02-28 4:29:48 PM] - TRADE : From Nashville Predators to Buffalo Sabres : Y:2020-RND:3-BUF.
25419,4,[2019-02-28 4:29:48 PM] - TRADE : From Buffalo Sabres to Nashville Predators : Y:2020-RND:3-OTT.
25420,17,[2019-02-28 4:29:48 PM] - TRADE : From Buffalo Sabres to Nashville Predators : Y:2020-RND:3-OTT.
25421,3,[2019-02-28 4:32:32 PM] - TRADE : From Boston Bruins to Vancouver Canucks : Dennis Yan (P)- Y:2019-RND:6-VGK.
25422,29,[2019-02-28 4:32:32 PM] - TRADE : From Boston Bruins to Vancouver Canucks : Dennis Yan (P)- Y:2019-RND:6-VGK.
25423,29,[2019-02-28 4:32:32 PM] - TRADE : From Vancouver Canucks to Boston Bruins : Scottie Upshall (66).
25424,3,[2019-02-28 4:32:32 PM] - TRADE : From Vancouver Canucks to Boston Bruins : Scottie Upshall (66).
25425,3,[2019-02-28 4:33:15 PM] - TRADE : From Boston Bruins to Vegas Golden Knights : Cole Guttman (P)- Philip Kemp (P)- Jake Evans (P).
25426,31,[2019-02-28 4:33:15 PM] - TRADE : From Boston Bruins to Vegas Golden Knights : Cole Guttman (P)- Philip Kemp (P)- Jake Evans (P).
25427,31,[2019-02-28 4:33:15 PM] - TRADE : From Vegas Golden Knights to Boston Bruins : Gustav Olofsson (63).
25428,3,[2019-02-28 4:33:15 PM] - TRADE : From Vegas Golden Knights to Boston Bruins : Gustav Olofsson (63).
25429,20,[2019-02-28 4:33:40 PM] - TRADE : From New York Rangers to Winnipeg Jets : Eric Staal (77)- John Quenneville (P).
25430,2,[2019-02-28 4:33:40 PM] - TRADE : From New York Rangers to Winnipeg Jets : Eric Staal (77)- John Quenneville (P).
25431,2,[2019-02-28 4:33:40 PM] - TRADE : From Winnipeg Jets to New York Rangers : Reilly Smith (74).
25432,20,[2019-02-28 4:33:40 PM] - TRADE : From Winnipeg Jets to New York Rangers : Reilly Smith (74).
25433,29,[2019-02-28 4:34:55 PM] - Cody Sol has been deleted from Vancouver Canucks.
25434,25,[2019-03-01 4:43:41 PM] - TRADE : From St. Louis Blues to Anaheim Ducks : Nazem Kadri (73).
25435,1,[2019-03-01 4:43:41 PM] - TRADE : From St. Louis Blues to Anaheim Ducks : Nazem Kadri (73).
25436,1,[2019-03-01 4:43:41 PM] - TRADE : From Anaheim Ducks to St. Louis Blues : Y:2020-RND:2-PHL.
25437,25,[2019-03-01 4:43:41 PM] - TRADE : From Anaheim Ducks to St. Louis Blues : Y:2020-RND:2-PHL.
25438,22,[2019-03-02 8:23:39 PM] - TRADE : From Philadelphia Flyers to San Jose Sharks : Justin Schultz (68).
25439,26,[2019-03-02 8:23:39 PM] - TRADE : From Philadelphia Flyers to San Jose Sharks : Justin Schultz (68).
25440,26,[2019-03-02 8:23:39 PM] - TRADE : From San Jose Sharks to Philadelphia Flyers : Robert Bortuzzo (66)- Y:2019-RND:6-CLB- Y:2019-RND:7-CLB.
25441,22,[2019-03-02 8:23:39 PM] - TRADE : From San Jose Sharks to Philadelphia Flyers : Robert Bortuzzo (66)- Y:2019-RND:6-CLB- Y:2019-RND:7-CLB.
25442,31,[2019-03-02 8:23:57 PM] - TRADE : From Vegas Golden Knights to St. Louis Blues : Devante Smith-Pelly (65).
25443,25,[2019-03-02 8:23:57 PM] - TRADE : From Vegas Golden Knights to St. Louis Blues : Devante Smith-Pelly (65).
25444,25,[2019-03-02 8:23:57 PM] - TRADE : From St. Louis Blues to Vegas Golden Knights : Cory Schneider (71).
25445,31,[2019-03-02 8:23:57 PM] - TRADE : From St. Louis Blues to Vegas Golden Knights : Cory Schneider (71).
25446,29,[2019-03-03 6:24:32 PM] - TRADE : From Vancouver Canucks to Washington Capitals : Y:2019-RND:2-VAN.
25447,30,[2019-03-03 6:24:32 PM] - TRADE : From Vancouver Canucks to Washington Capitals : Y:2019-RND:2-VAN.
25448,30,[2019-03-03 6:24:32 PM] - TRADE : From Washington Capitals to Vancouver Canucks : Nick Bonino (70).
25449,29,[2019-03-03 6:24:32 PM] - TRADE : From Washington Capitals to Vancouver Canucks : Nick Bonino (70).
25450,6,[2019-03-03 6:26:12 PM] - TRADE : From Carolina Hurricanes to Chicago Blackhawks : Steve Mason (68)- Y:2020-RND:6-CAR.
25451,7,[2019-03-03 6:26:12 PM] - TRADE : From Carolina Hurricanes to Chicago Blackhawks : Steve Mason (68)- Y:2020-RND:6-CAR.
25452,7,[2019-03-03 6:26:12 PM] - TRADE : From Chicago Blackhawks to Carolina Hurricanes : Wyatte Wylie (P).
25453,6,[2019-03-03 6:26:12 PM] - TRADE : From Chicago Blackhawks to Carolina Hurricanes : Wyatte Wylie (P).
25454,30,[2019-03-03 6:27:17 PM] - TRADE : From Washington Capitals to Minnesota Wild : John Carlson (78).
25455,15,[2019-03-03 6:27:17 PM] - TRADE : From Washington Capitals to Minnesota Wild : John Carlson (78).
25456,15,[2019-03-03 6:27:17 PM] - TRADE : From Minnesota Wild to Washington Capitals : Jacob Trouba (73)- Carl Grundstrom (P)- Y:2019-RND:1-MIN.
25457,30,[2019-03-03 6:27:17 PM] - TRADE : From Minnesota Wild to Washington Capitals : Jacob Trouba (73)- Carl Grundstrom (P)- Y:2019-RND:1-MIN.
25458,5,[2019-03-03 6:29:29 PM] - TRADE : From Calgary Flames to Minnesota Wild : Tyson Barrie (71)- Y:2019-RND:5-CGY.
25459,15,[2019-03-03 6:29:29 PM] - TRADE : From Calgary Flames to Minnesota Wild : Tyson Barrie (71)- Y:2019-RND:5-CGY.
25460,15,[2019-03-03 6:29:29 PM] - TRADE : From Minnesota Wild to Calgary Flames : Jesse Puljujarvi (65)- Joel Edmundson (71)- Y:2019-RND:2-MIN.
25461,5,[2019-03-03 6:29:29 PM] - TRADE : From Minnesota Wild to Calgary Flames : Jesse Puljujarvi (65)- Joel Edmundson (71)- Y:2019-RND:2-MIN.
25462,29,[2019-03-03 6:32:02 PM] - TRADE : From Vancouver Canucks to New York Rangers : Calvin Pickard (66)- Dan Hamhuis (75).
25463,20,[2019-03-03 6:32:02 PM] - TRADE : From Vancouver Canucks to New York Rangers : Calvin Pickard (66)- Dan Hamhuis (75).
