Number,Team,Transaction,DateTime,Empty
26579,1,Anaheim Ducks drafts Moritz Seider as the #13 overall pick in the Entry Draft of year 2019.,2019-07-16 9:51:18 PM,
26580,30,Washington Capitals drafts Alex Newhook as the #14 overall pick in the Entry Draft of year 2019.,2019-07-16 9:51:31 PM,
26581,18,New Jersey Devils drafts Matthew Boldy as the #15 overall pick in the Entry Draft of year 2019.,2019-07-16 9:51:41 PM,
26582,17,Nashville Predators drafts Ville Heinola as the #16 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:03 PM,
26583,17,Nashville Predators drafts Lassi Thomson as the #17 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:10 PM,
26584,29,Vancouver Canucks drafts Victor Soderstrom as the #18 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:21 PM,
26585,23,Arizona Coyotes drafts Cam York as the #19 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:37 PM,
26586,17,Nashville Predators drafts Nils Hoglander as the #20 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:45 PM,
26587,28,Toronto Maple Leafs drafts Thomas Harley as the #21 overall pick in the Entry Draft of year 2019.,2019-07-16 9:52:53 PM,
26588,14,Los Angeles Kings drafts Philip Tomasino as the #22 overall pick in the Entry Draft of year 2019.,2019-07-16 9:53:07 PM,
26589,14,Los Angeles Kings drafts Tobias Bjornfot as the #23 overall pick in the Entry Draft of year 2019.,2019-07-16 9:53:17 PM,
26590,1,Anaheim Ducks drafts Samuel Poulin as the #24 overall pick in the Entry Draft of year 2019.,2019-07-16 9:53:28 PM,
26591,30,Washington Capitals drafts Arthur Kaliyev as the #25 overall pick in the Entry Draft of year 2019.,2019-07-16 9:53:41 PM,
26592,15,Minnesota Wild drafts Ryan Suzuki as the #26 overall pick in the Entry Draft of year 2019.,2019-07-16 9:53:50 PM,
26593,14,Los Angeles Kings drafts Connor McMichael as the #27 overall pick in the Entry Draft of year 2019.,2019-07-16 9:54:08 PM,
26594,30,Washington Capitals drafts Jakob Pelletier as the #28 overall pick in the Entry Draft of year 2019.,2019-07-16 9:54:19 PM,
26595,10,Dallas Stars drafts Nolan Foote as the #29 overall pick in the Entry Draft of year 2019.,2019-07-16 9:54:28 PM,
26596,31,Vegas Golden Knights drafts Brayden Tracey as the #30 overall pick in the Entry Draft of year 2019.,2019-07-16 9:54:36 PM,
26597,1,Anaheim Ducks drafts Simon Holmstrom as the #31 overall pick in the Entry Draft of year 2019.,2019-07-16 9:54:47 PM,
26598,5,Calgary Flames drafts Raphael Lavoie as the #32 overall pick in the Entry Draft of year 2019.,2019-07-16 9:55:54 PM,
26599,12,Edmonton Oilers drafts John Beecher as the #33 overall pick in the Entry Draft of year 2019.,2019-07-16 9:56:24 PM,
26600,12,Edmonton Oilers drafts Antti Tuomisto as the #34 overall pick in the Entry Draft of year 2019.,2019-07-16 9:56:41 PM,
26601,12,Edmonton Oilers drafts Shane Pinto as the #35 overall pick in the Entry Draft of year 2019.,2019-07-16 9:56:48 PM,
26602,30,Washington Capitals drafts Samuel Fagemo as the #36 overall pick in the Entry Draft of year 2019.,2019-07-16 9:56:56 PM,
26603,24,Pittsburgh Penguins drafts Brett Leason as the #37 overall pick in the Entry Draft of year 2019.,2019-07-16 9:57:04 PM,
26604,25,St. Louis Blues drafts Bobby Brink as the #38 overall pick in the Entry Draft of year 2019.,2019-07-16 9:57:11 PM,
26605,5,Calgary Flames drafts Nick Robertson as the #39 overall pick in the Entry Draft of year 2019.,2019-07-16 9:57:29 PM,
26606,24,Pittsburgh Penguins drafts Pyotr Kochetkov as the #40 overall pick in the Entry Draft of year 2019.,2019-07-16 9:57:40 PM,
26607,8,Colorado Avalanche drafts Ryan Johnson as the #41 overall pick in the Entry Draft of year 2019.,2019-07-16 9:58:01 PM,
26608,6,Carolina Hurricanes drafts Egor Afanasyev as the #42 overall pick in the Entry Draft of year 2019.,2019-07-16 9:58:49 PM,
26609,4,Buffalo Sabres drafts Matthew Robertson as the #43 overall pick in the Entry Draft of year 2019.,2019-07-16 9:58:58 PM,
26610,25,St. Louis Blues drafts Nikita Alexandrov as the #44 overall pick in the Entry Draft of year 2019.,2019-07-16 9:59:19 PM,
26611,6,Carolina Hurricanes drafts Vladislav Firstov as the #45 overall pick in the Entry Draft of year 2019.,2019-07-16 9:59:30 PM,
26612,18,New Jersey Devils drafts Mads Sogaard as the #46 overall pick in the Entry Draft of year 2019.,2019-07-16 10:00:03 PM,
26613,30,Washington Capitals drafts Jamieson Rees as the #47 overall pick in the Entry Draft of year 2019.,2019-07-16 10:00:25 PM,
26614,28,Toronto Maple Leafs drafts Vladislav Kolyachonok as the #48 overall pick in the Entry Draft of year 2019.,2019-07-16 10:00:39 PM,
26615,29,Vancouver Canucks drafts Drew Helleson as the #49 overall pick in the Entry Draft of year 2019.,2019-07-16 10:00:48 PM,
26616,6,Carolina Hurricanes drafts Robert Mastrosimone as the #50 overall pick in the Entry Draft of year 2019.,2019-07-16 10:00:56 PM,
26617,8,Colorado Avalanche drafts Pavel Dorofeyev as the #51 overall pick in the Entry Draft of year 2019.,2019-07-16 10:01:07 PM,
26618,28,Toronto Maple Leafs drafts Alex Vlasic as the #52 overall pick in the Entry Draft of year 2019.,2019-07-16 10:01:22 PM,
26619,6,Carolina Hurricanes drafts Kaedan Korczak as the #53 overall pick in the Entry Draft of year 2019.,2019-07-16 10:01:35 PM,
26620,14,Los Angeles Kings drafts Jackson LaCombe as the #54 overall pick in the Entry Draft of year 2019.,2019-07-16 10:01:49 PM,
26621,19,New York Islanders drafts Matthew Stienburg as the #55 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:03 PM,
26622,6,Carolina Hurricanes drafts Patrik Puistola as the #56 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:15 PM,
26623,15,Minnesota Wild drafts Albin Grewe as the #57 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:26 PM,
26624,7,Chicago Blackhawks drafts Dillon Hamaliuk as the #58 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:35 PM,
26625,5,Calgary Flames drafts Artemi Kniazev as the #59 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:44 PM,
26626,10,Dallas Stars drafts Hunter Jones as the #60 overall pick in the Entry Draft of year 2019.,2019-07-16 10:02:50 PM,
26627,31,Vegas Golden Knights drafts Samuel Bolduc as the #61 overall pick in the Entry Draft of year 2019.,2019-07-16 10:03:00 PM,
26628,17,Nashville Predators drafts Nathan Legare as the #62 overall pick in the Entry Draft of year 2019.,2019-07-16 10:03:13 PM,
26629,28,Toronto Maple Leafs drafts Ilya Nikolaev as the #63 overall pick in the Entry Draft of year 2019.,2019-07-16 10:03:39 PM,
26630,15,Minnesota Wild drafts Karl Henriksson as the #64 overall pick in the Entry Draft of year 2019.,2019-07-16 10:03:52 PM,
26631,8,Colorado Avalanche drafts Jayden Struble as the #65 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:01 PM,
26632,6,Carolina Hurricanes drafts Maxim Cajkovic as the #66 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:22 PM,
26633,6,Carolina Hurricanes drafts Alex Beaucage as the #67 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:30 PM,
26634,25,St. Louis Blues drafts Anttoni Honka as the #68 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:44 PM,
26635,6,Carolina Hurricanes drafts Albert Johansson as the #69 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:51 PM,
26636,14,Los Angeles Kings drafts Simon Lundmark as the #70 overall pick in the Entry Draft of year 2019.,2019-07-16 10:04:56 PM,
26637,12,Edmonton Oilers drafts Lukas Parik as the #71 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:03 PM,
26638,30,Washington Capitals drafts Ronnie Attard as the #72 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:13 PM,
26639,6,Carolina Hurricanes drafts Mikko Kokkonen as the #73 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:20 PM,
26640,6,Carolina Hurricanes drafts Daniil Misyul as the #74 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:31 PM,
26641,12,Edmonton Oilers drafts John Farinacci as the #75 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:42 PM,
26642,14,Los Angeles Kings drafts Aliaksei Protas as the #76 overall pick in the Entry Draft of year 2019.,2019-07-16 10:05:50 PM,
26643,29,TRADE : From Vancouver Canucks to New Jersey Devils : Y:2019-RND:3-NYR- Y:2019-RND:5-NJD.,2019-07-18 9:51:39 PM,
26644,18,TRADE : From Vancouver Canucks to New Jersey Devils : Y:2019-RND:3-NYR- Y:2019-RND:5-NJD.,2019-07-18 9:51:39 PM,
26645,18,TRADE : From New Jersey Devils to Vancouver Canucks : Y:2019-RND:3-NJD.,2019-07-18 9:51:39 PM,
26646,29,TRADE : From New Jersey Devils to Vancouver Canucks : Y:2019-RND:3-NJD.,2019-07-18 9:51:39 PM,
26647,7,TRADE : From Chicago Blackhawks to Philadelphia Flyers : Y:2019-RND:7-CAR.,2019-07-18 9:52:14 PM,
26648,22,TRADE : From Chicago Blackhawks to Philadelphia Flyers : Y:2019-RND:7-CAR.,2019-07-18 9:52:14 PM,
26649,22,TRADE : From Philadelphia Flyers to Chicago Blackhawks : Austin Czarnik (62).,2019-07-18 9:52:14 PM,
26650,7,TRADE : From Philadelphia Flyers to Chicago Blackhawks : Austin Czarnik (62).,2019-07-18 9:52:14 PM,
26651,4,TRADE : From Buffalo Sabres to Nashville Predators : Y:2019-RND:4-NYR- Y:2020-RND:3-BUF.,2019-07-18 9:53:00 PM,
26652,17,TRADE : From Buffalo Sabres to Nashville Predators : Y:2019-RND:4-NYR- Y:2020-RND:3-BUF.,2019-07-18 9:53:00 PM,
26653,17,TRADE : From Nashville Predators to Buffalo Sabres : Y:2019-RND:3-BUF.,2019-07-18 9:53:00 PM,
26654,4,TRADE : From Nashville Predators to Buffalo Sabres : Y:2019-RND:3-BUF.,2019-07-18 9:53:00 PM,
26655,15,TRADE : From Minnesota Wild to Boston Bruins : Blake Coleman (72).,2019-07-18 9:57:18 PM,
26656,3,TRADE : From Minnesota Wild to Boston Bruins : Blake Coleman (72).,2019-07-18 9:57:18 PM,
26657,3,TRADE : From Boston Bruins to Minnesota Wild : Noah Juulsen (66)- Y:2019-RND:5-NYI.,2019-07-18 9:57:18 PM,
26658,15,TRADE : From Boston Bruins to Minnesota Wild : Noah Juulsen (66)- Y:2019-RND:5-NYI.,2019-07-18 9:57:18 PM,
26659,29,TRADE : From Vancouver Canucks to Boston Bruins : Ben Harpur (68)- Y:2019-RND:4-COL.,2019-07-18 9:57:42 PM,
26660,3,TRADE : From Vancouver Canucks to Boston Bruins : Ben Harpur (68)- Y:2019-RND:4-COL.,2019-07-18 9:57:42 PM,
26661,3,TRADE : From Boston Bruins to Vancouver Canucks : Scott Mayfield (69).,2019-07-18 9:57:42 PM,
26662,29,TRADE : From Boston Bruins to Vancouver Canucks : Scott Mayfield (69).,2019-07-18 9:57:42 PM,
26663,29,TRADE : From Vancouver Canucks to Boston Bruins : Y:2019-RND:3-BOS.,2019-07-18 9:58:07 PM,
26664,3,TRADE : From Vancouver Canucks to Boston Bruins : Y:2019-RND:3-BOS.,2019-07-18 9:58:07 PM,
26665,3,TRADE : From Boston Bruins to Vancouver Canucks : Y:2020-RND:3-FLA.,2019-07-18 9:58:07 PM,
26666,29,TRADE : From Boston Bruins to Vancouver Canucks : Y:2020-RND:3-FLA.,2019-07-18 9:58:07 PM,
26667,27,TRADE : From Tampa Bay Lightning to Boston Bruins : Y:2019-RND:4-TBL- Y:2020-RND:3-TBL.,2019-07-18 9:58:54 PM,
26668,3,TRADE : From Tampa Bay Lightning to Boston Bruins : Y:2019-RND:4-TBL- Y:2020-RND:3-TBL.,2019-07-18 9:58:54 PM,
26669,3,TRADE : From Boston Bruins to Tampa Bay Lightning : Axel Jonsson-Fjallby (P).,2019-07-18 9:58:54 PM,
26670,27,TRADE : From Boston Bruins to Tampa Bay Lightning : Axel Jonsson-Fjallby (P).,2019-07-18 9:58:54 PM,
26671,7,TRADE : From Chicago Blackhawks to Boston Bruins : Y:2019-RND:4-PHL- Y:2019-RND:6-PHL.,2019-07-18 9:59:41 PM,
26672,3,TRADE : From Chicago Blackhawks to Boston Bruins : Y:2019-RND:4-PHL- Y:2019-RND:6-PHL.,2019-07-18 9:59:41 PM,
26673,3,TRADE : From Boston Bruins to Chicago Blackhawks : Semyon Der-Arguchintsev (P).,2019-07-18 9:59:41 PM,
26674,7,TRADE : From Boston Bruins to Chicago Blackhawks : Semyon Der-Arguchintsev (P).,2019-07-18 9:59:41 PM,
26675,7,TRADE : From Chicago Blackhawks to Calgary Flames : Y:2020-RND:6-CHI.,2019-07-18 10:01:56 PM,
26676,5,TRADE : From Chicago Blackhawks to Calgary Flames : Y:2020-RND:6-CHI.,2019-07-18 10:01:56 PM,
26677,5,TRADE : From Calgary Flames to Chicago Blackhawks : Y:2019-RND:6-MIN- Y:2019-RND:7-DAL.,2019-07-18 10:01:56 PM,
26678,7,TRADE : From Calgary Flames to Chicago Blackhawks : Y:2019-RND:6-MIN- Y:2019-RND:7-DAL.,2019-07-18 10:01:56 PM,
26679,25,TRADE : From St. Louis Blues to Carolina Hurricanes : Y:2019-RND:3-MIN.,2019-07-18 10:02:37 PM,
26680,6,TRADE : From St. Louis Blues to Carolina Hurricanes : Y:2019-RND:3-MIN.,2019-07-18 10:02:37 PM,
26681,6,TRADE : From Carolina Hurricanes to St. Louis Blues : Y:2020-RND:3-ANH.,2019-07-18 10:02:37 PM,
26682,25,TRADE : From Carolina Hurricanes to St. Louis Blues : Y:2020-RND:3-ANH.,2019-07-18 10:02:37 PM,
26683,22,TRADE : From Philadelphia Flyers to Colorado Avalanche : Mike Vecchione (61).,2019-07-18 10:03:32 PM,
26684,8,TRADE : From Philadelphia Flyers to Colorado Avalanche : Mike Vecchione (61).,2019-07-18 10:03:32 PM,
26685,8,TRADE : From Colorado Avalanche to Philadelphia Flyers : Y:2019-RND:7-COL- Y:2019-RND:7-PHL.,2019-07-18 10:03:32 PM,
26686,22,TRADE : From Colorado Avalanche to Philadelphia Flyers : Y:2019-RND:7-COL- Y:2019-RND:7-PHL.,2019-07-18 10:03:32 PM,
26687,16,TRADE : From Montreal Canadiens to Minnesota Wild : Casey Nelson (64).,2019-07-18 10:04:13 PM,
26688,15,TRADE : From Montreal Canadiens to Minnesota Wild : Casey Nelson (64).,2019-07-18 10:04:13 PM,
26689,15,TRADE : From Minnesota Wild to Montreal Canadiens : Valtteri Filppula (70).,2019-07-18 10:04:13 PM,
26690,16,TRADE : From Minnesota Wild to Montreal Canadiens : Valtteri Filppula (70).,2019-07-18 10:04:13 PM,
26691,6,TRADE : From Carolina Hurricanes to Detroit Red Wings : James Reimer (65).,2019-07-18 10:04:40 PM,
26692,11,TRADE : From Carolina Hurricanes to Detroit Red Wings : James Reimer (65).,2019-07-18 10:04:40 PM,
26693,11,TRADE : From Detroit Red Wings to Carolina Hurricanes : Y:2021-RND:3-DET- Y:2021-RND:4-DET.,2019-07-18 10:04:40 PM,
26694,6,TRADE : From Detroit Red Wings to Carolina Hurricanes : Y:2021-RND:3-DET- Y:2021-RND:4-DET.,2019-07-18 10:04:40 PM,
26695,20,Ryan Donato was added to New York Rangers.,2019-07-18 10:08:43 PM,
26696,20,Colin White was added to New York Rangers.,2019-07-18 10:08:52 PM,
26697,24,Brady Tkachuk was added to Pittsburgh Penguins.,2019-07-18 10:09:01 PM,
26698,24,Michael Rasmussen was added to Pittsburgh Penguins.,2019-07-18 10:09:09 PM,
26699,20,Colin White has been deleted from New York Rangers.,2019-07-18 10:09:20 PM,
26700,24,Brady Tkachuk has been deleted from Pittsburgh Penguins.,2019-07-18 10:09:26 PM,
26701,24,Michael Rasmussen has been deleted from Pittsburgh Penguins.,2019-07-18 10:09:35 PM,
26702,20,Ryan Donato has been deleted from New York Rangers.,2019-07-18 10:09:43 PM,
26703,29,Santeri Saari has been deleted from Vancouver Canucks.,2019-07-18 10:11:48 PM,
26704,29,Reid McNeill has been deleted from Vancouver Canucks.,2019-07-18 10:11:57 PM,
26705,5,Taylor Hall was added to Calgary Flames.,2019-07-18 10:13:09 PM,
26706,5,Taylor Hall signed with Calgary Flames for $8-750-000 for 5 year(s).,2019-07-18 10:13:09 PM,
26707,6,Sven Andrighetto was released by Carolina Hurricanes,2019-07-18 10:14:51 PM,
26708,30,Patrik Berglund was released by Washington Capitals,2019-07-18 10:15:15 PM,
26709,14,Matt Cullen was released by Los Angeles Kings,2019-07-18 10:15:23 PM,
26710,7,Ty Rattie was released by Chicago Blackhawks,2019-07-18 10:15:58 PM,
26711,17,Chris Butler was released by Nashville Predators,2019-07-18 10:16:07 PM,
26712,2,Juho Lammikko was released by Winnipeg Jets,2019-07-18 10:16:20 PM,
26713,25,Jori Lehtera was released by St. Louis Blues,2019-07-18 10:16:41 PM,
26714,25,Eddie Pasquale was released by St. Louis Blues,2019-07-18 10:16:49 PM,
26715,29,Vancouver Canucks drafts Mattias Norlinder as the #77 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:07 PM,
26716,31,Vegas Golden Knights drafts Adam Beckman as the #78 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:19 PM,
26717,18,New Jersey Devils drafts Nikita Okhotyuk as the #79 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:34 PM,
26718,24,Pittsburgh Penguins drafts Alexander Campbell as the #80 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:45 PM,
26719,31,Vegas Golden Knights drafts Graeme Clarke as the #81 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:51 PM,
26720,28,Toronto Maple Leafs drafts Layton Ahac as the #82 overall pick in the Entry Draft of year 2019.,2019-07-18 10:18:58 PM,
26721,4,Buffalo Sabres drafts Ilya Konovalov as the #83 overall pick in the Entry Draft of year 2019.,2019-07-18 10:19:19 PM,
26722,8,Colorado Avalanche drafts Michael Vukojevic as the #84 overall pick in the Entry Draft of year 2019.,2019-07-18 10:19:41 PM,
26723,15,Minnesota Wild drafts Zac Jones as the #85 overall pick in the Entry Draft of year 2019.,2019-07-18 10:19:48 PM,
26724,17,TRADE : From Nashville Predators to Philadelphia Flyers : Y:2019-RND:7-WPG- Y:2019-RND:7-ARI.,2019-07-22 5:05:12 PM,
26725,22,TRADE : From Nashville Predators to Philadelphia Flyers : Y:2019-RND:7-WPG- Y:2019-RND:7-ARI.,2019-07-22 5:05:12 PM,
26726,22,TRADE : From Philadelphia Flyers to Nashville Predators : Y:2019-RND:6-CHI.,2019-07-22 5:05:12 PM,
26727,17,TRADE : From Philadelphia Flyers to Nashville Predators : Y:2019-RND:6-CHI.,2019-07-22 5:05:12 PM,
26728,17,TRADE : From Nashville Predators to Boston Bruins : Y:2019-RND:4-STL.,2019-07-22 5:06:22 PM,
26729,3,TRADE : From Nashville Predators to Boston Bruins : Y:2019-RND:4-STL.,2019-07-22 5:06:22 PM,
26730,3,TRADE : From Boston Bruins to Nashville Predators : Y:2020-RND:3-TBL.,2019-07-22 5:06:22 PM,
26731,17,TRADE : From Boston Bruins to Nashville Predators : Y:2020-RND:3-TBL.,2019-07-22 5:06:22 PM,
26732,30,TRADE : From Washington Capitals to Philadelphia Flyers : Y:2019-RND:6-NYR- Y:2019-RND:6-OTT.,2019-07-22 5:07:02 PM,
26733,22,TRADE : From Washington Capitals to Philadelphia Flyers : Y:2019-RND:6-NYR- Y:2019-RND:6-OTT.,2019-07-22 5:07:02 PM,
26734,22,TRADE : From Philadelphia Flyers to Washington Capitals : Y:2019-RND:5-PHL.,2019-07-22 5:07:02 PM,
26735,30,TRADE : From Philadelphia Flyers to Washington Capitals : Y:2019-RND:5-PHL.,2019-07-22 5:07:02 PM,
26736,5,TRADE : From Calgary Flames to Philadelphia Flyers : Y:2019-RND:7-MTL- Y:2019-RND:7-CGY.,2019-07-22 5:07:29 PM,
26737,22,TRADE : From Calgary Flames to Philadelphia Flyers : Y:2019-RND:7-MTL- Y:2019-RND:7-CGY.,2019-07-22 5:07:29 PM,
26738,22,TRADE : From Philadelphia Flyers to Calgary Flames : Y:2020-RND:5-TOR.,2019-07-22 5:07:29 PM,
26739,5,TRADE : From Philadelphia Flyers to Calgary Flames : Y:2020-RND:5-TOR.,2019-07-22 5:07:29 PM,
26740,30,TRADE : From Washington Capitals to Chicago Blackhawks : Y:2019-RND:5-CLB.,2019-07-22 5:09:32 PM,
26741,7,TRADE : From Washington Capitals to Chicago Blackhawks : Y:2019-RND:5-CLB.,2019-07-22 5:09:32 PM,
26742,7,TRADE : From Chicago Blackhawks to Washington Capitals : Y:2019-RND:4-CLB.,2019-07-22 5:09:32 PM,
26743,30,TRADE : From Chicago Blackhawks to Washington Capitals : Y:2019-RND:4-CLB.,2019-07-22 5:09:32 PM,
26744,24,TRADE : From Pittsburgh Penguins to San Jose Sharks : Andrew Shaw (71).,2019-07-22 5:10:06 PM,
26745,26,TRADE : From Pittsburgh Penguins to San Jose Sharks : Andrew Shaw (71).,2019-07-22 5:10:06 PM,
26746,26,TRADE : From San Jose Sharks to Pittsburgh Penguins : Y:2020-RND:3-CHI- Y:2021-RND:4-SJS.,2019-07-22 5:10:06 PM,
26747,24,TRADE : From San Jose Sharks to Pittsburgh Penguins : Y:2020-RND:3-CHI- Y:2021-RND:4-SJS.,2019-07-22 5:10:06 PM,
26748,26,TRADE : From San Jose Sharks to Pittsburgh Penguins : Brett Kulak (67)- Craig Smith (69).,2019-07-22 5:10:17 PM,
26749,24,TRADE : From San Jose Sharks to Pittsburgh Penguins : Brett Kulak (67)- Craig Smith (69).,2019-07-22 5:10:17 PM,
26750,24,TRADE : From Pittsburgh Penguins to Vancouver Canucks : Vladimir Sobotka (66).,2019-07-22 5:10:40 PM,
26751,29,TRADE : From Pittsburgh Penguins to Vancouver Canucks : Vladimir Sobotka (66).,2019-07-22 5:10:40 PM,
26752,29,TRADE : From Vancouver Canucks to Pittsburgh Penguins : Mackenzie MacEachern (55)- Y:2020-RND:3-FLA.,2019-07-22 5:10:40 PM,
26753,24,TRADE : From Vancouver Canucks to Pittsburgh Penguins : Mackenzie MacEachern (55)- Y:2020-RND:3-FLA.,2019-07-22 5:10:40 PM,
26754,7,TRADE : From Chicago Blackhawks to Carolina Hurricanes : Nick Cousins (64).,2019-07-22 5:11:20 PM,
26755,6,TRADE : From Chicago Blackhawks to Carolina Hurricanes : Nick Cousins (64).,2019-07-22 5:11:20 PM,
26756,6,TRADE : From Carolina Hurricanes to Chicago Blackhawks : Wyatte Wylie (P)- Y:2021-RND:3-OTT.,2019-07-22 5:11:20 PM,
26757,7,TRADE : From Carolina Hurricanes to Chicago Blackhawks : Wyatte Wylie (P)- Y:2021-RND:3-OTT.,2019-07-22 5:11:20 PM,
26758,4,TRADE : From Buffalo Sabres to Vancouver Canucks : Tyler Myers (72)- Y:2020-RND:6-NYR.,2019-07-22 5:12:03 PM,
26759,29,TRADE : From Buffalo Sabres to Vancouver Canucks : Tyler Myers (72)- Y:2020-RND:6-NYR.,2019-07-22 5:12:03 PM,
26760,29,TRADE : From Vancouver Canucks to Buffalo Sabres : Brenden Dillon (72)- Y:2019-RND:4-DET.,2019-07-22 5:12:03 PM,
26761,4,TRADE : From Vancouver Canucks to Buffalo Sabres : Brenden Dillon (72)- Y:2019-RND:4-DET.,2019-07-22 5:12:03 PM,
26762,15,Minnesota Wild hired Bruce Cassidy for $3-750-000 for 4 year(s).,2019-07-22 5:15:09 PM,
26763,30,Washington Capitals hired Mike Babcock for $6-000-000 for 4 year(s).,2019-07-22 5:15:41 PM,
26764,7,IceHogs hired Mike Van Ryn for $1-340-000 for 2 year(s).,2019-07-22 5:16:25 PM,
26765,25,Rampage  hired Joel Bouchard for $800-000 for 3 year(s).,2019-07-22 5:17:32 PM,
26766,20,New York Rangers hired Alain Vigneault for $5-000-000 for 3 year(s).,2019-07-22 5:18:17 PM,
26767,29,Marlies fired Travis Green.,2019-07-22 5:19:53 PM,
26768,29,Vancouver Canucks hired Travis Green for $1-750-000 for 3 year(s).,2019-07-22 5:19:54 PM,
26769,19,New York Islanders hired Mike Yeo for $1-000-000 for 1 year(s).,2019-07-22 5:20:34 PM,
26770,19,Sound Tigers hired Todd Reirden for $900-000 for 3 year(s).,2019-07-22 5:21:00 PM,
26771,14,Reign hired Rick Tocchet for $900-000 for 3 year(s).,2019-07-22 5:21:30 PM,
26772,23,Roadrunners hired Phil Housley for $750-000 for 3 year(s).,2019-07-22 5:21:57 PM,
26773,27,Crunch hired Ted Nolan for $850-000 for 1 year(s).,2019-07-22 5:22:26 PM,
26774,18,New Jersey Devils drafts Gianni Fairbrother as the #86 overall pick in the Entry Draft of year 2019.,2019-07-22 5:45:51 PM,
26775,6,Carolina Hurricanes drafts Ethan Keppen as the #87 overall pick in the Entry Draft of year 2019.,2019-07-22 5:46:04 PM,
26776,31,Vegas Golden Knights drafts Jordan Spence as the #88 overall pick in the Entry Draft of year 2019.,2019-07-22 5:46:11 PM,
26777,14,Los Angeles Kings drafts Colten Ellis as the #89 overall pick in the Entry Draft of year 2019.,2019-07-22 5:46:19 PM,
26778,25,St. Louis Blues drafts Henri Nikkanen as the #90 overall pick in the Entry Draft of year 2019.,2019-07-22 5:46:27 PM,
26779,18,New Jersey Devils drafts Harrison Blaisdell as the #91 overall pick in the Entry Draft of year 2019.,2019-07-22 5:46:42 PM,
26780,31,Vegas Golden Knights drafts Quinn Olson as the #92 overall pick in the Entry Draft of year 2019.,2019-07-22 5:47:56 PM,
26781,3,Boston Bruins drafts Erik Portillo as the #93 overall pick in the Entry Draft of year 2019.,2019-07-22 5:48:05 PM,
26782,3,Boston Bruins drafts Matias Maccelli as the #94 overall pick in the Entry Draft of year 2019.,2019-07-22 5:48:36 PM,
26783,31,Vegas Golden Knights drafts Ethan Phillips as the #95 overall pick in the Entry Draft of year 2019.,2019-07-22 5:48:44 PM,
26784,3,Boston Bruins drafts Matej Blumel as the #96 overall pick in the Entry Draft of year 2019.,2019-07-22 5:48:59 PM,
26785,3,Boston Bruins drafts Michal Teply as the #97 overall pick in the Entry Draft of year 2019.,2019-07-22 5:49:08 PM,
26786,2,Winnipeg Jets drafts Hugo Alnefelt as the #98 overall pick in the Entry Draft of year 2019.,2019-07-22 5:49:23 PM,
26787,7,Chicago Blackhawks drafts Yegor Spiridonov as the #99 overall pick in the Entry Draft of year 2019.,2019-07-22 5:49:30 PM,
26788,3,Boston Bruins drafts John Ludvig as the #100 overall pick in the Entry Draft of year 2019.,2019-07-22 5:49:43 PM,
26789,3,Boston Bruins drafts Lucas Feuk as the #101 overall pick in the Entry Draft of year 2019.,2019-07-22 5:49:53 PM,
26790,31,Vegas Golden Knights drafts Mason Millman as the #102 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:05 PM,
26791,28,Toronto Maple Leafs drafts Ryder Donovan as the #103 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:12 PM,
26792,31,Vegas Golden Knights drafts Mikhail Abramov as the #104 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:26 PM,
26793,30,Washington Capitals drafts Henry Thrun as the #105 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:40 PM,
26794,30,Washington Capitals drafts Tuukka Tieksola as the #106 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:51 PM,
26795,18,New Jersey Devils drafts Domenick Fensore as the #107 overall pick in the Entry Draft of year 2019.,2019-07-22 5:50:58 PM,
26796,3,Boston Bruins drafts Leevi Aaltonen as the #108 overall pick in the Entry Draft of year 2019.,2019-07-22 5:51:11 PM,
