Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Mike Walsh,1366, ,CAN,28,218,74,2,0,False,False,False,False,False,600000,,0,100,0,0,75,40,76,50,84,64,54,40,53,57,51,66,63,50,75,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike York,1367, ,USA,33,190,70,1,0,False,False,False,False,False,600000,,0,100,0,0,68,40,86,72,70,71,62,59,64,59,60,79,80,50,20,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikkel Boedker,1368,Thrashers,DNK,21,195,71,3,2,True,False,False,False,False,850000,,0,100,0,2,73,40,87,83,72,83,65,41,66,64,67,70,64,50,40,67,8,4,0,1,1,-3,0,0,6,15,0,0,0,0,55,159,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6
Mikko Lehtonen,1369, ,FIN,23,196,75,3,0,False,False,False,False,False,600000,,0,100,0,0,64,40,79,70,73,68,61,40,59,63,57,68,65,50,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Maslonka,1370, ,SVK,24,240,78,4,0,False,False,False,False,False,600000,,0,100,0,0,75,40,62,50,95,65,50,40,50,50,50,61,59,50,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Ganzak,1371, ,USA,26,200,71,4,0,False,False,False,False,False,600000,,0,100,0,0,66,40,89,50,75,65,50,40,50,50,50,62,61,50,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Love,1372, ,CAN,26,200,72,4,0,False,False,False,False,False,600000,,0,100,0,0,66,79,43,51,75,66,51,40,51,51,52,67,71,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises Gutierrez,1373, ,USA,24,227,76,3,0,False,False,False,False,False,600000,,0,100,0,0,79,40,64,50,88,63,50,40,50,50,46,65,59,50,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morten Madsen,1374, ,DEN,24,185,74,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,78,63,65,64,56,47,57,55,51,62,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Davis,1375, ,CAN,24,190,73,1,0,False,False,False,False,False,600000,,0,100,0,0,61,40,83,58,70,66,54,46,53,54,50,59,59,50,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Gerbe,1376, ,USA,23,160,66,1,0,False,False,False,False,False,600000,,0,100,0,0,72,43,67,77,40,74,65,47,64,64,58,61,60,50,40,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Smith,1377, ,CAN,29,190,74,1,0,False,False,False,False,False,600000,,0,100,0,0,61,40,70,61,70,68,55,65,56,56,54,72,64,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ned Lukacevic,1378, ,SER,24,200,72,2,0,False,False,False,False,False,600000,,0,100,0,0,66,40,82,52,75,63,52,40,52,52,50,65,59,50,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Clark,1379, ,CAN,29,203,74,2,0,False,False,False,False,False,600000,,0,100,0,0,67,40,43,52,76,61,52,40,53,50,47,65,64,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Petruic,1380, ,CAN,28,200,73,4,0,False,False,False,False,False,600000,,0,100,0,0,66,43,70,52,75,66,52,40,53,51,53,63,63,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas Drazenovic,1381, ,CAN,24,182,73,1,0,False,False,False,False,False,600000,,0,100,0,0,57,40,78,65,62,64,57,50,57,56,52,59,59,50,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Dodge,1382, ,CAN,24,175,70,3,0,False,False,False,False,False,600000,,0,100,0,0,53,40,81,67,55,66,57,50,58,56,49,59,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Holden,1383, ,CAN,23,195,75,4,0,False,False,False,False,False,600000,,0,100,0,0,63,40,74,60,72,66,55,40,57,53,50,60,58,50,30,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Johnson,1384, ,CAN,25,197,74,3,0,False,False,False,False,False,600000,,0,100,0,0,64,40,74,64,73,63,58,40,58,59,57,62,60,50,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Spaling,1385, ,CAN,22,183,73,1,0,False,False,False,False,False,600000,,0,100,0,0,57,40,82,65,63,68,57,50,57,56,53,61,58,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick St. Pierre,1386, ,CAN,25,180,72,2,0,False,False,False,False,False,600000,,0,100,0,0,56,40,68,56,60,63,51,40,52,50,50,60,60,50,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicklas Bergfors,1387,Canucks,SWE,24,195,71,3,3,True,False,False,False,False,800000,,0,100,0,2,51,40,89,74,72,82,72,50,72,72,59,53,56,50,99,66,8,21,2,6,8,4,0,0,0,12,0,0,1,0,29,70,0,0,1,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
Nicolas Blanchard,1388, ,CAN,23,188,75,1,0,False,False,False,False,False,600000,,0,100,0,0,60,61,45,62,68,68,55,40,55,56,48,63,68,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Deschamps,1389, ,CAN,21,186,74,2,0,True,False,False,False,False,600000,,0,100,0,0,59,40,77,79,66,64,59,40,59,59,46,58,56,50,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Williams,1390, ,CAN,23,226,76,4,0,False,False,False,False,False,600000,,0,100,0,0,79,40,79,50,88,70,54,40,55,54,51,60,58,50,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikita Filatov,1391, ,RUS,20,172,72,2,0,True,False,False,False,False,600000,,0,100,0,0,52,40,88,82,52,75,76,40,68,68,54,60,64,50,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolai Lemtyugov,1392, ,RUS,25,176,72,3,0,False,False,False,False,False,600000,,0,100,0,0,54,40,75,73,56,64,61,40,62,58,50,62,60,50,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Babin,1393, ,USA,27,185,72,4,0,False,False,False,False,False,600000,,0,100,0,0,58,40,79,55,65,65,51,40,52,50,52,63,62,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan Baumgartner,1394,Lightning,CAN,35,200,73,4,2,False,False,False,False,False,525000,,0,100,0,0,80,50,80,61,75,74,68,40,63,59,55,84,86,50,40,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,1,7,8,-2,19,4,9,8,1,0,0,0,0,0,0,0,0,147,0,0,1,3,0
Nolan Yonkman,1395, ,CAN,30,247,79,4,0,False,False,False,False,False,600000,,0,100,0,0,82,49,68,55,98,72,52,40,53,52,54,73,65,50,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Labelle,1396, ,CAN,25,190,72,3,0,False,False,False,False,False,600000,,0,100,0,0,61,40,47,60,70,63,55,40,57,52,47,66,60,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Latendresse,1397, ,CAN,24,195,71,1,0,False,False,False,False,False,600000,,0,100,0,0,63,40,83,78,72,66,60,43,66,52,50,63,59,50,25,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Magnan,1398, ,CAN,25,200,74,4,0,False,False,False,False,False,600000,,0,100,0,0,66,43,72,52,75,65,52,40,52,52,54,64,65,50,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oren Eizenman,1399, ,CAN,26,180,72,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,84,60,60,63,54,41,54,54,47,63,61,50,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar Moller,1400,Islanders,SWE,21,180,71,2,2,True,False,False,False,False,815000,,0,100,0,0,73,40,86,79,60,79,65,59,67,64,59,66,64,50,30,64,4,9,1,2,3,2,4,1,6,4,1,0,0,0,11,36,0,1,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskars Bartulis,1401,Ducks,LAT,24,184,73,4,3,True,False,False,False,False,550000,,0,100,0,0,58,43,80,57,64,70,52,40,53,52,54,65,61,50,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.J. Atherton,1402, ,CAN,28,205,74,4,0,False,False,False,False,False,600000,,0,100,0,0,68,40,74,52,77,66,53,43,53,52,77,67,63,50,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.J. Fenton,1403, ,USA,25,185,72,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,76,60,65,63,54,47,54,54,52,60,60,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal Morency,1404, ,CAN,29,196,71,3,0,False,False,False,False,False,600000,,0,100,0,0,64,67,37,53,73,63,51,40,51,51,50,71,74,50,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal Rheaume,1405, ,CAN,37,220,73,1,0,False,False,False,False,False,600000,,0,100,0,0,76,40,74,53,85,68,58,47,59,58,51,70,70,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat Dwyer,1406, ,USA,27,185,71,3,0,False,False,False,False,False,600000,,0,100,0,0,58,40,80,70,65,66,60,41,59,62,67,65,62,50,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Bordeleau,1407, ,CAN,25,220,78,2,0,False,False,False,False,False,600000,,0,100,0,0,76,40,39,50,85,63,53,40,55,50,46,62,60,50,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Davis,1408, ,USA,24,188,74,1,0,True,False,False,False,False,600000,,0,100,0,0,70,40,79,64,68,63,60,49,58,59,53,64,62,50,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Maroon,1409, ,USA,23,225,76,2,0,False,False,False,False,False,600000,,0,100,0,0,78,43,74,62,87,66,60,40,60,61,50,60,58,50,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick McNeill,1410, ,CAN,24,195,72,4,0,False,False,False,False,False,600000,,0,100,0,0,63,40,81,61,72,66,56,40,57,53,58,63,59,50,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Traverse,1411, ,CAN,36,207,76,4,0,False,False,False,False,False,600000,,0,100,0,0,69,40,87,62,78,72,58,40,61,54,52,81,71,50,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Wellar,1412, ,CAN,27,210,75,4,0,False,False,False,False,False,600000,,0,100,0,0,71,40,54,50,80,65,52,40,52,52,50,71,67,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrik Berglund,1413,Devils,SWE,22,187,76,2,2,True,False,False,False,False,900000,,0,100,0,2,69,40,86,82,67,76,71,67,69,72,63,64,62,50,30,67,6,17,3,4,7,2,4,1,3,12,1,0,0,0,2,5,1,2,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Patrik Hersley,1414, ,SWE,24,205,75,4,0,True,False,False,False,False,600000,,0,100,0,0,68,40,81,50,77,65,50,40,50,50,50,60,59,50,80,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Albers,1415, ,CAN,25,188,73,4,0,False,False,False,False,False,600000,,0,100,0,0,60,40,75,56,68,66,52,40,52,52,53,68,61,50,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Baier,1416, ,USA,26,225,76,4,0,False,False,False,False,False,600000,,0,100,0,0,78,43,67,50,87,66,66,40,60,56,52,62,66,50,35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Bissonnette,1417,Rangers,CAN,25,211,74,2,4,True,False,False,False,False,850000,,0,100,0,1,88,99,83,64,81,82,60,40,57,63,59,55,55,50,99,63,5,2,0,0,0,-1,4,0,4,0,0,0,0,0,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
Paul Crosty,1418, ,CAN,28,220,74,4,0,False,False,False,False,False,600000,,0,100,0,0,76,61,46,50,85,65,51,40,51,51,50,64,63,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Crowder,1419, ,CAN,26,180,74,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,78,61,60,64,54,41,56,51,47,63,61,50,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul McIlveen,1420, ,CAN,25,170,71,3,0,False,False,False,False,False,600000,,0,100,0,0,50,40,64,50,50,63,50,40,50,50,47,64,60,50,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pavel Valentenko,1421, ,RUS,22,202,74,4,0,True,False,False,False,False,600000,,0,100,0,0,67,40,79,62,76,65,58,40,63,50,50,58,57,50,20,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peder Skinner,1422, ,CAN,24,160,68,1,0,False,False,False,False,False,600000,,0,100,0,0,50,40,71,66,40,63,55,40,53,60,49,62,59,50,95,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Aston,1424, ,CAN,25,205,73,4,0,False,False,False,False,False,600000,,0,100,0,0,68,40,80,52,77,65,53,40,54,51,52,64,60,50,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peter Olvecky,1425, ,SVK,25,185,74,2,0,True,False,False,False,False,600000,,0,100,0,0,55,40,71,69,65,72,61,54,64,61,59,66,63,50,45,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petr Kalus,1426, ,CAN,23,180,72,3,0,False,False,False,False,False,600000,,0,100,0,0,56,40,98,50,60,75,65,40,58,55,52,61,58,50,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petr Pohl,1427, ,CZE,24,188,71,3,0,False,False,False,False,False,600000,,0,100,0,0,60,40,84,66,68,63,58,40,59,56,51,64,59,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Petteri Nokelainen,1428, ,FIN,24,191,73,3,0,True,False,False,False,False,725000,,0,100,0,0,73,42,81,71,70,71,64,77,66,62,73,73,67,50,20,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Alexandre Parenteau,1429, ,CAN,28,195,72,3,0,False,False,False,False,False,600000,,0,100,0,0,63,48,63,78,72,75,66,40,67,64,51,71,63,50,45,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Cedric Labrie,1430, ,CAN,24,212,74,2,0,False,False,False,False,False,600000,,0,100,0,0,72,46,64,50,81,64,53,40,53,54,51,63,64,50,30,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Luc Faubert,1431, ,CAN,25,172,72,3,0,False,False,False,False,False,600000,,0,100,0,0,52,40,44,50,52,63,50,40,50,50,48,64,60,50,10,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Luc OBrien,1432, ,CAN,28,180,69,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,84,59,60,63,53,41,54,51,50,65,63,50,60,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quintin Laing,1433,Hurricanes,CAN,30,210,74,2,1,False,False,False,False,False,500000,,0,100,0,2,84,48,84,72,80,80,63,50,63,63,76,70,79,50,1,67,8,9,0,3,3,-3,10,1,17,6,0,0,0,0,25,63,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
R.J. Anderson,1434, ,USA,24,190,72,4,0,False,False,False,False,False,600000,,0,100,0,0,61,40,69,50,70,67,50,40,50,50,50,59,59,50,45,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Radek Smolenak,1435, ,CZE,24,180,75,2,0,True,False,False,False,False,600000,,0,100,0,0,56,67,45,69,60,71,64,40,66,60,54,62,66,50,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randall Gelech,1436, ,CAN,27,212,74,3,0,False,False,False,False,False,600000,,0,100,0,0,72,40,73,55,81,63,55,40,54,56,48,66,62,50,45,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Randy Rowe,1437, ,CAN,30,180,71,2,0,False,False,False,False,False,600000,,0,100,0,0,56,40,79,63,60,63,55,40,55,56,51,73,65,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raymond Macias,1438, ,USA,24,195,74,4,0,True,False,False,False,False,600000,,0,100,0,0,53,40,89,66,72,80,60,40,65,57,60,65,63,50,70,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Raymond Sawada,1439, ,CAN,25,205,74,3,0,False,False,False,False,False,600000,,0,100,0,0,68,40,72,58,77,63,56,40,57,55,55,63,66,50,35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reid Cashman,1440, ,USA,28,205,74,4,0,False,False,False,False,False,600000,,0,100,0,0,68,40,76,56,77,65,55,40,56,55,50,67,63,50,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Richard Clune,1441, ,CAN,24,195,71,2,0,False,False,False,False,False,600000,,0,100,0,0,63,55,45,57,72,64,54,40,54,53,53,61,59,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Emmerson,1442, ,CAN,25,248,80,2,0,False,False,False,False,False,600000,,0,100,0,0,85,58,39,50,98,63,50,40,50,50,50,63,60,50,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riley Holzapfel,1443, ,CAN,22,170,71,1,0,False,False,False,False,False,600000,,0,100,0,0,50,40,79,67,50,66,57,49,57,57,53,60,57,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
