Number,Team,Transaction
28293,17,[2021-09-25 8:55:08 PM] - Stefan Matteau signed with Predators for $950-000 for 1 year(s).
28294,17,[2021-09-25 8:55:26 PM] - Gage Quinney was added to Predators.
28295,17,[2021-09-25 8:55:26 PM] - Gage Quinney signed with Predators for $800-000 for 1 year(s).
28296,17,[2021-09-25 8:55:44 PM] - Oscar Klefbom was added to Predators.
28297,17,[2021-09-25 8:55:44 PM] - Oscar Klefbom signed with Predators for $5-000-000 for 1 year(s).
28298,17,[2021-09-25 8:55:55 PM] - Adrian Kempe was added to Predators.
28299,17,[2021-09-25 8:55:55 PM] - Adrian Kempe signed with Predators for $3-100-000 for 3 year(s).
28300,17,[2021-09-25 8:56:30 PM] - Alex Tuch was added to Predators.
28301,17,[2021-09-25 8:56:30 PM] - Alex Tuch signed with Predators for $3-100-000 for 3 year(s).
28302,5,[2021-09-25 8:56:51 PM] - Andre Burakovsky was added to Flames.
28303,5,[2021-09-25 8:56:51 PM] - Andre Burakovsky signed with Flames for $4-900-000 for 4 year(s).
28304,5,[2021-09-25 8:57:10 PM] - Bo Horvat was added to Flames.
28305,5,[2021-09-25 8:57:10 PM] - Bo Horvat signed with Flames for $6-250-000 for 5 year(s).
28306,5,[2021-09-25 8:57:35 PM] - Adam Lowry was added to Flames.
28307,5,[2021-09-25 8:57:35 PM] - Adam Lowry signed with Flames for $2-850-000 for 5 year(s).
28308,5,[2021-09-25 8:57:48 PM] - Phillip Danault was added to Flames.
28309,5,[2021-09-25 8:57:48 PM] - Phillip Danault signed with Flames for $4-750-000 for 4 year(s).
28310,5,[2021-09-25 8:58:00 PM] - Tom Wilson was added to Flames.
28311,5,[2021-09-25 8:58:00 PM] - Tom Wilson signed with Flames for $5-000-000 for 5 year(s).
28312,5,[2021-09-25 8:58:18 PM] - Travis Dermott was added to Flames.
28313,5,[2021-09-25 8:58:18 PM] - Travis Dermott signed with Flames for $1-500-000 for 4 year(s).
28314,5,[2021-09-25 8:59:08 PM] - Blake Hillman was added to Flames.
28315,5,[2021-09-25 8:59:08 PM] - Blake Hillman signed with Flames for $750-000 for 3 year(s).
28316,5,[2021-09-25 8:59:29 PM] - Mathieu Olivier was added to Flames.
28317,5,[2021-09-25 8:59:29 PM] - Mathieu Olivier signed with Flames for $750-000 for 3 year(s).
28318,26,[2021-09-25 8:59:58 PM] - Mattias Janmark was added to Sharks.
28319,26,[2021-09-25 8:59:58 PM] - Mattias Janmark signed with Sharks for $2-000-000 for 2 year(s).
28320,8,[2021-09-25 9:00:42 PM] - J.T. Miller was added to Avalanche.
28321,8,[2021-09-25 9:00:42 PM] - J.T. Miller signed with Avalanche for $6-250-000 for 5 year(s).
28322,8,[2021-09-25 9:01:01 PM] - Taro Hirose was added to Avalanche.
28323,8,[2021-09-25 9:01:01 PM] - Taro Hirose signed with Avalanche for $750-000 for 3 year(s).
28324,31,[2021-09-25 9:01:27 PM] - Nolan Patrick was added to Golden Knights.
28325,31,[2021-09-25 9:01:27 PM] - Nolan Patrick signed with Golden Knights for $1-000-000 for 1 year(s).
28326,28,[2021-09-25 9:02:06 PM] - Eric Staal was added to Maple Leafs.
28327,28,[2021-09-25 9:02:06 PM] - Eric Staal signed with Maple Leafs for $750-000 for 1 year(s).
28328,20,[2021-09-25 9:08:44 PM] - Ian McCoshen was added to Rangers.
28329,20,[2021-09-25 9:08:44 PM] - Ian McCoshen signed with Rangers for $700-000 for 1 year(s) / Option : No Trade.
28330,20,[2021-09-25 9:09:00 PM] - Matt Grzelcyk was added to Rangers.
28331,20,[2021-09-25 9:09:00 PM] - Matt Grzelcyk signed with Rangers for $3-687-500 for 1 year(s) / Option : No Trade.
28332,20,[2021-09-25 9:09:25 PM] - Artturi Lehkonen was added to Rangers.
28333,20,[2021-09-25 9:09:25 PM] - Artturi Lehkonen signed with Rangers for $2-300-000 for 1 year(s) / Option : No Trade.
28334,21,[2021-09-26 7:45:33 AM] - Senators drafts Maximus Wanner as the #219 overall pick in the Entry Draft of year 2021.
28335,7,[2021-09-26 7:46:58 AM] - Tomas Tatar was added to Blackhawks.
28336,7,[2021-09-26 7:46:58 AM] - Tomas Tatar signed with Blackhawks for $4-250-000 for 2 year(s) / Option : No Trade & Signing Bonus of $2-125-000.
28337,31,[2021-09-26 7:47:39 AM] - Jamie Benn was added to Golden Knights.
28338,31,[2021-09-26 7:47:39 AM] - Jamie Benn signed with Golden Knights for $6-000-000 for 3 year(s) / Option : No Trade & Signing Bonus of $4-500-000.
28339,31,[2021-09-26 7:48:16 AM] - Milan Lucic was added to Golden Knights.
28340,31,[2021-09-26 7:48:16 AM] - Milan Lucic signed with Golden Knights for $800-000 for 2 year(s) / Option : No Trade & Signing Bonus of $400-000.
28341,23,[2021-09-26 7:48:40 AM] - Craig Anderson was added to Coyotes.
28342,23,[2021-09-26 7:48:40 AM] - Craig Anderson signed with Coyotes for $900-000 for 1 year(s).
28343,6,[2021-09-26 7:49:50 AM] - Anton Khudobin was added to Hurricanes.
28344,6,[2021-09-26 7:49:50 AM] - Anton Khudobin signed with Hurricanes for $6-250-000 for 3 year(s) / Option : No Trade & Signing Bonus of $3-125-000.
28345,6,[2021-09-26 7:54:34 AM] - Alex Stalock was added to Hurricanes.
28346,6,[2021-09-26 7:54:34 AM] - Alex Stalock signed with Hurricanes for $4-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $2-000-000.
28347,18,[2021-09-26 7:55:20 AM] - Keith Kinkaid was added to Devils.
28348,18,[2021-09-26 7:55:20 AM] - Keith Kinkaid signed with Devils for $1-250-000 for 1 year(s) / Option : No Trade & Signing Bonus of $250-000.
28349,9,[2021-09-26 7:57:41 AM] - Sergei Bobrovsky was added to Blue Jackets.
28350,9,[2021-09-26 7:57:41 AM] - Sergei Bobrovsky signed with Blue Jackets for $5-500-000 for 4 year(s) / Option : No Trade & Signing Bonus of $5-500-000.
28351,9,[2021-09-26 7:58:09 AM] - Tomas Nosek was added to Blue Jackets.
28352,9,[2021-09-26 7:58:09 AM] - Tomas Nosek signed with Blue Jackets for $1-100-000 for 3 year(s) / Option : No Trade & Signing Bonus of $300-000.
28353,8,[2021-09-26 7:59:26 AM] - Jordan Martinook was added to Avalanche.
28354,8,[2021-09-26 7:59:26 AM] - Jordan Martinook signed with Avalanche for $1-800-000 for 3 year(s) / Option : No Trade & Signing Bonus of $400-000.
28355,19,[2021-09-26 8:00:23 AM] - Nick Bjugstad was added to Islanders.
28356,19,[2021-09-26 8:00:23 AM] - Nick Bjugstad signed with Islanders for $900-000 for 1 year(s) / Option : No Trade & Signing Bonus of $225-000.
28357,16,[2021-09-26 8:03:14 AM] - Ryan Getzlaf was added to Canadiens.
28358,16,[2021-09-26 8:03:14 AM] - Ryan Getzlaf signed with Canadiens for $2-500-000 for 2 year(s) / Option : No Trade & Signing Bonus of $625-000.
28359,5,[2021-09-26 8:04:35 AM] - Michael Raffl was added to Flames.
28360,5,[2021-09-26 8:04:35 AM] - Michael Raffl signed with Flames for $800-000 for 2 year(s) / Option : No Trade.
28361,29,[2021-09-26 8:05:16 AM] - Parker Kelly was added to Canucks.
28362,29,[2021-09-26 8:05:16 AM] - Parker Kelly signed with Canucks for $750-000 for 3 year(s) / Option : No Trade & Signing Bonus of $562-500.
28363,29,[2021-09-26 8:05:56 AM] - Trevor van Riemsdyk was added to Canucks.
28364,29,[2021-09-26 8:05:56 AM] - Trevor van Riemsdyk signed with Canucks for $950-000 for 2 year(s) / Signing Bonus of $475-000.
28365,16,[2021-09-26 8:06:38 AM] - Zach Bogosian was added to Canadiens.
28366,16,[2021-09-26 8:06:38 AM] - Zach Bogosian signed with Canadiens for $1-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $500-000.
28367,29,[2021-09-26 8:07:15 AM] - Jacob Markstrom was added to Canucks.
28368,29,[2021-09-26 8:07:15 AM] - Jacob Markstrom signed with Canucks for $4-100-000 for 3 year(s) / Option : No Trade & Signing Bonus of $3-075-000.
28369,29,[2021-09-26 8:07:51 AM] - Darcy Kuemper was added to Canucks.
28370,29,[2021-09-26 8:07:51 AM] - Darcy Kuemper signed with Canucks for $4-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $2-000-000.
28371,13,[2021-09-26 8:17:44 AM] - Justin Richards was added to Panthers.
28372,13,[2021-09-26 8:17:44 AM] - Justin Richards signed with Panthers for $1-500-000 for 2 year(s) / Option : No Trade & Signing Bonus of $300-000.
28373,26,[2021-09-26 8:19:05 AM] - Mark Borowiecki was added to Sharks.
28374,26,[2021-09-26 8:19:05 AM] - Mark Borowiecki signed with Sharks for $2-500-000 for 2 year(s) / Option : No Trade & Signing Bonus of $1-250-000.
28375,21,[2021-09-26 8:23:16 AM] - Radim Simek was added to Senators.
28376,21,[2021-09-26 8:23:16 AM] - Radim Simek signed with Senators for $3-500-000 for 4 year(s) / Option : No Trade & Signing Bonus of $1-000-000.
28377,10,[2021-09-26 8:27:01 AM] - Nikita Zadorov was added to Stars.
28378,10,[2021-09-26 8:27:01 AM] - Nikita Zadorov signed with Stars for $3-750-000 for 4 year(s) / Option : No Trade & Signing Bonus of $3-750-000.
28379,28,[2021-09-26 8:29:54 AM] - Jordan Staal was added to Maple Leafs.
28380,28,[2021-09-26 8:29:54 AM] - Jordan Staal signed with Maple Leafs for $6-000-000 for 3 year(s) / Option : No Trade & Signing Bonus of $3-000-000.
28381,10,[2021-09-26 8:30:12 AM] - Loui Eriksson was added to Stars.
28382,10,[2021-09-26 8:30:12 AM] - Loui Eriksson signed with Stars for $875-000 for 2 year(s) / Option : No Trade.
28383,28,[2021-09-26 8:30:31 AM] - Justin Dowling was added to Maple Leafs.
28384,28,[2021-09-26 8:30:31 AM] - Justin Dowling signed with Maple Leafs for $750-000 for 2 year(s).
28385,15,[2021-09-26 8:30:59 AM] - Marcus Foligno was added to Wild.
28386,15,[2021-09-26 8:30:59 AM] - Marcus Foligno signed with Wild for $6-000-000 for 5 year(s) / Option : No Trade & Signing Bonus of $7-500-000.
28387,28,[2021-09-26 8:31:15 AM] - Andy Andreoff was added to Maple Leafs.
28388,28,[2021-09-26 8:31:15 AM] - Andy Andreoff signed with Maple Leafs for $750-000 for 2 year(s) / Option : No Trade.
28389,21,[2021-09-26 8:31:38 AM] - Jan Rutta was added to Senators.
28390,21,[2021-09-26 8:31:38 AM] - Jan Rutta signed with Senators for $800-000 for 2 year(s) / Option : No Trade.
28391,21,[2021-09-26 8:32:07 AM] - Jake Allen was added to Senators.
28392,21,[2021-09-26 8:32:07 AM] - Jake Allen signed with Senators for $5-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $1-000-000.
28393,11,[2021-09-26 8:32:28 AM] - Mike Smith was added to Red Wings.
28394,11,[2021-09-26 8:32:28 AM] - Mike Smith signed with Red Wings for $7-750-000 for 2 year(s) / Option : No Trade.
28395,26,[2021-09-26 8:34:00 AM] - TRADE : From Sharks to Sabres : Mark Borowiecki (68).
28396,4,[2021-09-26 8:34:00 AM] - TRADE : From Sharks to Sabres : Mark Borowiecki (68).
28397,4,[2021-09-26 8:34:00 AM] - TRADE : From Sabres to Sharks : $1-250-000 (Money).
28398,26,[2021-09-26 8:34:00 AM] - TRADE : From Sabres to Sharks : $1-250-000 (Money).
28399,23,[2021-09-30 4:46:43 PM] - TRADE : From Coyotes to Stars : Brandon Montour (69).
28400,10,[2021-09-30 4:46:43 PM] - TRADE : From Coyotes to Stars : Brandon Montour (69).
28401,10,[2021-09-30 4:46:43 PM] - TRADE : From Stars to Coyotes : Nick Jensen (70)- Y:2023-RND:5-DAL.
28402,23,[2021-09-30 4:46:43 PM] - TRADE : From Stars to Coyotes : Nick Jensen (70)- Y:2023-RND:5-DAL.
28403,23,[2021-09-30 4:47:56 PM] - TRADE : From Coyotes to Hurricanes : Nick Jensen (70).
28404,6,[2021-09-30 4:47:56 PM] - TRADE : From Coyotes to Hurricanes : Nick Jensen (70).
28405,6,[2021-09-30 4:47:56 PM] - TRADE : From Hurricanes to Coyotes : Y:2023-RND:3-BOS- Y:2023-RND:5-TBL.
28406,23,[2021-09-30 4:47:56 PM] - TRADE : From Hurricanes to Coyotes : Y:2023-RND:3-BOS- Y:2023-RND:5-TBL.
28407,1,[2021-09-30 4:48:35 PM] - TRADE : From Ducks to Oilers : Y:2022-RND:5-ANH- Y:2022-RND:6-ANH.
28408,12,[2021-09-30 4:48:35 PM] - TRADE : From Ducks to Oilers : Y:2022-RND:5-ANH- Y:2022-RND:6-ANH.
28409,12,[2021-09-30 4:48:35 PM] - TRADE : From Oilers to Ducks : Alex Biega (63).
28410,1,[2021-09-30 4:48:35 PM] - TRADE : From Oilers to Ducks : Alex Biega (63).
28411,5,[2021-09-30 4:49:21 PM] - Flames drafts Tomas Machu as the #220 overall pick in the Entry Draft of year 2021.
28412,17,[2021-09-30 4:49:33 PM] - Predators drafts Daniel Laatsch as the #221 overall pick in the Entry Draft of year 2021.
28413,3,[2021-09-30 4:49:43 PM] - Bruins drafts Hank Kempf as the #222 overall pick in the Entry Draft of year 2021.
28414,14,[2021-09-30 4:49:49 PM] - Kings drafts Samuel Lipkin as the #223 overall pick in the Entry Draft of year 2021.
28415,11,[2021-09-30 5:17:48 PM] - Jared McCann was added to Red Wings.
28416,11,[2021-09-30 5:17:48 PM] - Jared McCann signed with Red Wings for $4-000-000 for 1 year(s).
28417,24,[2021-09-30 5:18:57 PM] - Ilya Mikheyev was added to Penguins.
28418,24,[2021-09-30 5:18:57 PM] - Ilya Mikheyev signed with Penguins for $3-500-000 for 3 year(s).
28419,2,[2021-09-30 5:20:11 PM] - Sami Vatanen was released by Jets
28420,25,[2021-09-30 5:22:38 PM] - Jaden Schwartz was added to Blues.
28421,25,[2021-09-30 5:22:38 PM] - Jaden Schwartz signed with Blues for $6-660-000 for 4 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $6-660-000.
28422,1,[2021-09-30 5:23:29 PM] - Cal Clutterbuck was added to Ducks.
28423,1,[2021-09-30 5:23:29 PM] - Cal Clutterbuck signed with Ducks for $1-350-000 for 4 year(s) / Option : No Trade & Signing Bonus of $1-350-000.
28424,8,[2021-09-30 7:36:10 PM] - Marcus Johansson was added to Avalanche.
28425,8,[2021-09-30 7:36:10 PM] - Marcus Johansson signed with Avalanche for $2-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $500-000.
28426,9,[2021-09-30 7:36:48 PM] - Kyle Palmieri was added to Blue Jackets.
28427,9,[2021-09-30 7:36:48 PM] - Kyle Palmieri signed with Blue Jackets for $5-000-000 for 4 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $5-000-000.
28428,18,[2021-09-30 7:38:27 PM] - Brandon Sutter was added to Devils.
28429,18,[2021-09-30 7:38:27 PM] - Brandon Sutter signed with Devils for $2-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $825-000.
28430,1,[2021-09-30 7:38:58 PM] - Jake Gardiner was added to Ducks.
28431,1,[2021-09-30 7:38:58 PM] - Jake Gardiner signed with Ducks for $1-500-000 for 2 year(s) / Option : No Trade.
28432,5,[2021-09-30 7:39:21 PM] - Braydon Coburn was added to Flames.
28433,5,[2021-09-30 7:39:21 PM] - Braydon Coburn signed with Flames for $4-000-000 for 1 year(s) / Option : 1 Way Contract & No Trade.
28434,18,[2021-09-30 7:41:25 PM] - Matt Irwin was added to Devils.
28435,18,[2021-09-30 7:41:25 PM] - Matt Irwin signed with Devils for $1-350-000 for 2 year(s) / Option : No Trade & Signing Bonus of $500-000.
28436,9,[2021-09-30 7:42:13 PM] - Erik Johnson was added to Blue Jackets.
28437,9,[2021-09-30 7:42:13 PM] - Erik Johnson signed with Blue Jackets for $5-000-000 for 3 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $3-750-000.
28438,2,[2021-09-30 7:43:10 PM] - Leo Komarov was added to Jets.
28439,2,[2021-09-30 7:43:10 PM] - Leo Komarov signed with Jets for $1-000-000 for 2 year(s) / Option : No Trade.
28440,21,[2021-09-30 7:43:38 PM] - Gerald Mayhew was added to Senators.
28441,21,[2021-09-30 7:43:38 PM] - Gerald Mayhew signed with Senators for $850-000 for 1 year(s) / Option : No Trade.
28442,21,[2021-09-30 7:45:42 PM] - Devin Shore was added to Senators.
28443,21,[2021-09-30 7:45:42 PM] - Devin Shore signed with Senators for $1-350-000 for 3 year(s) / Option : No Trade.
28444,11,[2021-09-30 7:46:06 PM] - Zac Dalpe was added to Red Wings.
28445,11,[2021-09-30 7:46:06 PM] - Zac Dalpe signed with Red Wings for $1-200-000 for 1 year(s) / Option : No Trade.
28446,17,[2021-09-30 7:46:35 PM] - Alex Goligoski was added to Predators.
28447,17,[2021-09-30 7:46:35 PM] - Alex Goligoski signed with Predators for $6-000-000 for 2 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $3-000-000.
28448,26,[2021-09-30 7:46:58 PM] - Joe Thornton was added to Sharks.
28449,26,[2021-09-30 7:46:58 PM] - Joe Thornton signed with Sharks for $1-450-000 for 1 year(s) / Option : No Trade & Signing Bonus of $400-000.
28450,28,[2021-09-30 7:47:30 PM] - Andrew Ladd was added to Maple Leafs.
28451,28,[2021-09-30 7:47:30 PM] - Andrew Ladd signed with Maple Leafs for $750-000 for 2 year(s) / Option : No Trade.
28452,32,[2021-09-30 7:48:37 PM] - Derek Ryan was added to Kraken.
28453,32,[2021-09-30 7:48:37 PM] - Derek Ryan signed with Kraken for $800-000 for 1 year(s) / Option : No Trade & Signing Bonus of $200-000.
28454,20,[2021-09-30 7:49:05 PM] - Bobby Ryan was added to Rangers.
28455,20,[2021-09-30 7:49:05 PM] - Bobby Ryan signed with Rangers for $5-000-000 for 1 year(s) / Option : 1 Way Contract & No Trade.
28456,20,[2021-09-30 7:49:19 PM] - Kyle Okposo was added to Rangers.
28457,20,[2021-09-30 7:49:19 PM] - Kyle Okposo signed with Rangers for $4-500-000 for 1 year(s) / Option : 1 Way Contract & No Trade.
28458,20,[2021-09-30 7:49:48 PM] - Jaroslav Halak was added to Rangers.
28459,20,[2021-09-30 7:49:48 PM] - Jaroslav Halak signed with Rangers for $4-000-000 for 2 year(s) / Option : 1 Way Contract & No Trade.
28460,28,[2021-09-30 7:50:25 PM] - Gabriel Bourque was added to Maple Leafs.
28461,28,[2021-09-30 7:50:25 PM] - Gabriel Bourque signed with Maple Leafs for $850-000 for 2 year(s) / Option : No Trade.
28462,13,[2021-09-30 7:50:49 PM] - Derek Stepan was added to Panthers.
28463,13,[2021-09-30 7:50:49 PM] - Derek Stepan signed with Panthers for $1-400-000 for 3 year(s) / Option : No Trade & Signing Bonus of $1-000-000.
28464,2,[2021-09-30 7:51:24 PM] - Jakub Voracek was added to Jets.
28465,2,[2021-09-30 7:51:24 PM] - Jakub Voracek signed with Jets for $6-500-000 for 5 year(s) / Option : 1 Way Contract & No Trade & Signing Bonus of $6-500-000.
28466,32,[2021-09-30 7:52:15 PM] - Matt Bartkowski was added to Kraken.
28467,32,[2021-09-30 7:52:15 PM] - Matt Bartkowski signed with Kraken for $850-000 for 2 year(s) / Option : No Trade.
28468,32,[2021-09-30 7:55:33 PM] - Brenden Dillon was added to Kraken.
28469,32,[2021-09-30 7:55:33 PM] - Brenden Dillon signed with Kraken for $4-000-000 for 2 year(s) / Option : 1 Way Contract & No Trade.
28470,13,[2021-09-30 7:56:09 PM] - Brogan Rafferty was added to Panthers.
28471,13,[2021-09-30 7:56:09 PM] - Brogan Rafferty signed with Panthers for $800-000 for 3 year(s) / Option : No Trade & Signing Bonus of $200-000.
28472,21,[2021-09-30 7:56:46 PM] - Fredrik Claesson was added to Senators.
28473,21,[2021-09-30 7:56:46 PM] - Fredrik Claesson signed with Senators for $850-000 for 1 year(s) / Option : No Trade & Signing Bonus of $150-000.
28474,32,[2021-09-30 7:57:09 PM] - Jonathon Merrill was added to Kraken.
28475,32,[2021-09-30 7:57:09 PM] - Jonathon Merrill signed with Kraken for $1-250-000 for 2 year(s) / Option : No Trade & Signing Bonus of $300-000.
28476,12,[2021-09-30 7:57:33 PM] - Kevin Connauton was added to Oilers.
28477,12,[2021-09-30 7:57:33 PM] - Kevin Connauton signed with Oilers for $900-000 for 3 year(s) / Option : No Trade & Signing Bonus of $125-000.
28478,14,[2021-09-30 7:57:55 PM] - James Reimer was added to Kings.
28479,14,[2021-09-30 7:57:55 PM] - James Reimer signed with Kings for $2-800-000 for 3 year(s) / Option : No Trade & Signing Bonus of $2-100-000.
28480,21,[2021-09-30 7:58:17 PM] - Devan Dubnyk was added to Senators.
28481,21,[2021-09-30 7:58:17 PM] - Devan Dubnyk signed with Senators for $2-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $100-000.
28482,24,[2021-09-30 7:58:34 PM] - Anton Forsberg was added to Penguins.
28483,24,[2021-09-30 7:58:34 PM] - Anton Forsberg signed with Penguins for $1-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $450-000.
28484,29,[2021-09-30 7:59:05 PM] - Mikko Lehtonen was added to Canucks.
28485,29,[2021-09-30 7:59:05 PM] - Mikko Lehtonen signed with Canucks for $900-000 for 2 year(s) / Option : No Trade & Signing Bonus of $450-000.
28486,16,[2021-09-30 7:59:51 PM] - Mark Barberio was added to Canadiens.
28487,16,[2021-09-30 7:59:51 PM] - Mark Barberio signed with Canadiens for $1-000-000 for 1 year(s) / Option : No Trade & Signing Bonus of $250-000.
28488,4,[2021-09-30 8:00:17 PM] - Jack Johnson was added to Sabres.
28489,4,[2021-09-30 8:00:17 PM] - Jack Johnson signed with Sabres for $2-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $575-000.
28490,4,[2021-09-30 8:00:35 PM] - Cody Eakin was added to Sabres.
28491,4,[2021-09-30 8:00:35 PM] - Cody Eakin signed with Sabres for $1-000-000 for 2 year(s) / Option : No Trade & Signing Bonus of $500-000.
28492,15,[2021-09-30 8:01:18 PM] - Tyler Myers was added to Wild.
28493,15,[2021-09-30 8:01:18 PM] - Tyler Myers signed with Wild for $5-600-000 for 5 year(s) / Option : No Trade & Signing Bonus of $7-000-000.
28494,32,[2021-09-30 8:01:45 PM] - Brendan Smith was added to Kraken.
28495,32,[2021-09-30 8:01:45 PM] - Brendan Smith signed with Kraken for $1-150-000 for 3 year(s) / Option : No Trade & Signing Bonus of $300-000.
28496,8,[2021-09-30 8:02:19 PM] - Andrew Hammond was added to Avalanche.
28497,8,[2021-09-30 8:02:19 PM] - Andrew Hammond signed with Avalanche for $975-000 for 2 year(s) / Option : No Trade & Signing Bonus of $150-000.
28498,16,[2021-09-30 8:04:02 PM] - Matt Tennyson was added to Canadiens.
28499,16,[2021-09-30 8:04:02 PM] - Matt Tennyson signed with Canadiens for $1-000-000 for 3 year(s) / Option : No Trade & Signing Bonus of $750-000.
28500,7,[2021-09-30 8:04:26 PM] - Martin Jones was added to Blackhawks.
28501,7,[2021-09-30 8:04:26 PM] - Martin Jones signed with Blackhawks for $900-000 for 2 year(s) / Option : No Trade & Signing Bonus of $450-000.
28502,7,[2021-09-30 8:05:12 PM] - Alex Chiasson was added to Blackhawks.
28503,7,[2021-09-30 8:05:12 PM] - Alex Chiasson signed with Blackhawks for $850-000 for 2 year(s) / Option : No Trade & Signing Bonus of $200-000.
28504,32,[2021-09-30 8:05:48 PM] - Nate Prosser was added to Kraken.
28505,32,[2021-09-30 8:05:48 PM] - Nate Prosser signed with Kraken for $750-000 for 1 year(s) / Option : No Trade.
28506,32,[2021-09-30 8:06:14 PM] - Joseph Cramarossa was added to Kraken.
28507,32,[2021-09-30 8:06:14 PM] - Joseph Cramarossa signed with Kraken for $750-000 for 2 year(s) / Option : No Trade.
28508,32,[2021-09-30 8:06:28 PM] - Nathan Gerbe was added to Kraken.
28509,32,[2021-09-30 8:06:28 PM] - Nathan Gerbe signed with Kraken for $875-000 for 2 year(s) / Option : No Trade.
28510,32,[2021-09-30 8:06:43 PM] - Christian Jaros was added to Kraken.
28511,32,[2021-09-30 8:06:43 PM] - Christian Jaros signed with Kraken for $900-000 for 2 year(s) / Option : No Trade.
28512,32,[2021-09-30 8:07:04 PM] - Dean Kukan was added to Kraken.
28513,32,[2021-09-30 8:07:04 PM] - Dean Kukan signed with Kraken for $900-000 for 2 year(s) / Option : No Trade.
28514,20,[2021-09-30 8:07:28 PM] - Frans Nielsen was added to Rangers.
28515,20,[2021-09-30 8:07:28 PM] - Frans Nielsen signed with Rangers for $3-500-000 for 1 year(s) / Option : No Trade.
28516,10,[2021-09-30 8:08:53 PM] - Jayson Megna was added to Stars.
28517,10,[2021-09-30 8:08:53 PM] - Jayson Megna signed with Stars for $750-000 for 3 year(s) / Option : No Trade.
28518,20,[2021-09-30 8:34:22 PM] - Jack Roslovic was added to Rangers.
28519,20,[2021-09-30 8:34:22 PM] - Jack Roslovic signed with Rangers for $3-837-500 for 5 year(s) / Option : No Trade.
28520,15,[2021-10-05 8:36:12 PM] - TRADE : From Wild to Red Wings : Nino Niederreiter (71)- $1-000-000 (Money)- Y:2022-RND:4-NSH- Y:2023-RND:7-MIN.
28521,11,[2021-10-05 8:36:12 PM] - TRADE : From Wild to Red Wings : Nino Niederreiter (71)- $1-000-000 (Money)- Y:2022-RND:4-NSH- Y:2023-RND:7-MIN.
28522,11,[2021-10-05 8:36:12 PM] - TRADE : From Red Wings to Wild : Matt Duchene (69)- Marc Staal (71)- Philip Broberg (P).
28523,15,[2021-10-05 8:36:12 PM] - TRADE : From Red Wings to Wild : Matt Duchene (69)- Marc Staal (71)- Philip Broberg (P).
28524,24,[2021-10-05 8:37:02 PM] - TRADE : From Penguins to Red Wings : Connor Carrick (65)- $1-000-000 (Money).
28525,11,[2021-10-05 8:37:02 PM] - TRADE : From Penguins to Red Wings : Connor Carrick (65)- $1-000-000 (Money).
28526,11,[2021-10-05 8:37:02 PM] - TRADE : From Red Wings to Penguins : Nelson Nogier (55)- Y:2022-RND:4-NSH.
28527,24,[2021-10-05 8:37:02 PM] - TRADE : From Red Wings to Penguins : Nelson Nogier (55)- Y:2022-RND:4-NSH.
28528,1,[2021-10-05 8:38:15 PM] - Travis Zajac was released by Ducks
28529,23,[2021-10-05 8:38:24 PM] - Carl Gunnarsson was released by Coyotes
28530,7,[2021-10-05 8:38:34 PM] - Andrew Shaw was released by Blackhawks
28531,17,[2021-10-05 8:38:42 PM] - Gaetan Haas was released by Predators
28532,1,[2021-10-05 8:39:56 PM] - Mika Zibanejad was added to Ducks.
28533,1,[2021-10-05 8:39:56 PM] - Mika Zibanejad signed with Ducks for $9-000-000 for 5 year(s).
28534,1,[2021-10-05 8:40:23 PM] - Ian Scott was added to Ducks.
28535,1,[2021-10-05 8:40:23 PM] - Ian Scott signed with Ducks for $900-000 for 2 year(s) / Option : No Trade & Signing Bonus of $50-000.
28536,19,[2021-10-05 8:40:53 PM] - Connor Brown was added to Islanders.
28537,19,[2021-10-05 8:40:53 PM] - Connor Brown signed with Islanders for $3-500-000 for 4 year(s).
28538,22,[2021-10-05 8:41:29 PM] - Mike Hoffman was added to Flyers.
28539,22,[2021-10-05 8:41:29 PM] - Mike Hoffman signed with Flyers for $4-500-000 for 1 year(s) / Option : No Trade.
28540,6,[2021-10-05 8:41:47 PM] - Jesse Puljujarvi was added to Hurricanes.
28541,6,[2021-10-05 8:41:47 PM] - Jesse Puljujarvi signed with Hurricanes for $1-175-000 for 1 year(s).
28542,16,[2021-10-05 8:42:11 PM] - Chris Bigras was added to Canadiens.
28543,16,[2021-10-05 8:42:11 PM] - Chris Bigras signed with Canadiens for $850-000 for 3 year(s).
28544,16,[2021-10-05 8:42:33 PM] - Madison Bowey was added to Canadiens.
28545,16,[2021-10-05 8:42:33 PM] - Madison Bowey signed with Canadiens for $850-000 for 3 year(s).
