Name,Number,Team,Country,Age,Weight,Height,Position,Contract,Rookie,Protected,Available for Trade,No Apply Rerate,No Trade,Salary,Injury,Number Of Injury,Condition,Suspension,Status,CK,FG,DI,SK,ST,DU,PH,FO,PA,SC,DF,EX,LD,MO,PO,OV,Pro GP,Pro Shots,Pro G,Pro A,Pro Point,Pro PlusMinus,Pro Pim,Pro Shots Block,Pro Hits,Pro Hit Took,Pro PP,Pro SH,Pro GW,Pro GT,Pro Face Off Won,Pro Face Off Total,Pro Penalty Shots Score,Pro Penalty ShotsTotal,Pro Empty Net Goal,Pro Minutes Played,Pro Hat Trick,Farm GP,Farm Shots,Farm G,Farm A,Farm Point,Farm PlusMinus,Farm Pim,Farm Shots Block,Farm Hits, Farm Hit Took,Farm PP,Farm SH,Farm GW,Farm GT,Farm Face Off Won,Farm Face Off Total,Farm Penalty Shots Score,Farm Penalty ShotsTotal,Farm Empty Net Goal,Farm Minutes Played,Farm Hat Trick,Game in Row with a Goal,Game in Row with a Point,Game in Row without a Goal,Game in Row without a Point
Michael Vernace,1339, ,CAN,24,200,74,4,0,True,False,False,False,False,600000,,0,100,0,0,84,40,76,69,75,83,60,40,58,59,66,64,66,50,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael Wilson,1340, ,CAN,23,160,73,4,0,False,False,False,False,False,600000,,0,100,0,0,50,40,80,62,40,65,52,40,53,51,50,61,58,50,35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michal Birner,1341, ,CAN,25,198,72,2,0,False,False,False,False,False,600000,,0,100,0,0,65,40,84,50,74,63,50,40,50,50,49,62,60,50,55,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michal Repik,1342,Predators,CZE,22,210,74,3,3,True,False,False,False,False,600000,,1,100,0,2,78,43,62,71,72,69,64,40,62,60,56,60,50,32,1,60,40,11,2,0,2,-9,24,1,27,8,1,0,0,1,9,22,0,0,0,339,0,17,44,2,9,11,3,25,2,31,36,0,0,1,0,5,13,0,0,0,229,0,0,0,36,36
Micheal Haley,1343,Islanders,CAN,25,198,72,1,2,False,False,False,False,False,575000,,0,100,0,0,65,55,42,54,74,63,52,46,52,54,50,64,70,53,35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,2,0,0,1,0,0,0,0,12,31,0,0,0,20,0,0,0,3,3
Michel Leveille,1344, ,CAN,30,180,69,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,73,63,60,63,55,43,58,52,50,67,65,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikael Backlund,1345, ,SWE,21,194,72,1,0,True,False,False,False,False,600000,,0,100,0,0,50,40,84,70,72,76,60,43,58,59,52,64,63,50,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Angelidis,1346, ,CAN,25,220,73,2,0,False,False,False,False,False,600000,,0,100,0,0,76,61,48,51,85,64,56,48,55,58,51,66,70,50,65,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Bartlett,1347, ,USA,26,190,72,3,0,False,False,False,False,False,600000,,0,100,0,0,61,40,75,56,70,63,52,40,52,54,48,62,61,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Brennan,1348, ,USA,25,190,72,4,0,False,False,False,False,False,600000,,0,100,0,0,61,46,65,54,70,65,51,40,52,50,53,61,70,50,95,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Brown,1349,Maple Leafs,USA,25,210,72,2,3,True,False,False,False,False,600000,,0,100,0,0,86,99,33,68,80,71,60,41,61,61,61,65,72,28,60,63,26,9,0,3,3,-4,34,1,40,11,0,0,0,0,6,16,0,0,0,189,0,18,88,8,14,22,-5,53,12,66,59,4,0,0,0,34,77,1,2,0,278,1,0,1,5,0
Mike Card,1350, ,CAN,25,195,73,4,0,False,False,False,False,False,600000,,0,100,0,0,63,40,68,52,72,66,50,40,51,50,51,66,61,50,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Gabinet,1351, ,CAN,29,210,75,4,0,False,False,False,False,False,600000,,0,100,0,0,71,40,76,50,80,67,52,40,53,52,50,64,64,50,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Glumac,1352, ,CAN,30,203,74,3,0,False,False,False,False,False,600000,,0,100,0,0,67,47,71,69,76,68,62,40,57,66,54,68,65,50,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Hamilton,1353, ,CAN,27,200,72,1,0,False,False,False,False,False,600000,,0,100,0,0,66,40,74,54,75,64,53,40,53,53,48,65,62,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Hoffman,1354, ,USA,30,248,77,4,0,False,False,False,False,False,600000,,0,100,0,0,77,49,60,50,98,65,51,40,51,51,51,68,65,50,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Keane,1355, ,CAN,43,185,72,3,0,False,False,False,False,False,600000,,0,100,0,0,58,40,77,62,65,66,68,40,63,58,53,99,93,50,65,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Kostka,1356, ,CAN,25,210,74,4,0,False,False,False,False,False,600000,,0,100,0,0,71,40,86,56,80,70,68,40,63,56,53,61,60,50,50,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike McLean,1357, ,CAN,25,180,72,2,0,False,False,False,False,False,600000,,0,100,0,0,56,40,78,66,60,63,57,40,58,56,49,66,60,50,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Moore,1358,Avalanche,CAN,25,190,73,4,2,False,False,False,False,False,512000,,1,100,0,0,61,58,54,58,70,65,53,40,54,55,62,62,70,57,70,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,131,15,37,52,8,84,81,116,62,11,0,1,2,3,4,0,0,0,1002,0,0,2,1,0
Mike Morris,1359, ,USA,27,180,72,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,82,71,60,68,60,40,59,61,51,62,62,50,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Ouellette,1360, ,CAN,28,187,73,1,0,False,False,False,False,False,600000,,0,100,0,0,59,40,83,63,67,68,56,50,56,58,57,66,63,50,1,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Radja,1361, ,USA,26,180,72,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,82,64,60,64,56,47,55,57,53,64,61,50,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Santorelli,1362,Coyotes,CAN,25,180,72,1,2,True,False,False,False,False,600000,,0,100,0,0,54,40,83,80,60,68,66,62,66,64,63,62,62,31,45,63,25,13,1,0,1,-8,0,4,1,19,0,0,0,0,107,296,1,1,0,280,0,48,222,27,21,48,-23,8,37,11,223,8,0,4,0,740,1425,1,5,0,825,1,0,0,4,4
Michael Sauer,1363,Canadiens,USA,23,206,75,4,3,True,False,False,False,False,500000,,2,100,0,0,69,40,89,57,78,75,55,40,56,55,62,62,59,45,50,60,3,4,0,1,1,2,0,1,2,1,0,0,0,0,0,0,0,0,0,46,0,53,78,4,26,30,10,22,77,43,24,3,0,0,0,1,1,1,1,0,952,0,0,0,12,1
Mike Sgroi,1364, ,CAN,32,230,77,2,0,False,False,False,False,False,600000,,0,100,0,0,81,40,84,50,90,63,50,40,50,50,46,71,67,50,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Taylor,1365, ,USA,25,180,71,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,89,50,60,64,50,40,50,50,47,60,60,50,35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Walsh,1366, ,CAN,28,218,74,2,0,False,False,False,False,False,600000,,0,100,0,0,75,40,76,50,84,64,54,40,53,57,51,66,63,50,75,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike York,1367, ,USA,33,190,70,1,0,False,False,False,False,False,600000,,0,100,0,0,68,40,86,72,70,71,62,59,64,59,60,79,80,50,20,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mikkel Boedker,1368,Ducks,DNK,21,195,71,3,2,True,False,False,False,False,850000,,2,100,0,0,73,40,87,83,72,83,65,41,66,64,67,70,64,30,40,66,37,28,2,5,7,-11,6,3,18,26,1,0,0,0,104,368,1,2,0,506,0,27,88,12,20,32,11,8,8,36,73,3,0,1,0,105,243,1,3,0,529,0,0,4,1,0
Mikko Lehtonen,1369, ,FIN,23,196,75,3,0,False,False,False,False,False,600000,,0,100,0,0,64,40,79,70,73,68,61,40,59,63,57,68,65,50,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Maslonka,1370, ,SVK,24,240,78,4,0,False,False,False,False,False,600000,,0,100,0,0,75,40,62,50,95,65,50,40,50,50,50,61,59,50,5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Ganzak,1371, ,USA,26,200,71,4,0,False,False,False,False,False,600000,,0,100,0,0,66,40,89,50,75,65,50,40,50,50,50,62,61,50,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Love,1372, ,CAN,26,200,72,4,0,False,False,False,False,False,600000,,0,100,0,0,66,79,43,51,75,66,51,40,51,51,52,67,71,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises Gutierrez,1373, ,USA,24,227,76,3,0,False,False,False,False,False,600000,,0,100,0,0,79,40,64,50,88,63,50,40,50,50,46,65,59,50,65,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Morten Madsen,1374, ,DEN,24,185,74,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,78,63,65,64,56,47,57,55,51,62,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Davis,1375, ,CAN,24,190,73,1,0,False,False,False,False,False,600000,,0,100,0,0,61,40,83,58,70,66,54,46,53,54,50,59,59,50,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Gerbe,1376,Sabres,USA,23,160,66,1,3,True,False,False,False,False,850000,,0,100,0,0,65,43,67,77,40,74,65,47,62,61,56,61,60,50,40,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,2,4,6,0,2,0,5,10,1,0,0,1,54,135,0,0,0,89,0,0,2,1,0
Nathan Smith,1377, ,CAN,29,190,74,1,0,False,False,False,False,False,600000,,0,100,0,0,61,40,70,61,70,68,55,65,56,56,54,72,64,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ned Lukacevic,1378, ,SER,24,200,72,2,0,False,False,False,False,False,600000,,0,100,0,0,66,40,82,52,75,63,52,40,52,52,50,65,59,50,20,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Clark,1379, ,CAN,29,203,74,2,0,False,False,False,False,False,600000,,0,100,0,0,67,40,43,52,76,61,52,40,53,50,47,65,64,50,45,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil Petruic,1380, ,CAN,28,200,73,4,0,False,False,False,False,False,600000,,0,100,0,0,66,43,70,52,75,66,52,40,53,51,53,63,63,50,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicholas Drazenovic,1381, ,CAN,24,182,73,1,0,False,False,False,False,False,600000,,0,100,0,0,57,40,78,65,62,64,57,50,57,56,52,59,59,50,80,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Dodge,1382, ,CAN,24,175,70,3,0,False,False,False,False,False,600000,,0,100,0,0,53,40,81,67,55,66,57,50,58,56,49,59,59,50,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Holden,1383,Panthers,CAN,23,195,75,4,3,False,False,False,False,False,941667,,1,100,0,0,67,40,74,60,72,66,55,40,57,55,61,60,58,51,30,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,58,8,17,25,3,36,22,55,23,7,0,0,1,3,4,0,0,0,446,0,0,0,2,2
Nick Johnson,1384, ,CAN,25,197,74,3,0,False,False,False,False,False,600000,,0,100,0,0,64,40,74,64,73,63,58,40,58,59,57,62,60,50,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick Spaling,1385, ,CAN,22,183,73,1,0,False,False,False,False,False,600000,,0,100,0,0,57,40,82,65,63,68,57,50,57,56,53,61,58,50,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nick St. Pierre,1386, ,CAN,25,180,72,2,0,False,False,False,False,False,600000,,0,100,0,0,56,40,68,56,60,63,51,40,52,50,50,60,60,50,1,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicklas Bergfors,1387,Canucks,SWE,24,195,71,2,3,True,False,False,False,False,800000,,0,100,0,2,51,40,89,74,72,82,72,50,72,72,59,53,56,89,99,66,82,65,2,12,14,-2,13,3,18,55,0,0,0,0,22,55,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
Nicolas Blanchard,1388, ,CAN,23,188,75,1,0,False,False,False,False,False,600000,,0,100,0,0,60,61,45,62,68,68,55,40,55,56,48,63,68,50,60,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas Deschamps,1389, ,CAN,21,186,74,2,0,True,False,False,False,False,600000,,0,100,0,0,59,40,77,79,66,64,59,40,59,59,46,58,56,50,25,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nigel Williams,1390, ,CAN,23,226,76,4,0,False,False,False,False,False,600000,,0,100,0,0,79,40,79,50,88,70,54,40,55,54,51,60,58,50,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikita Filatov,1391, ,RUS,20,172,72,2,0,True,False,False,False,False,600000,,0,100,0,0,52,40,88,82,52,75,76,40,68,68,54,60,64,50,1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nikolai Lemtyugov,1392, ,RUS,25,176,72,3,0,False,False,False,False,False,600000,,0,100,0,0,54,40,75,73,56,64,61,40,62,58,50,62,60,50,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noah Babin,1393, ,USA,27,185,72,4,0,False,False,False,False,False,600000,,0,100,0,0,58,40,79,55,65,65,51,40,52,50,52,63,62,50,40,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nolan Baumgartner,1394,Lightning,CAN,35,200,73,4,2,False,False,False,False,False,525000,,1,100,0,0,80,50,80,61,75,74,68,40,63,59,55,84,86,61,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,197,15,44,59,-6,127,86,168,100,9,1,0,1,5,7,0,0,0,1575,0,0,1,4,0
Nolan Yonkman,1395, ,CAN,30,247,79,4,0,False,False,False,False,False,600000,,0,100,0,0,82,49,68,55,98,72,52,40,53,52,54,73,65,50,25,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Labelle,1396, ,CAN,25,190,72,3,0,False,False,False,False,False,600000,,0,100,0,0,61,40,47,60,70,63,55,40,57,52,47,66,60,50,30,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Latendresse,1397, ,CAN,24,195,71,1,0,False,False,False,False,False,600000,,0,100,0,0,63,40,83,78,72,66,60,43,66,52,50,63,59,50,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier Magnan,1398, ,CAN,25,200,74,4,0,False,False,False,False,False,600000,,0,100,0,0,66,43,72,52,75,65,52,40,52,52,54,64,65,50,65,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oren Eizenman,1399, ,CAN,26,180,72,1,0,False,False,False,False,False,600000,,0,100,0,0,56,40,84,60,60,63,54,41,54,54,47,63,61,50,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oscar Moller,1400,Kings,SWE,21,180,71,2,2,True,False,False,False,False,815000,,0,100,0,2,73,40,86,79,60,79,65,59,67,64,59,66,64,62,30,64,23,25,1,5,6,-1,14,0,17,27,0,0,0,0,7,19,0,0,0,276,0,37,125,15,20,35,12,18,9,36,107,3,0,3,0,118,208,0,0,0,532,1,0,0,7,1
Oskars Bartulis,1401,Ducks,LAT,24,184,73,4,3,True,False,False,False,False,550000,,2,100,0,0,58,43,80,57,64,70,52,40,53,52,54,65,61,56,30,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,35,5,14,19,11,35,58,67,26,3,0,1,0,2,8,0,0,0,1100,0,0,0,7,2
P.J. Atherton,1402, ,CAN,28,205,74,4,0,False,False,False,False,False,600000,,0,100,0,0,68,40,74,52,77,66,53,43,53,52,77,67,63,50,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.J. Fenton,1403, ,USA,25,185,72,1,0,False,False,False,False,False,600000,,0,100,0,0,58,40,76,60,65,63,54,47,54,54,52,60,60,50,40,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal Morency,1404, ,CAN,29,196,71,3,0,False,False,False,False,False,600000,,0,100,0,0,64,67,37,53,73,63,51,40,51,51,50,71,74,50,50,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pascal Rheaume,1405, ,CAN,37,220,73,1,0,False,False,False,False,False,600000,,0,100,0,0,76,40,74,53,85,68,58,47,59,58,51,70,70,50,30,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pat Dwyer,1406, ,USA,27,185,71,3,0,False,False,False,False,False,600000,,0,100,0,0,58,40,80,70,65,66,60,41,59,62,67,65,62,50,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Bordeleau,1407, ,CAN,25,220,78,2,0,False,False,False,False,False,600000,,0,100,0,0,76,40,39,50,85,63,53,40,55,50,46,62,60,50,55,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Davis,1408, ,USA,24,188,74,1,0,True,False,False,False,False,600000,,0,100,0,0,70,40,79,64,68,63,60,49,58,59,53,64,62,50,35,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Maroon,1409, ,USA,23,225,76,2,0,False,False,False,False,False,600000,,0,100,0,0,78,43,74,62,87,66,60,40,60,61,50,60,58,50,50,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick McNeill,1410, ,CAN,24,195,72,4,0,False,False,False,False,False,600000,,0,100,0,0,63,40,81,61,72,66,56,40,57,53,58,63,59,50,45,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Traverse,1411, ,CAN,36,207,76,4,0,False,False,False,False,False,600000,,0,100,0,0,69,40,87,62,78,72,58,40,61,54,52,81,71,50,15,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrick Wellar,1412, ,CAN,27,210,75,4,0,False,False,False,False,False,600000,,0,100,0,0,71,40,54,50,80,65,52,40,52,52,50,71,67,50,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Patrik Berglund,1413,Devils,SWE,22,187,76,1,2,True,False,False,False,False,900000,,0,100,0,2,74,40,83,81,82,84,73,67,73,72,63,64,62,31,30,69,82,157,14,30,44,-16,45,5,61,104,6,0,1,1,497,1155,0,3,0,1245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
Patrik Hersley,1414, ,SWE,24,205,75,4,0,True,False,False,False,False,600000,,0,100,0,0,68,40,81,50,77,65,50,40,50,50,50,60,59,50,80,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul Albers,1415, ,CAN,25,188,73,4,0,False,False,False,False,False,600000,,0,100,0,0,60,40,75,56,68,66,52,40,52,52,53,68,61,50,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
