Number,Team,Transaction
10505,16,[2011-01-29 18:41] - Olli Jokinen has been selected as assistant.                                                               
10506,5,[2011-01-29 18:45] - From Flames to Kings : Jean-Francois Jacques (64)- Nate Thompson (65)- Kenny Ryan (P).                     
10507,14,[2011-01-29 18:45] - From Flames to Kings : Jean-Francois Jacques (64)- Nate Thompson (65)- Kenny Ryan (P).                     
10508,14,[2011-01-29 18:45] - From Kings to Flames : Jason Arnott (74)- Y:2011-RND:4-PHL- Y:2011-RND:6-BUF- Y:2012-RND:3-DAL.            
10509,5,[2011-01-29 18:45] - From Kings to Flames : Jason Arnott (74)- Y:2011-RND:4-PHL- Y:2011-RND:6-BUF- Y:2012-RND:3-DAL.            
10510,13,[2011-02-02 23:36] - Mike Modano has been selected as captain.                                                                  
10511,13,[2011-02-02 23:36] - Alexander Ovechkin has been selected as assistant.                                                         
10512,13,[2011-02-02 23:36] - Mark Recchi has been selected as assistant.                                                                
10513,7,[2011-02-02 23:42] - From Blackhawks to Canucks : Anders Eriksson (67)- Kory Nagy (P).                                          
10514,29,[2011-02-02 23:42] - From Blackhawks to Canucks : Anders Eriksson (67)- Kory Nagy (P).                                          
10515,29,[2011-02-02 23:42] - From Canucks to Blackhawks : Y:2011-RND:6-DET- Y:2012-RND:7-VAN.                                           
10516,7,[2011-02-02 23:42] - From Canucks to Blackhawks : Y:2011-RND:6-DET- Y:2012-RND:7-VAN.                                           
10517,8,[2011-02-02 23:47] - Andreas Engqvist was added to Avalanche.                                                                   
10518,30,[2011-02-02 23:49] - Brodie Dupont was added to Capitals.                                                                       
10519,30,[2011-02-04 21:30] - Brodie Dupont was released by Capitals for 0-00 kr                                                         
10520,13,[2011-02-04 21:35] - Lee Sweatt was added to Panthers.                                                                          
10521,7,[2011-02-05 23:08] - Blackhawks show interest in Mathieu Schneider from waiver.                                                 
10522,7,[2011-02-07 21:08] - Blackhawks claimed Mathieu Schneider from waiver from Islanders for 100.000-00 kr.                         
10523,24,[2011-02-09 21:06] - New Record for Team Most Goals (9) in 1 Game for Penguins!                                                 
10524,24,[2011-02-09 21:06] - New Record for Team Most Assists (18) in 1 Game for Penguins!                                              
10525,24,[2011-02-09 21:06] - New Record for Team Most Points (27) in 1 Game for Penguins!                                               
10526,20,[2011-02-09 21:13] - Keith Aulie has been deleted from Rangers.                                                                 
10527,20,[2011-02-09 21:14] - Keith Aulie was added to Rangers.                                                                          
10528,5,[2011-02-09 21:16] - From Flames to Senators : Y:2011-RND:6-BUF.                                                                
10529,21,[2011-02-09 21:16] - From Flames to Senators : Y:2011-RND:6-BUF.                                                                
10530,21,[2011-02-09 21:16] - From Senators to Flames : Zenon Konopka (63).                                                              
10531,5,[2011-02-09 21:16] - From Senators to Flames : Zenon Konopka (63).                                                              
10532,7,(P)- Y:2011-RND:4-CHI- Y:2011-RND:6-LAK.                                                                                        
10533,7,[2011-02-09 21:17] - From Blackhawks to Canucks : Kyle Quincey (71)- Anthony Stewart (68)- Tony Dehart (P)- Nick Mattson        
10534,29,(P)- Y:2011-RND:4-CHI- Y:2011-RND:6-LAK.                                                                                        
10535,29,[2011-02-09 21:17] - From Blackhawks to Canucks : Kyle Quincey (71)- Anthony Stewart (68)- Tony Dehart (P)- Nick Mattson        
10536,29,[2011-02-09 21:17] - From Canucks to Blackhawks : Andrew Ladd (71)- Blair Betts (66).                                           
10537,7,[2011-02-09 21:17] - From Canucks to Blackhawks : Andrew Ladd (71)- Blair Betts (66).                                           
10538,20,[2011-02-11 21:07] - Rangers show interest in Anders Eriksson from waiver.                                                      
10539,18,[2011-02-11 21:07] - Devils show interest in Ty Conklin from waiver.                                                            
10540,7,[2011-02-11 21:07] - Blackhawks show interest in Troy Bodie from waiver.                                                        
10541,7,[2011-02-11 21:12] - Blackhawks claimed Troy Bodie from waiver from Penguins for 100.000-00 kr.                                 
10542,18,[2011-02-11 21:12] - Devils claimed Ty Conklin from waiver from Penguins for 100.000-00 kr.                                     
10543,20,[2011-02-11 21:12] - Rangers claimed Anders Eriksson from waiver from Canucks for 100.000-00 kr.                                
10544,27,[2011-02-11 21:24] - Brodie Dupont was added to Lightning.                                                                      
10545,19,[2011-02-13 00:07] - Peter Forsberg was added to Islanders.                                                                     
10546,29,[2011-02-13 00:13] - From Canucks to Thrashers : Todd Bertuzzi (69)- Teigan Zahn (P)- Y:2011-RND:2-VAN- Y:2011-RND:4-CHI.       
10547,2,[2011-02-13 00:13] - From Canucks to Thrashers : Todd Bertuzzi (69)- Teigan Zahn (P)- Y:2011-RND:2-VAN- Y:2011-RND:4-CHI.       
10548,2,[2011-02-13 00:13] - From Thrashers to Canucks : Brad Boyes (72)- Y:2011-RND:3-DET- Y:2012-RND:6-ATL- Y:2012-RND:7-ATL.         
10549,29,[2011-02-13 00:13] - From Thrashers to Canucks : Brad Boyes (72)- Y:2011-RND:3-DET- Y:2012-RND:6-ATL- Y:2012-RND:7-ATL.         
10550,29,[2011-02-13 02:13] - From Canucks to Thrashers : Y:2011-RND:1-VAN.                                                              
10551,2,[2011-02-13 02:13] - From Canucks to Thrashers : Y:2011-RND:1-VAN.                                                              
10552,2,[2011-02-13 02:13] - From Thrashers to Canucks : Y:2011-RND:2-VAN.                                                              
10553,29,[2011-02-13 02:13] - From Thrashers to Canucks : Y:2011-RND:2-VAN.                                                              
10554,2,[2011-02-14 22:17] - Shea Weber has been selected as captain.                                                                   
10555,2,[2011-02-14 22:17] - Brad Boyes has been selected as assistant.                                                                 
10556,24,[2011-02-14 22:20] - New Record for Team Most Shots Blocked (19) in 1 Game for Penguins!                                        
10557,20,[2011-02-16 22:22] - New Record for Team Most Shots (50) in 1 Game for Rangers!                                                 
10558,13,[2011-02-16 22:26] - From Panthers to Predators : Tyler Kennedy (66)- Y:2011-RND:3-FLA.                                         
10559,17,[2011-02-16 22:26] - From Panthers to Predators : Tyler Kennedy (66)- Y:2011-RND:3-FLA.                                         
10560,17,[2011-02-16 22:26] - From Predators to Panthers : Peter Mueller (68)- Y:2011-RND:2-NSH.                                         
10561,13,[2011-02-16 22:26] - From Predators to Panthers : Peter Mueller (68)- Y:2011-RND:2-NSH.                                         
10562,5,[2011-02-16 22:28] - From Flames to Thrashers : Y:2011-RND:7-CGY- Y:2012-RND:4-DET.                                             
10563,2,[2011-02-16 22:28] - From Flames to Thrashers : Y:2011-RND:7-CGY- Y:2012-RND:4-DET.                                             
10564,2,[2011-02-16 22:28] - From Thrashers to Flames : Chris Osgood (69).                                                              
10565,5,[2011-02-16 22:28] - From Thrashers to Flames : Chris Osgood (69).                                                              
10566,29,[2011-02-16 22:28] - From Canucks to Senators : Petr Prucha (65).                                                               
10567,21,[2011-02-16 22:28] - From Canucks to Senators : Petr Prucha (65).                                                               
10568,18,[2011-02-16 22:29] - From Devils to Thrashers : Mike Brodeur (63).                                                              
10569,2,[2011-02-16 22:29] - From Devils to Thrashers : Mike Brodeur (63).                                                              
10570,18,[2011-02-16 22:29] - From Devils to Senators : Shean Donovan (65).                                                              
10571,21,[2011-02-16 22:29] - From Devils to Senators : Shean Donovan (65).                                                              
10572,29,[2011-02-21 20:18] - From Canucks to Hurricanes : Sami Salo (73)- Matt Rust (P)- Y:2011-RND:7-VAN.                              
10573,6,[2011-02-21 20:18] - From Canucks to Hurricanes : Sami Salo (73)- Matt Rust (P)- Y:2011-RND:7-VAN.                              
10574,6,[2011-02-21 20:18] - From Hurricanes to Canucks : Erik Cole (71)- Y:2011-RND:6-ATL.                                             
10575,29,[2011-02-21 20:18] - From Hurricanes to Canucks : Erik Cole (71)- Y:2011-RND:6-ATL.                                             
10576,29,[2011-02-21 20:19] - From Canucks to Rangers : Y:2011-RND:2-VAN.                                                                
10577,20,[2011-02-21 20:19] - From Canucks to Rangers : Y:2011-RND:2-VAN.                                                                
10578,20,[2011-02-21 20:19] - From Rangers to Canucks : Alexander Frolov (71).                                                           
10579,29,[2011-02-21 20:19] - From Rangers to Canucks : Alexander Frolov (71).                                                           
10580,29,[2011-02-21 20:22] - From Canucks to Predators : Anthony Stewart (68)- Kyle Quincey (71)- Y:2012-RND:6-VAN.                     
10581,17,[2011-02-21 20:22] - From Canucks to Predators : Anthony Stewart (68)- Kyle Quincey (71)- Y:2012-RND:6-VAN.                     
10582,17,[2011-02-21 20:22] - From Predators to Canucks : Rostislav Klesla (72)- Y:2011-RND:3-FLA- Y:2011-RND:5-NSH.                     
10583,29,[2011-02-21 20:22] - From Predators to Canucks : Rostislav Klesla (72)- Y:2011-RND:3-FLA- Y:2011-RND:5-NSH.                     
10584,24,[2011-02-21 20:23] - From Penguins to Flyers : Y:2011-RND:3-EDM.                                                                
10585,22,[2011-02-21 20:23] - From Penguins to Flyers : Y:2011-RND:3-EDM.                                                                
10586,22,[2011-02-21 20:23] - From Flyers to Penguins : Radek Martinek (69).                                                             
10587,24,[2011-02-21 20:23] - From Flyers to Penguins : Radek Martinek (69).                                                             
10588,13,[2011-02-21 20:27] - Alexander Ovechkin has been selected as assistant.                                                         
10589,7,[2011-02-23 21:19] - From Blackhawks to Thrashers : Alexander Burmistrov (P)- Linus Omark (P).                                  
10590,2,[2011-02-23 21:19] - From Blackhawks to Thrashers : Alexander Burmistrov (P)- Linus Omark (P).                                  
10591,2,[2011-02-23 21:19] - From Thrashers to Blackhawks : Erik Gudbranson (P)- Y:2011-RND:1-VAN.                                      
10592,7,[2011-02-23 21:19] - From Thrashers to Blackhawks : Erik Gudbranson (P)- Y:2011-RND:1-VAN.                                      
10593,7,[2011-02-23 21:19] - From Blackhawks to Red Wings : Mathieu Schneider (70).                                                     
10594,11,[2011-02-23 21:19] - From Blackhawks to Red Wings : Mathieu Schneider (70).                                                     
10595,11,[2011-02-23 21:19] - From Red Wings to Blackhawks : Gabriel Bourque (P).                                                        
10596,7,[2011-02-23 21:19] - From Red Wings to Blackhawks : Gabriel Bourque (P).                                                        
10597,13,[2011-02-23 21:20] - From Panthers to Predators : 630.000 kr.                                                                   
10598,17,[2011-02-23 21:20] - From Panthers to Predators : 630.000 kr.                                                                   
10599,17,[2011-02-23 21:20] - From Predators to Panthers : David Hale (66).                                                              
10600,13,[2011-02-23 21:20] - From Predators to Panthers : David Hale (66).                                                              
10601,1,[2011-02-23 21:21] - From Ducks to Flyers : James Neal (72).                                                                    
10602,22,[2011-02-23 21:21] - From Ducks to Flyers : James Neal (72).                                                                    
10603,22,[2011-02-23 21:21] - From Flyers to Ducks : Cam Fowler (P).                                                                     
10604,1,[2011-02-23 21:21] - From Flyers to Ducks : Cam Fowler (P).                                                                     
10605,26,[2011-02-25 21:39] - Nicklas Lidstrom has been selected as captain.                                                             
10606,2,[2011-02-25 21:47] - From Thrashers to Flyers : Martin Hanzal (69).                                                             
10607,22,[2011-02-25 21:47] - From Thrashers to Flyers : Martin Hanzal (69).                                                             
10608,22,[2011-02-25 21:47] - From Flyers to Thrashers : Wayne Simmonds (69).                                                            
10609,2,[2011-02-25 21:47] - From Flyers to Thrashers : Wayne Simmonds (69).                                                            
10610,21,[2011-02-25 21:48] - From Senators to Flyers : Zbynek Michalek (72).                                                            
10611,22,[2011-02-25 21:48] - From Senators to Flyers : Zbynek Michalek (72).                                                            
10612,22,[2011-02-25 21:48] - From Flyers to Senators : Chris Campoli (68)- Y:2011-RND:1-PHL.                                            
10613,21,[2011-02-25 21:48] - From Flyers to Senators : Chris Campoli (68)- Y:2011-RND:1-PHL.                                            
10614,18,[2011-02-25 21:48] - From Devils to Flyers : Nigel Dawes (67).                                                                  
10615,22,[2011-02-25 21:48] - From Devils to Flyers : Nigel Dawes (67).                                                                  
10616,22,[2011-02-25 21:48] - From Flyers to Devils : Radko Gudas (P).                                                                   
10617,18,[2011-02-25 21:48] - From Flyers to Devils : Radko Gudas (P).                                                                   
10618,19,[2011-02-25 21:49] - From Islanders to Panthers : Jon Sim (68).                                                                 
10619,13,[2011-02-25 21:49] - From Islanders to Panthers : Jon Sim (68).                                                                 
10620,13,[2011-02-25 21:49] - From Panthers to Islanders : Y:2012-RND:7-FLA.                                                             
10621,19,[2011-02-25 21:49] - From Panthers to Islanders : Y:2012-RND:7-FLA.                                                             
10622,13,[2011-02-25 21:50] - From Panthers to Flames : Y:2011-RND:2-FLA.                                                                
10623,5,[2011-02-25 21:50] - From Panthers to Flames : Y:2011-RND:2-FLA.                                                                
10624,5,[2011-02-25 21:50] - From Flames to Panthers : Matt Cooke (71).                                                                 
10625,13,[2011-02-25 21:50] - From Flames to Panthers : Matt Cooke (71).                                                                 
10626,14,[2011-02-25 21:50] - From Kings to Flames : Chris Clark (68).                                                                   
10627,5,[2011-02-25 21:50] - From Kings to Flames : Chris Clark (68).                                                                   
10628,5,[2011-02-25 21:50] - From Flames to Kings : Patrick Lalime (67)- Y:2011-RND:5-CGY.                                              
10629,14,[2011-02-25 21:50] - From Flames to Kings : Patrick Lalime (67)- Y:2011-RND:5-CGY.                                              
10630,13,[2011-02-25 21:52] - From Panthers to Kings : Colin Fraser (66)- Keaton Ellerby (P)- Y:2012-RND:2-FLA.                          
10631,14,[2011-02-25 21:52] - From Panthers to Kings : Colin Fraser (66)- Keaton Ellerby (P)- Y:2012-RND:2-FLA.                          
10632,14,[2011-02-25 21:52] - From Kings to Panthers : Nate Thompson (65)- Teddy Purcell (65)- Y:2011-RND:4-LAK.                         
10633,13,[2011-02-25 21:52] - From Kings to Panthers : Nate Thompson (65)- Teddy Purcell (65)- Y:2011-RND:4-LAK.                         
10634,5,[2011-02-27 16:33] - Flames show interest in Jon Sim from waiver.                                                               
10635,18,[2011-02-27 16:34] - Devils show interest in Ben Guite from waiver.                                                             
10636,5,[2011-02-27 16:34] - Flames show interest in Krys Barch from waiver.                                                            
10637,26,[2011-02-27 16:35] - From Sharks to Stars : Travis Moen (67).                                                                   
10638,10,[2011-02-27 16:35] - From Sharks to Stars : Travis Moen (67).                                                                   
10639,10,[2011-02-27 16:35] - From Stars to Sharks : John Mitchell (67).                                                                 
10640,26,[2011-02-27 16:35] - From Stars to Sharks : John Mitchell (67).                                                                 
10641,6,[2011-02-27 16:35] - From Hurricanes to Rangers : Karlis Skrastins (68)- Y:2011-RND:4-NYR.                                      
10642,20,[2011-02-27 16:35] - From Hurricanes to Rangers : Karlis Skrastins (68)- Y:2011-RND:4-NYR.                                      
10643,20,[2011-02-27 16:35] - From Rangers to Hurricanes : Adam Hall (65)- Y:2011-RND:3-CAR- Y:2011-RND:6-CAR.                           
10644,6,[2011-02-27 16:35] - From Rangers to Hurricanes : Adam Hall (65)- Y:2011-RND:3-CAR- Y:2011-RND:6-CAR.                           
10645,14,[2011-02-27 16:37] - From Kings to Blackhawks : Tom Wandell (59)- Nick Palmieri (P)- Y:2011-RND:3-LAK- Y:2012-RND:3-LAK.        
10646,7,[2011-02-27 16:37] - From Kings to Blackhawks : Tom Wandell (59)- Nick Palmieri (P)- Y:2011-RND:3-LAK- Y:2012-RND:3-LAK.        
10647,7,Y:2011-RND:6-SJS.                                                                                                               
10648,7,[2011-02-27 16:37] - From Blackhawks to Kings : Blair Betts (66)- Jordan Hendry (63)- Adam Comrie (P)- Y:2011-RND:2-LAK-        
10649,14,Y:2011-RND:6-SJS.                                                                                                               
10650,14,[2011-02-27 16:37] - From Blackhawks to Kings : Blair Betts (66)- Jordan Hendry (63)- Adam Comrie (P)- Y:2011-RND:2-LAK-        
10651,16,[2011-02-27 16:37] - From Canadiens to Red Wings : Nikolai Zherdev (70).                                                        
10652,11,[2011-02-27 16:37] - From Canadiens to Red Wings : Nikolai Zherdev (70).                                                        
10653,11,[2011-02-27 16:37] - From Red Wings to Canadiens : Radim Vrbata (68).                                                           
10654,16,[2011-02-27 16:37] - From Red Wings to Canadiens : Radim Vrbata (68).                                                           
10655,20,ND:2-VAN- Y:2012-RND:3-NYR- Y:2013-RND:5-NYR.                                                                                   
10656,20,[2011-02-27 16:38] - From Rangers to Predators : David Legwand (71)- Alexander Steen (71)- Michael Grabner (59)- Y:2011-R       
10657,17,ND:2-VAN- Y:2012-RND:3-NYR- Y:2013-RND:5-NYR.                                                                                   
10658,17,[2011-02-27 16:38] - From Rangers to Predators : David Legwand (71)- Alexander Steen (71)- Michael Grabner (59)- Y:2011-R       
10659,17,[2011-02-27 16:38] - From Predators to Rangers : Brad Richards (78)- Mike Comrie (68).                                          
10660,20,[2011-02-27 16:38] - From Predators to Rangers : Brad Richards (78)- Mike Comrie (68).                                          
10661,1,[2011-02-27 16:40] - From Ducks to Sabres : Mark Giordano (74)- Y:2011-RND:2-OTT.                                               
10662,4,[2011-02-27 16:40] - From Ducks to Sabres : Mark Giordano (74)- Y:2011-RND:2-OTT.                                               
10663,4,[2011-02-27 16:40] - From Sabres to Ducks : Ondrej Pavelec (72)- Roman Josi (P)- Y:2012-RND:3-BUF.                              
10664,1,[2011-02-27 16:40] - From Sabres to Ducks : Ondrej Pavelec (72)- Roman Josi (P)- Y:2012-RND:3-BUF.                              
10665,29,[2011-02-27 16:41] - From Canucks to Stars : Boris Valabik (66)- Chad Larose (69)- Y:2011-RND:3-DET- Y:2012-RND:2-VAN.          
10666,10,[2011-02-27 16:41] - From Canucks to Stars : Boris Valabik (66)- Chad Larose (69)- Y:2011-RND:3-DET- Y:2012-RND:2-VAN.          
10667,10,[2011-02-27 16:41] - From Stars to Canucks : Matt Cullen (72)- Y:2011-RND:6-DAL.                                                
10668,29,[2011-02-27 16:41] - From Stars to Canucks : Matt Cullen (72)- Y:2011-RND:6-DAL.                                                
10669,29,[2011-02-27 16:42] - From Canucks to Canadiens : Paul Ranger (70)- Tyler Shattock (P).                                          
10670,16,[2011-02-27 16:42] - From Canucks to Canadiens : Paul Ranger (70)- Tyler Shattock (P).                                          
10671,16,[2011-02-27 16:42] - From Canadiens to Canucks : Sean ODonnell (72)- Y:2011-RND:7-EDM- Y:2011-RND:7-MTL.                        
10672,29,[2011-02-27 16:42] - From Canadiens to Canucks : Sean ODonnell (72)- Y:2011-RND:7-EDM- Y:2011-RND:7-MTL.                        
10673,10,[2011-02-27 16:43] - From Stars to Canadiens : David Perron (67)- Patrick Eaves (67)- Joe Basaraba (P).                         
10674,16,[2011-02-27 16:43] - From Stars to Canadiens : David Perron (67)- Patrick Eaves (67)- Joe Basaraba (P).                         
10675,16,[2011-02-27 16:43] - From Canadiens to Stars : Josh Gorges (69)- Matt Moulson (69).                                             
10676,10,[2011-02-27 16:43] - From Canadiens to Stars : Josh Gorges (69)- Matt Moulson (69).                                             
10677,20,[2011-02-27 20:50] - From Rangers to Stars : Y:2011-RND:4-NYR.                                                                  
10678,10,[2011-02-27 20:50] - From Rangers to Stars : Y:2011-RND:4-NYR.                                                                  
10679,10,[2011-02-27 20:50] - From Stars to Rangers : Niclas Wallin (70).                                                                
10680,20,[2011-02-27 20:50] - From Stars to Rangers : Niclas Wallin (70).                                                                
10681,16,[2011-02-27 20:51] - From Canadiens to Devils : Derek Dorsett (65).                                                             
10682,18,[2011-02-27 20:51] - From Canadiens to Devils : Derek Dorsett (65).                                                             
10683,18,[2011-02-27 20:51] - From Devils to Canadiens : Y:2012-RND:5-NJD.                                                               
10684,16,[2011-02-27 20:51] - From Devils to Canadiens : Y:2012-RND:5-NJD.                                                               
10685,11,[2011-02-27 20:53] - From Red Wings to Devils : Ruslan Fedotenko (68).                                                          
10686,18,[2011-02-27 20:53] - From Red Wings to Devils : Ruslan Fedotenko (68).                                                          
10687,18,[2011-02-27 20:53] - From Devils to Red Wings : Stéphane Veilleux (66).                                                         
10688,11,[2011-02-27 20:53] - From Devils to Red Wings : Stéphane Veilleux (66).                                                         
10689,24,[2011-02-27 20:55] - From Penguins to Canadiens : Mats Zuccarello-Aasen (57)- Michael Sauer (60).                               
10690,16,[2011-02-27 20:55] - From Penguins to Canadiens : Mats Zuccarello-Aasen (57)- Michael Sauer (60).                               
10691,16,[2011-02-27 20:55] - From Canadiens to Penguins : Ron Hainsey (70)- Y:2011-RND:5-MTL.                                           
10692,24,[2011-02-27 20:55] - From Canadiens to Penguins : Ron Hainsey (70)- Y:2011-RND:5-MTL.                                           
10693,27,[2011-02-27 21:11] - From Lightning to Sabres : Dany Sabourin (63).                                                             
10694,4,[2011-02-27 21:11] - From Lightning to Sabres : Dany Sabourin (63).                                                             
10695,4,[2011-02-27 21:11] - From Sabres to Lightning : Y:2011-RND:4-TBL.                                                               
10696,27,[2011-02-27 21:11] - From Sabres to Lightning : Y:2011-RND:4-TBL.                                                               
10697,24,[2011-02-27 21:44] - From Penguins to Red Wings : Mike Komisarek (72).                                                          
10698,11,[2011-02-27 21:44] - From Penguins to Red Wings : Mike Komisarek (72).                                                          
10699,11,[2011-02-27 21:44] - From Red Wings to Penguins : Matt Halischuk (P).                                                           
10700,24,[2011-02-27 21:44] - From Red Wings to Penguins : Matt Halischuk (P).                                                           
10701,24,[2011-02-27 22:46] - From Penguins to Maple Leafs : Scottie Upshall (70)- Zach Hamill (P)- Y:2011-RND:2-EDM.                    
10702,28,[2011-02-27 22:46] - From Penguins to Maple Leafs : Scottie Upshall (70)- Zach Hamill (P)- Y:2011-RND:2-EDM.                    
10703,8,[2011-02-27 23:52] - From Avalanche to Blue Jackets : Daymond Langkow (71)- Tyler Cuma (P).                                     
10704,9,[2011-02-27 23:52] - From Avalanche to Blue Jackets : Daymond Langkow (71)- Tyler Cuma (P).                                     
10705,9,[2011-02-27 23:52] - From Blue Jackets to Avalanche : Scott Gomez (75).                                                         
10706,8,[2011-02-27 23:52] - From Blue Jackets to Avalanche : Scott Gomez (75).                                                         
10707,7,[2011-02-28 03:23] - From Blackhawks to Rangers : Peter MacArthur (P)- Y:2011-RND:7-ANH.                                        
10708,20,[2011-02-28 03:23] - From Blackhawks to Rangers : Peter MacArthur (P)- Y:2011-RND:7-ANH.                                        
10709,20,[2011-02-28 03:23] - From Rangers to Blackhawks : Anders Eriksson (67)- Y:2013-RND:6-NYR.                                       
10710,7,[2011-02-28 03:23] - From Rangers to Blackhawks : Anders Eriksson (67)- Y:2013-RND:6-NYR.                                       
10711,30,[2011-02-28 03:25] - From Capitals to Kings : Dominic Moore (68)- Stanislav Galiev (P)- Y:2013-RND:1-WSH.                       
10712,14,[2011-02-28 03:25] - From Capitals to Kings : Dominic Moore (68)- Stanislav Galiev (P)- Y:2013-RND:1-WSH.                       
10713,14,011-RND:6-SJS.                                                                                                                  
10714,14,[2011-02-28 03:25] - From Kings to Capitals : Brad Stuart (74)- Y:2013-RND:3-LAK- Y:2012-RND:3-CHI- Y:2011-RND:5-CGY- Y:2       
10715,30,011-RND:6-SJS.                                                                                                                  
10716,30,[2011-02-28 03:25] - From Kings to Capitals : Brad Stuart (74)- Y:2013-RND:3-LAK- Y:2012-RND:3-CHI- Y:2011-RND:5-CGY- Y:2       
10717,30,[2011-02-28 03:26] - From Capitals to Ducks : Antti Miettinen (71).                                                             
10718,1,[2011-02-28 03:26] - From Capitals to Ducks : Antti Miettinen (71).                                                             
10719,1,[2011-02-28 03:26] - From Ducks to Capitals : Eric Wellwood (P)- Patrick Wey (P)- Y:2012-RND:3-NYI.                             
10720,30,[2011-02-28 03:26] - From Ducks to Capitals : Eric Wellwood (P)- Patrick Wey (P)- Y:2012-RND:3-NYI.                             
10721,30,[2011-02-28 03:27] - From Capitals to Thrashers : Matt Smaby (68)- Marcus Johansson (P)- Braden Holtby (P).                     
10722,2,[2011-02-28 03:27] - From Capitals to Thrashers : Matt Smaby (68)- Marcus Johansson (P)- Braden Holtby (P).                     
10723,2,[2011-02-28 03:27] - From Thrashers to Capitals : Dustin Penner (73)- Y:2011-RND:4-CHI.                                         
10724,30,[2011-02-28 03:27] - From Thrashers to Capitals : Dustin Penner (73)- Y:2011-RND:4-CHI.                                         
10725,14,[2011-02-28 03:27] - Kings show interest in Craig Rivet from waiver.                                                            
10726,24,[2011-02-28 03:58] - From Penguins to Islanders : John Scott (62).                                                              
10727,19,[2011-02-28 03:58] - From Penguins to Islanders : John Scott (62).                                                              
10728,19,[2011-02-28 03:58] - From Islanders to Penguins : Y:2011-RND:7-DET.                                                             
10729,24,[2011-02-28 03:58] - From Islanders to Penguins : Y:2011-RND:7-DET.                                                             
10730,28,[2011-02-28 20:22] - From Maple Leafs to Red Wings : Robyn Regehr (73).                                                         
10731,11,[2011-02-28 20:22] - From Maple Leafs to Red Wings : Robyn Regehr (73).                                                         
10732,11,[2011-02-28 20:22] - From Red Wings to Maple Leafs : Stefan Elliott (P)- Y:2011-RND:2-DET.                                      
10733,28,[2011-02-28 20:22] - From Red Wings to Maple Leafs : Stefan Elliott (P)- Y:2011-RND:2-DET.                                      
10734,24,[2011-02-28 20:22] - From Penguins to Oilers : Ben Smith (P).                                                                   
10735,12,[2011-02-28 20:22] - From Penguins to Oilers : Ben Smith (P).                                                                   
10736,12,[2011-02-28 20:22] - From Oilers to Penguins : Sean Collins (61)- Dominik Bielke (P).                                           
10737,24,[2011-02-28 20:22] - From Oilers to Penguins : Sean Collins (61)- Dominik Bielke (P).                                           
10738,17,[2011-02-28 20:23] - From Predators to Oilers : Austin Smith (P)- Y:2011-RND:2-VAN.                                             
10739,12,[2011-02-28 20:23] - From Predators to Oilers : Austin Smith (P)- Y:2011-RND:2-VAN.                                             
10740,12,[2011-02-28 20:23] - From Oilers to Predators : Jori Lehtera (P)- Y:2011-RND:4-EDM.                                             
10741,17,[2011-02-28 20:23] - From Oilers to Predators : Jori Lehtera (P)- Y:2011-RND:4-EDM.                                             
10742,14,[2011-02-28 20:23] - From Kings to Blackhawks : Andrei Popov (P).                                                               
10743,7,[2011-02-28 20:23] - From Kings to Blackhawks : Andrei Popov (P).                                                               
10744,7,[2011-02-28 20:23] - From Blackhawks to Kings : Zac Rinaldo (P).                                                                
10745,14,[2011-02-28 20:23] - From Blackhawks to Kings : Zac Rinaldo (P).                                                                
10746,24,ET.                                                                                                                             
10747,24,[2011-02-28 20:24] - From Penguins to Blackhawks : Justin Faulk (P)- Matt Halischuk (P)- Y:2011-RND:5-MTL- Y:2011-RND:7-D       
10748,7,ET.                                                                                                                             
10749,7,[2011-02-28 20:24] - From Penguins to Blackhawks : Justin Faulk (P)- Matt Halischuk (P)- Y:2011-RND:5-MTL- Y:2011-RND:7-D       
10750,7,[2011-02-28 20:24] - From Blackhawks to Penguins : Tom Wandell (59)- Y:2011-RND:1-VAN.                                          
10751,24,[2011-02-28 20:24] - From Blackhawks to Penguins : Tom Wandell (59)- Y:2011-RND:1-VAN.                                          
10752,19,[2011-02-28 20:26] - Islanders show interest in Keith Aucoin from waiver.                                                       
10753,28,[2011-03-01 14:49] - From Maple Leafs to Penguins : Tom Gilbert (71).                                                           
10754,24,[2011-03-01 14:49] - From Maple Leafs to Penguins : Tom Gilbert (71).                                                           
10755,5,[2011-03-01 21:17] - Flames claimed Krys Barch from waiver from Panthers for 100.000-00 kr.                                     
10756,18,[2011-03-01 21:17] - Devils claimed Ben Guite from waiver from Flyers for 100.000-00 kr.                                        
10757,5,[2011-03-01 21:17] - Flames claimed Jon Sim from waiver from Panthers for 100.000-00 kr.                                        
10758,14,[2011-03-01 21:17] - Kings claimed Craig Rivet from waiver from Red Wings for 100.000-00 kr.                                    
10759,19,[2011-03-01 21:17] - Islanders claimed Keith Aucoin from waiver from Capitals for 100.000-00 kr.                                
10760,30,[2011-03-02 21:02] - Tom Poti has been selected as assistant.                                                                   
10761,1,[2011-03-03 21:31] - New Record for Team Most Assists (16) in 1 Game for Ducks!                                                 
10762,1,[2011-03-03 21:31] - New Record for Team Most Points (24) in 1 Game for Ducks!                                                  
10763,12,[2011-03-04 01:49] - Greg Mauldin was added to Oilers.                                                                          
10764,6,[2011-03-07 21:54] - New Record for Team Most Shots Blocked (21) in 1 Game for Hurricanes!                                      
10765,16,[2011-03-08 22:56] - Mikko Koivu has been selected as captain.                                                                  
