Number,Transaction
20249,<font color="Red">[2/12/2013 4:50:13 PM] - Ilya Kovalchuk from Coyotes is injured from Exhaustion.</font>
20250,<font color="Red">[2/12/2013 4:50:13 PM] - Game 436 - John Oduya from Red Wings is injured  (Bruised Right Foot) and is out for 3 weeks.</font>
20251,<font color="Red">[2/12/2013 4:50:13 PM] - Nicklas Backstrom from Capitals is injured from Exhaustion.</font>
20252,[2/12/2013 4:50:13 PM] - Tyler Kennedy from Predators has scored a Hat Trick!
20253,<font color="Red">[2/12/2013 4:50:13 PM] - T.J. Oshie from Predators is injured from Exhaustion.</font>
20254,[2/12/2013 4:50:15 PM] - Jets lines for next game are empty. Current rosters/lines are not erased.
20255,[2/12/2013 4:50:15 PM] - Americans lines for next game are empty. Current rosters/lines are not erased.
20256,[2/12/2013 4:50:15 PM] - Heat lines for next game are empty. Current rosters/lines are not erased.
20257,[2/12/2013 4:50:15 PM] - Hurricanes lines for next game are empty. Current rosters/lines are not erased.
20258,[2/12/2013 4:50:15 PM] - Falcons lines for next game are empty. Current rosters/lines are not erased.
20259,[2/12/2013 4:50:15 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20260,[2/12/2013 4:50:15 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20261,[2/12/2013 4:50:15 PM] - Devils lines for next game are empty. Current rosters/lines are not erased.
20262,[2/12/2013 4:50:15 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20263,[2/12/2013 4:50:15 PM] - Coyotes lines for next game are empty. Current rosters/lines are not erased.
20264,[2/12/2013 4:50:15 PM] - Lightning lines for next game are empty. Current rosters/lines are not erased.
20265,[2/12/2013 4:50:15 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
20266,[2/12/2013 4:50:15 PM] - Canucks lines for next game are empty. Current rosters/lines are not erased.
20267,[2/12/2013 4:50:15 PM] - Wolves lines for next game are empty. Current rosters/lines are not erased.
20268,[2/12/2013 4:50:15 PM] - Capitals lines for next game are empty. Current rosters/lines are not erased.
20269,[2/12/2013 4:50:17 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20270,[2/12/2013 4:50:17 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20271,[2/12/2013 4:50:18 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20272,[2/12/2013 4:50:18 PM] - Capitals are expected to be under the minimum salary cap by $2-850-000!
20273,[2/12/2013 4:50:18 PM] - Coyotes are expected to be under the minimum salary cap by $11-292-500!
20274,[2/12/2013 4:50:18 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20275,[2/12/2013 4:50:18 PM] - Predators are expected to be under the minimum salary cap by $1-333-332!
20276,[2/12/2013 4:50:18 PM] - Predators are expected to be under the minimum salary cap by $1-333-332!
20277,[2/12/2013 4:50:19 PM] - Current fund for Rangers is under $0.
20278,[2/12/2013 4:50:19 PM] - Current fund for Coyotes is under $0.
20279,[2/12/2013 4:50:20 PM] - Coyotes are expected to be under the minimum salary cap by $11-292-500!
20280,[2/12/2013 4:50:21 PM] - Current fund for Canucks is under $0.
20281,[2/12/2013 4:50:21 PM] - Capitals are expected to be under the minimum salary cap by $2-850-000!
20282,<font color="Red">[2/12/2013 4:53:22 PM] - Ilya Kovalchuk is back from Exhaustion.</font>
20283,<font color="Red">[2/12/2013 4:53:22 PM] - Nicklas Backstrom is back from Exhaustion.</font>
20284,<font color="Red">[2/12/2013 4:53:22 PM] - T.J. Oshie is back from Exhaustion.</font>
20285,[2/12/2013 4:53:22 PM] - Manual rest day was been done.
20286,[2/12/2013 4:53:24 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20287,[2/12/2013 4:53:24 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20288,[2/12/2013 4:53:24 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20289,[2/12/2013 4:53:24 PM] - Penguins roster errors : Not enough Defenseman available in Pro Team! 4 Dressed. 6 Required.
Not enough Players available in Pro Team! 15 Dressed. 18 Required.
Some errors will be automatically fixed.

20290,<font color="Black">[2/12/2013 4:53:24 PM] - Auto Roster Partial Function has been run for Penguins.</font>
20291,[2/12/2013 4:53:24 PM] - Penguins lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 2 Defense #2 is empty.
Unknown Player is used twice in Normal line #2
Normal line # 4 RW is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
PP line 2 Defense #2 is empty.
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
Unknown Player is used twice PP in line#2
Unknown Player is used twice PK in line#2
Unknown Player is used twice 4 vs 4 in line#2
Unknown Player is used twice PK3 in line#2
Extra Defense #0 is empty.
Extra Defense #3 is empty.
Backup Goalie is empty.

20292,<font color="Black">[2/12/2013 4:53:24 PM] - Auto Lines Partial Function has been run for Penguins.</font>
20293,[2/12/2013 4:53:24 PM] - Penguins lines errors : Tom Gilbert is used twice in PP lines 1 and 2.
Karl Alzner is used twice in PP lines 1 and 2.
Tom Gilbert is used twice in PK lines 1 and 2.
Karl Alzner is used twice in PK lines 1 and 2.
Tom Gilbert is used twice in 4vs4 lines 1 and 2.
Karl Alzner is used twice in 4vs4 lines 1 and 2.
Tom Gilbert is used twice in PK3 lines 1 and 2.
Karl Alzner is used twice in PK3 lines 1 and 2.

20294,<font color="Black">[2/12/2013 4:53:24 PM] - Auto Lines Function has been run for Penguins.</font>
20295,<font color="Red">[2/12/2013 4:53:30 PM] - Game 440 - Jonathan Ericsson from Oilers is injured  (Strained Groin) and is out for 3 weeks.</font>
20296,[2/12/2013 4:53:32 PM] - Ducks lines for next game are empty. Current rosters/lines are not erased.
20297,[2/12/2013 4:53:32 PM] - Crunch lines for next game are empty. Current rosters/lines are not erased.
20298,[2/12/2013 4:53:32 PM] - IceCaps lines for next game are empty. Current rosters/lines are not erased.
20299,[2/12/2013 4:53:32 PM] - Bruins lines for next game are empty. Current rosters/lines are not erased.
20300,[2/12/2013 4:53:32 PM] - Sabres lines for next game are empty. Current rosters/lines are not erased.
20301,[2/12/2013 4:53:32 PM] - Americans lines for next game are empty. Current rosters/lines are not erased.
20302,[2/12/2013 4:53:32 PM] - Heat lines for next game are empty. Current rosters/lines are not erased.
20303,[2/12/2013 4:53:32 PM] - Checkers lines for next game are empty. Current rosters/lines are not erased.
20304,[2/12/2013 4:53:32 PM] - IceHogs lines for next game are empty. Current rosters/lines are not erased.
20305,[2/12/2013 4:53:32 PM] - Monsters lines for next game are empty. Current rosters/lines are not erased.
20306,[2/12/2013 4:53:32 PM] - Falcons lines for next game are empty. Current rosters/lines are not erased.
20307,[2/12/2013 4:53:32 PM] - Stars lines for next game are empty. Current rosters/lines are not erased.
20308,[2/12/2013 4:53:32 PM] - Rampage lines for next game are empty. Current rosters/lines are not erased.
20309,[2/12/2013 4:53:32 PM] - Kings lines for next game are empty. Current rosters/lines are not erased.
20310,[2/12/2013 4:53:32 PM] - Monarchs lines for next game are empty. Current rosters/lines are not erased.
20311,[2/12/2013 4:53:32 PM] - Aeros lines for next game are empty. Current rosters/lines are not erased.
20312,[2/12/2013 4:53:32 PM] - Bulldogs lines for next game are empty. Current rosters/lines are not erased.
20313,[2/12/2013 4:53:32 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20314,[2/12/2013 4:53:32 PM] - Whale lines for next game are empty. Current rosters/lines are not erased.
20315,[2/12/2013 4:53:32 PM] - Senators lines for next game are empty. Current rosters/lines are not erased.
20316,[2/12/2013 4:53:32 PM] - Pirates lines for next game are empty. Current rosters/lines are not erased.
20317,[2/12/2013 4:53:32 PM] - Rivermen lines for next game are empty. Current rosters/lines are not erased.
20318,[2/12/2013 4:53:32 PM] - Admirals lines for next game are empty. Current rosters/lines are not erased.
20319,[2/12/2013 4:53:32 PM] - Marlies lines for next game are empty. Current rosters/lines are not erased.
20320,[2/12/2013 4:53:32 PM] - Bears lines for next game are empty. Current rosters/lines are not erased.
20321,<font color="#0080C0">[2/12/2013 4:53:32 PM] - Bracken Kearns was not claimed from waiver and was sent to farm.</font>
20322,<font color="#0080C0">[2/12/2013 4:53:32 PM] - Brandon Yip was not claimed from waiver and was sent to farm.</font>
20323,[2/12/2013 4:53:33 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20324,[2/12/2013 4:53:34 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20325,[2/12/2013 4:53:35 PM] - Current fund for Islanders is under $0.
20326,[2/12/2013 4:53:35 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20327,[2/12/2013 4:53:35 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20328,[2/12/2013 4:53:35 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20329,[2/12/2013 4:53:35 PM] - Current fund for Rangers is under $0.
20330,[2/12/2013 4:53:35 PM] - Current fund for Coyotes is under $0.
20331,[2/12/2013 4:53:36 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20332,[2/12/2013 4:53:37 PM] - Current fund for Canucks is under $0.
20333,<font color="Black">[2/12/2013 4:54:20 PM] - Bracken Kearns of Sharks was sent to pro.</font>
20334,<font color="#0080C0">[2/12/2013 4:54:23 PM] - Sharks sent Bracken Kearns to waiver.</font>
20335,[2/12/2013 4:54:23 PM] - Bracken Kearns of Sharks was sent to farm.
20336,[2/12/2013 4:54:31 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20337,[2/12/2013 4:54:32 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20338,[2/12/2013 4:54:32 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20339,[2/12/2013 4:54:32 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20340,[2/12/2013 4:54:32 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20341,[2/12/2013 4:54:33 PM] - Current fund for Islanders is under $0.
20342,[2/12/2013 4:54:33 PM] - Current fund for Rangers is under $0.
20343,[2/12/2013 4:54:34 PM] - Current fund for Coyotes is under $0.
20344,[2/12/2013 4:54:34 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20345,[2/12/2013 4:54:35 PM] - Current fund for Canucks is under $0.
20346,<font color="Black">[2/13/2013 8:55:14 PM] - Successfully loaded Red Wings lines done with STHS Client - 2.1.6.6</font>
20347,<font color="Black">[2/13/2013 8:55:15 PM] - Successfully loaded Oilers lines done with STHS Client - 2.1.6.6</font>
20348,<font color="Black">[2/13/2013 8:55:15 PM] - Successfully loaded Senators lines done with STHS Client - 2.1.6.6</font>
20349,<font color="Black">[2/13/2013 8:55:16 PM] - Successfully loaded Flyers lines done with STHS Client - 2.1.6.6</font>
20350,<font color="Black">[2/13/2013 8:55:16 PM] - Successfully loaded Maple Leafs lines done with STHS Client - 2.1.6.6</font>
20351,<font color="Black">[2/13/2013 8:55:16 PM] - Successfully loaded Capitals lines done with STHS Client - 2.1.6.6</font>
20352,[2/13/2013 8:55:26 PM] - Current fund for Rangers is under $0.
20353,[2/13/2013 8:55:40 PM] - Hurricanes are expected to be under the minimum salary cap by $700-000!
20354,[2/13/2013 8:55:40 PM] - Avalanche roster errors : Not enough Defenseman available in Pro Team! 5 Dressed. 6 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20355,<font color="Black">[2/13/2013 8:55:40 PM] - Auto Roster Partial Function has been run for Avalanche.</font>
20356,[2/13/2013 8:55:40 PM] - Avalanche lines errors : Normal line # 2 Defense #2 is empty.
Normal line # 4 LW is empty.
Normal line # 4 Defense #4 is empty.
Unknown Player is used twice in Normal line #4
PK line 2 Defense #2 is empty.
4 vs 4 line 2 Defense #2 is empty.
PK3 line 2 Defense #2 is empty.
LastMinDef line Defense #3 is empty.
Extra Defense #5 is empty.

20357,<font color="Black">[2/13/2013 8:55:41 PM] - Auto Lines Partial Function has been run for Avalanche.</font>
20358,[2/13/2013 8:55:41 PM] - Avalanche lines errors : Luke Schenn is used twice in PK lines 1 and 2.
Luke Schenn is used twice in 4vs4 lines 1 and 2.
Luke Schenn is used twice in PK3 lines 1 and 2.

20359,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Lines Function has been run for Avalanche.</font>
20360,[2/13/2013 8:55:42 PM] - Canadiens are expected to be under the minimum salary cap by $6-020-232!
20361,[2/13/2013 8:55:42 PM] - Predators roster errors : Not enough Left Wings available in Pro Team! 2 Dressed. 3 Required.
Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20362,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Roster Partial Function has been run for Predators.</font>
20363,[2/13/2013 8:55:42 PM] - Predators lines errors : Normal line # 1 C is empty.
Normal line # 4 LW is empty.
PP line 1 C is empty.
PK line 1 C is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
LastMinOff line C is empty.
LastMinDef line C is empty.
Penalty Shot Player #1 is empty.

20364,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Lines Partial Function has been run for Predators.</font>
20365,[2/13/2013 8:55:42 PM] - Predators lines errors : David Legwand is used twice in PP lines 1 and 2.
Matt Cooke is used twice in PK lines 1 and 2.
Matt Cooke is used twice in 4vs4 lines 1 and 2.
David Legwand is used twice in PK3 lines 1 and 2.

20366,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Lines Function has been run for Predators.</font>
20367,[2/13/2013 8:55:42 PM] - Coyotes roster errors : Not enough Players available in Pro Team! 17 Dressed. 18 Required.
Some errors will be automatically fixed.

20368,[2/13/2013 8:55:42 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20369,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Roster Partial Function has been run for Coyotes.</font>
20370,[2/13/2013 8:55:42 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20371,[2/13/2013 8:55:42 PM] - Coyotes lines errors : Normal line # 1 LW is empty.
Normal line # 3 LW is empty.
PP line 1 LW is empty.
PK line 1 C is empty.
4 vs 4 line 1 C is empty.
PK3 line 1 forward is empty.
LastMinOff line LW is empty.
LastMinDef line LW is empty.
Penalty Shot Player #1 is empty.

20372,[2/13/2013 8:55:42 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20373,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Lines Partial Function has been run for Coyotes.</font>
20374,[2/13/2013 8:55:42 PM] - Coyotes lines errors : Tuomo Ruutu is used twice in PP lines 1 and 2.
David Clarkson is used twice in PK lines 1 and 2.
David Clarkson is used twice in 4vs4 lines 1 and 2.
David Desharnais is used twice in PK3 lines 1 and 2.

20375,[2/13/2013 8:55:42 PM] - Coyotes are expected to be under the minimum salary cap by $1-292-500!
20376,<font color="Black">[2/13/2013 8:55:42 PM] - Auto Lines Function has been run for Coyotes.</font>
20377,<font color="Red">[2/13/2013 8:55:58 PM] - Game 445 - Brooks Orpik from Panthers is injured  (Bruised Right Arm) and is out for 2 weeks.</font>
20378,[2/13/2013 8:55:58 PM] - Rick Nash from Maple Leafs has scored a Hat Trick!
20379,<font color="Red">[2/13/2013 8:55:58 PM] - Game 448 - Boyd Gordon from Islanders is injured  (Strained Back) and is out for 2 weeks.</font>
20380,<font color="Red">[2/13/2013 8:55:58 PM] - Ilya Kovalchuk from Coyotes is injured from Exhaustion.</font>
